Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,36,22,106,0.132,33,5,5,37,4,2,4,0,45.0,0,Santa Clara
0,5,57,38,180,0.106,53,6,9,84,9,3,14,0,73.0,0,Marquette
1,3,37,17,89,0.225,34,3,4,36,3,1,16,1,49.0,0,Southern California
1,4,64,25,155,0.252,60,5,9,72,3,2,12,0,77.0,0,Northeastern
0,4,53,20,138,0.239,52,5,13,56,1,2,8,3,64.0,0,California
0,4,48,21,123,0.220,47,6,10,49,8,3,8,0,61.0,1,Washington St.
1,5,70,15,147,0.374,66,4,10,52,3,1,20,3,85.0,2,San Diego St.
0,4,36,17,115,0.165,34,10,6,33,13/,1,22,1,58.0,0,San Diego
0,3,29,24,116,0.043,27,2,4,41,3,1,4,3,34.0,0,UCLA
0,3,37,24,97,0.134,35,1,5,38,5,1,2,1,40.0,0,Colorado
0,4,49,16,124,0.266,42,6,9,43,10,2,14,0,64.0,3,Fresno St.
1,3,39,8,68,0.456,35,14/,7,25,5,2,3,1,56.5,0,San Francisco
0,5,72,23,167,0.293,68,4,8,69,11,1,11,4,82.5,0,Northern Ariz.
1,4,49,16,128,0.258,47,12,11,55,5,1,25,2,74.5,0,CSU Bakersfield
0,5,69,27,183,0.230,68,6,8,82,5,1,12,3,82.0,2,CSUN
1,5,74,25,199,0.246,71,7,8,87,2,2,9,3,87.5,4,Long Beach St.
1,3,48,14,101,0.337,46,4,12,49,1,0,10,3,57.0,1,Cal St. Fullerton
0,4,48,23,142,0.176,44,4,7,55,6,3,10,0,60.0,1,UC Davis
0,3,31,18,95,0.137,30,1,6,29,2,0,12,2,38.0,1,Cal Poly
1,4,66,26,145,0.276,61,6,7,65,2,2,18,2,83.0,0,UC Riverside
0,4,51,19,129,0.248,47,4,11,57,5,3,10,1,63.0,0,Hawaii
1,3,48,12,88,0.409,48,10,6,35,2,1,6,0,62.0,1,Cal St. Fullerton
1,3,51,10,122,0.336,49,7,7,60,5,1,12,0,65.0,0,UC Riverside
1,5,58,29,157,0.185,57,6,8,70,2,5,30,0,84.0,1,Long Beach St.
0,5,57,25,170,0.188,51,8,11,67,6,2,14,0,74.0,0,CSUN
0,4,51,18,162,0.204,48,7,5,69,8,5,12,3,69.0,2,Cal Poly
0,3,37,13,114,0.211,32,4,4,57,10,0,12,0,47.0,0,UC Santa Barbara
0,3,28,21,105,0.067,26,2,8,37,4,0,2,1,31.0,2,Hawaii
0,3,46,15,112,0.277,42,1,2,52,1,3,7,2,53.5,2,UC Davis
1,3,47,13,107,0.318,42,3,8,40,2,0,6,1,53.0,0,UC Santa Barbara
1,4,54,19,160,0.219,52,4,10,77,2,3,19,1,70.5,0,North Texas
