Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,32,26,131,0.046,29,10,8,48,7,1,22,0,54.0,0,Rutgers
1,5,54,24,148,0.203,52,7,12,61,6,1,18,3,71.0,1,Hartford
0,3,28,12,103,0.155,27,2,7,40,6,1,4,2,33.0,5,Bryant
1,4,46,27,150,0.127,43,8,5,73,6,4,10,5,63.0,0,St. Francis Brooklyn
0,3,27,18,90,0.100,26,4,6,29,7,1,12,0,38.0,5,American
0,3,30,16,99,0.141,26,3,7,39,6,1,14,4,41.0,0,Navy
0,3,35,17,91,0.198,33,1,5,42,8,0,8,3,40.0,0,UMES
0,5,60,21,155,0.252,55,5,8,61,8,0,14,0,72.0,2,Boston College
1,3,45,16,123,0.236,40,7,7,57,1,1,4,0,55.0,0,Fairleigh Dickinson
0,5,70,28,171,0.246,68,10,9,71,6,1,6,3,84.0,0,Quinnipiac
0,4,44,26,153,0.118,42,2,9,68,4,0,6,3,49.0,1,Fairfield
1,3,39,16,100,0.230,37,5,5,50,4,2,6,1,49.0,2,Fairleigh Dickinson
0,4,49,20,124,0.234,46,5,11,39,6,2,14,3,63.0,0,Niagara
1,3,38,11,96,0.281,35,7,8,43,2,3,8,2,52.0,0,Canisius
0,3,34,16,111,0.162,33,6,6,50,4,0,10,1,45.0,2,Manhattan
0,4,35,18,132,0.129,34,8,7,56,6,2,4,1,47.0,3,Marist
1,5,66,29,173,0.214,61,10,8,86,6,0,12,9/,82.0,0,Siena
1,3,37,6,98,0.316,34,6,6,48,0,1,14,1,51.0,1,Manhattan
1,4,52,16,139,0.259,47,8,7,63,8,2,14,0,69.0,2,Iona
1,4,43,12,127,0.244,39,9,5,64,5,1,12,1,59.0,3,Canisius
1,3,43,14,117,0.248,39,5,8,58,4,1,14,2,56.0,0,Niagara
0,3,44,14,120,0.250,43,2,4,51,6,1,6,3,50.0,0,Fairfield
0,4,51,23,129,0.217,51,4,5,51,5,0,12,1,61.0,0,Quinnipiac
1,5,51,20,150,0.207,50,9,7,75,7,3,16,0,71.0,2,Iona
1,4,49,15,146,0.233,46,4,8,65,8,2,16,1,63.0,3,Siena
1,3,38,10,83,0.337,34,7,7,38,4,0,8,3,49.0,2,Marist
0,3,39,20,110,0.173,39,2,2,46,4,1,12,0,48.0,1,Siena
