Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,48,12,114,0.316,43,2,9,62,2,3,4,0,55.0,0,Northwestern St.
0,5,70,33,193,0.192,61,2,7,75,5,2,4,2,76.0,1,TCU
1,3,46,15,125,0.248,41,3,4,59,6,4,14,2,60.0,1,NC State
1,4,53,21,122,0.262,53,3,16,43,7,3,10,1,64.0,1,Saint Louis
0,4,61,30,151,0.205,58,3,4,62,3,2,0,2,66.0,2,Western Ky.
1,5,72,35,186,0.199,67,4,8,79,3,3,6,1,82.0,2,Cal Poly
0,4,51,23,143,0.196,49,7,9,46,4,1,6,2,62.0,1,Ole Miss
1,3,47,23,114,0.211,42,7,6,45,1,3,2,0,58.0,1,Central Ark.
1,3,47,10,80,0.463,45,3,6,30,1,2,4,1,54.0,0,UT Martin
0,3,42,19,143,0.161,41,1,3,59,7,0,10,1,48.0,0,Tulsa
0,4,56,29,149,0.181,52,1,6,48,4,1,10,2,63.0,1,Missouri St.
1,4,57,19,137,0.277,53,6,10,62,6,4,10,1,72.0,2,Indiana
1,3,51,15,96,0.375,42,2,4,39,3,0,8,3,57.0,2,IUPUI
0,4,58,33,159,0.157,53,5,10,61,5,4,4,0,69.0,1,Cleveland St.
1,5,64,23,178,0.230,58,3,9,73,3,3,4,1,72.0,0,Coastal Carolina
1,3,47,8,115,0.339,45,3,4,68,0,7,2,0,58.0,2,Louisiana
0,4,54,30,171,0.140,54,1,6,75,3,2,6,2,60.0,0,Texas St.
1,3,56,18,134,0.284,52,1,4,63,2,1,14,3,65.0,0,UT Arlington
1,3,55,9,124,0.371,53,2,10,58,1,1,0,1,58.0,1,Louisiana
1,3,42,17,117,0.214,39,8,5,50,3,2,2,1,53.0,0,South Alabama
1,3,43,14,105,0.276,38,9,7,46,0,2,2,2,55.0,1,Troy
1,3,52,13,98,0.398,47,3,4,41,2,1,2,0,57.0,1,Little Rock
1,3,42,19,117,0.197,37,5,2,48,1,4,10,2,56.0,3,Ga. Southern
1,3,43,9,108,0.315,40,2,3,54,0,1,14,0,53.0,2,Georgia St.
1,4,60,23,167,0.222,57,4,8,75,0,4,14,0,75.0,1,UT Arlington
1,3,42,11,100,0.310,38,5,8,56,0,3,10,0,55.0,3,Texas St.
1,4,60,20,153,0.261,59,7,9,83,3,2,12,0,75.0,1,Little Rock
1,3,37,16,95,0.221,35,7,5,46,1,3,10,0,52.0,0,Georgia St.
1,3,47,13,117,0.291,46,5,5,65,1,1,6,1,56.0,0,UT Arlington
0,4,53,25,173,0.162,50,3,6,72,0,2,18,2,67.0,0,Coastal Carolina
