Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
275.94,258.33,118.25,107.5,776.62,703.22,0.57,0.41,274.27,258.35,27.92,30.08,44.86,40.79,375.86,313.12,25.14,28.17,14.11,12.75,100.36,80.46,13.3,13.57,361.93,355.44,15.6,11.8,1,4,45,23,136,0.162,42,3,6,51,1,0,25,3,60.5,2,Fairfield
275.94,242.16,118.25,105.42,776.62,651.63,0.57,0.56,274.27,306.14,27.92,29.8,44.86,44.62,375.86,306.31,25.14,29.14,14.11,14.3,100.36,96.92,13.3,16.27,361.93,342.41,15.6,16.0,1,5,56,21,156,0.224,52,5,6,64,7,0,22,1,72.0,9/,New Mexico
275.94,234.0,118.25,98.82,776.62,636.71,0.57,0.51,274.27,285.54,27.92,35.0,44.86,57.12,375.86,272.88,25.14,44.5,14.11,8.75,100.36,87.5,13.3,12.25,361.93,326.28,15.6,10.5,0,5,59,28,160,0.194,55,8,8,81,6,0,16,0,75.0,0,Seattle U
275.94,298.94,118.25,111.75,776.62,784.5,0.57,0.64,274.27,371.83,27.92,33.15,44.86,48.0,375.86,345.33,25.14,38.44,14.11,12.4,100.36,135.82,13.3,22.75,361.93,405.67,15.6,10.57,0,4,46,25,143,0.147,43,3,6,61,7,0,12,3,55.0,2,Washington
275.94,245.39,118.25,92.83,776.62,659.28,0.57,0.58,274.27,275.87,27.92,34.77,44.86,51.86,375.86,338.2,25.14,36.33,14.11,12.0,100.36,101.7,13.3,11.36,361.93,343.59,15.6,6.5,0,3,31,15,80,0.200,30,3,5,27,6,2,10,0,41.0,1,Villanova
275.94,221.0,118.25,98.39,776.62,569.11,0.57,0.64,274.27,263.07,27.92,31.29,44.86,44.94,375.86,242.06,25.14,41.0,14.11,15.25,100.36,77.79,13.3,12.58,361.93,321.47,15.6,12.22,0,3,44,18,122,0.213,41,1,11,40,2,1,8,1,50.0,1,George Washington
275.94,242.71,118.25,103.36,776.62,644.36,0.57,0.56,274.27,261.17,27.92,48.33,44.86,59.38,375.86,304.5,25.14,39.85,14.11,15.73,100.36,64.75,13.3,13.0,361.93,349.19,15.6,20.67,1,4,61,18,127,0.339,57,5,11,57,9,1,14,0,74.0,4,UMES
275.94,266.5,118.25,122.33,776.62,713.44,0.57,0.52,274.27,319.29,27.92,35.82,44.86,58.75,375.86,353.71,25.14,36.1,14.11,25.56,100.36,172.8,13.3,20.45,361.93,392.81,15.6,13.17,0,3,24,22,98,0.020,23,1,6,20,1,0,6,1,28.0,3,Washington St.
275.94,218.44,118.25,103.94,776.62,599.78,0.57,0.27,274.27,240.47,27.92,31.17,44.86,44.62,375.86,266.31,25.14,24.47,14.11,19.56,100.36,104.17,13.3,11.0,361.93,300.41,15.6,6.25,0,5,56,35,170,0.124,51,6,12,68,2,2,16,0,72.0,3,Wyoming
275.94,211.95,118.25,87.33,776.62,609.33,0.57,0.56,274.27,243.65,27.92,29.83,44.86,40.43,375.86,270.65,25.14,30.17,14.11,13.33,100.36,94.0,13.3,15.08,361.93,296.16,15.6,11.64,0,3,29,22,113,0.062,26,0,6,51,2,2,10,0,36.0,1,Oregon St.
275.94,185.45,118.25,90.85,776.62,591.35,0.57,0.46,274.27,205.12,27.92,27.82,44.86,29.25,375.86,299.06,25.14,21.6,14.11,11.73,100.36,63.54,13.3,12.18,361.93,268.06,15.6,13.71,1,4,57,11,131,0.351,54,5,8,70,3,3,16,0,73.0,4,Tennessee Tech
275.94,183.89,118.25,84.61,776.62,525.67,0.57,0.48,274.27,194.81,27.92,26.92,44.86,31.21,375.86,233.06,25.14,24.5,14.11,7.22,100.36,83.64,13.3,13.85,361.93,277.2,15.6,11.2,1,4,57,22,139,0.252,55,5,4,54,3,1,14,1,70.0,2,Montana St.
275.94,205.73,118.25,108.53,776.62,613.47,0.57,0.57,274.27,223.38,27.92,28.45,44.86,38.5,375.86,319.67,25.14,29.92,14.11,7.33,100.36,68.91,13.3,13.27,361.93,274.57,15.6,14.12,0,5,56,23,154,0.214,53,3,11,62,4,1,14,2,67.0,2,Montana
275.94,265.84,118.25,103.32,776.62,773.74,0.57,0.49,274.27,263.56,27.92,31.83,44.86,44.75,375.86,394.71,25.14,24.13,14.11,22.78,100.36,132.0,13.3,15.33,361.93,349.89,15.6,6.5,0,4,56,26,171,0.175,50,4,12,66,3,0,14,1,67.0,2,North Dakota
275.94,224.47,118.25,88.79,776.62,626.74,0.57,0.47,274.27,220.5,27.92,26.29,44.86,39.06,375.86,286.33,25.14,24.5,14.11,18.78,100.36,66.0,13.3,13.92,361.93,305.76,15.6,8.11,0,4,48,23,155,0.161,44,4,5,58,6,1,10,1,58.0,1,Northern Colo.
