Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
279.06,228.15,123.71,109.15,781.06,636.9,0.13,0.44,291.13,267.31,46.64,33.87,50.17,57.14,380.73,290.0,34.21,35.71,17.4,11.15,122.55,76.0,15.91,10.21,407.0,321.44,16.5,13.7,1,3,39,8,82,0.378,32,10,11,29,5,0,10,0,54.0,0,Wofford
279.06,249.65,123.71,111.0,781.06,686.35,0.13,0.72,291.13,284.43,46.64,34.0,50.17,56.07,380.73,287.06,34.21,33.57,17.4,12.73,122.55,92.58,15.91,14.55,407.0,358.77,16.5,10.58,0,4,51,25,129,0.202,48,5,7,54,5,2,12,0,64.0,0,Clemson
279.06,227.89,123.71,95.06,781.06,656.56,0.13,0.57,291.13,239.06,46.64,31.0,50.17,35.54,380.73,313.35,34.21,35.92,17.4,12.0,122.55,78.5,15.91,12.7,407.0,299.76,16.5,13.7,1,5,56,28,162,0.173,53,4,8,59,10,3,10,0,68.0,0,William & Mary
279.06,251.16,123.71,104.21,781.06,728.21,0.13,0.44,291.13,299.13,46.64,36.5,50.17,49.14,380.73,351.94,34.21,29.38,17.4,19.09,122.55,74.5,15.91,11.42,407.0,326.03,16.5,14.89,1,5,62,26,169,0.213,58,4,9,76,4,3,18,4,78.0,0,UNC Greensboro
279.06,272.11,123.71,118.61,781.06,787.83,0.13,0.49,291.13,303.13,46.64,34.75,50.17,50.83,380.73,362.12,34.21,35.25,17.4,14.55,122.55,90.21,15.91,19.0,407.0,359.21,16.5,14.45,1,4,60,18,143,0.294,54,8,4,58,5,2,10,0,75.0,1,Elon
279.06,254.81,123.71,112.62,781.06,716.25,0.13,0.59,291.13,293.08,46.64,48.1,50.17,60.36,380.73,311.87,34.21,40.42,17.4,18.62,122.55,90.67,15.91,20.82,407.0,350.07,16.5,9.0,1,3,37,10,81,0.333,35,12,4,45,4,3,6,0,55.0,0,Youngstown St.
279.06,263.65,123.71,121.47,781.06,726.29,0.13,0.52,291.13,321.85,46.64,40.08,50.17,55.77,380.73,330.73,34.21,36.67,17.4,12.42,122.55,104.54,15.91,14.25,407.0,386.1,16.5,14.42,0,4,39,24,141,0.106,37,2,11,65,9,1,14,1,49.0,0,VCU
279.06,279.53,123.71,115.18,781.06,762.12,0.13,0.58,291.13,281.88,46.64,36.18,50.17,54.38,380.73,346.38,34.21,30.83,17.4,9.0,122.55,115.92,15.91,14.0,407.0,372.09,16.5,13.62,1,4,53,24,158,0.184,51,5,5,72,4,2,18,1,69.0,3,NC State
279.06,313.2,123.71,125.47,781.06,894.87,0.13,0.56,291.13,339.31,46.64,38.2,50.17,52.25,380.73,431.57,34.21,29.17,17.4,14.12,122.55,125.0,15.91,16.12,407.0,415.57,16.5,13.22,0,3,30,23,125,0.056,29,2,5,54,1,0,6,1,35.0,0,SMU
279.06,240.84,123.71,103.95,781.06,719.89,0.13,0.47,291.13,326.62,46.64,32.93,50.17,48.21,380.73,401.13,34.21,39.58,17.4,18.4,122.55,83.29,15.91,9.62,407.0,341.41,16.5,20.4,1,4,56,26,137,0.219,53,11,6,52,6,1,14,3,75.0,3,Delaware
279.06,255.69,123.71,110.25,781.06,768.75,0.13,0.57,291.13,296.38,46.64,34.46,50.17,44.0,380.73,362.27,34.21,38.67,17.4,24.4,122.55,86.62,15.91,17.64,407.0,356.4,16.5,14.7,0,5,66,31,183,0.191,63,1,3,86,7,0,26,5,80.0,2,Charlotte
279.06,228.15,123.71,109.15,781.06,636.9,0.13,0.44,291.13,267.31,46.64,33.87,50.17,57.14,380.73,290.0,34.21,35.71,17.4,11.15,122.55,76.0,15.91,10.21,407.0,321.44,16.5,13.7,1,4,50,18,122,0.262,42,12,1,54,2,5,12,4,73.0,0,Wofford
279.06,311.67,123.71,145.6,781.06,839.33,0.13,0.58,291.13,363.17,46.64,36.42,50.17,51.62,380.73,359.79,34.21,45.5,17.4,30.38,122.55,119.2,15.91,27.89,407.0,425.07,16.5,19.38,1,4,47,19,105,0.267,43,7,6,40,5,1,18,2,64.0,2,Wake Forest
279.06,216.4,123.71,91.75,781.06,597.9,0.13,0.46,291.13,268.53,46.64,42.09,50.17,34.27,380.73,284.5,34.21,32.46,17.4,11.7,122.55,77.08,15.91,11.08,407.0,284.68,16.5,11.25,0,3,36,22,107,0.131,33,3,3,39,3,1,12,2,46.0,3,Radford
279.06,272.47,123.71,129.0,781.06,782.0,0.13,0.48,291.13,272.57,46.64,32.0,50.17,38.14,380.73,358.93,34.21,37.3,17.4,14.82,122.55,96.67,15.91,7.73,407.0,374.71,16.5,11.56,1,4,53,29,157,0.153,52,3,8,68,5,2,12,1,64.0,3,Liberty
279.06,247.81,123.71,107.44,781.06,701.44,0.13,0.07,291.13,260.57,46.64,36.92,50.17,38.4,380.73,314.73,34.21,50.0,17.4,14.75,122.55,87.7,15.91,16.09,407.0,381.88,16.5,11.6,1,3,52,12,111,0.360,51,5,5,72,10,1,12,2,64.0,1,UNC Asheville
279.06,242.72,123.71,115.44,781.06,675.5,0.13,0.36,291.13,272.33,46.64,36.15,50.17,50.54,380.73,300.47,34.21,32.69,17.4,16.82,122.55,81.57,15.91,13.33,407.0,329.12,16.5,14.9,1,3,44,7,87,0.425,41,7,8,27,5,2,4,2,55.0,2,Winthrop
279.06,303.53,123.71,139.2,781.06,919.0,0.13,0.15,291.13,325.85,46.64,41.5,50.17,56.33,380.73,450.14,34.21,43.64,17.4,19.12,122.55,104.5,15.91,12.0,407.0,440.5,16.5,11.33,1,5,65,27,170,0.224,60,9,5,68,4,1,28,3,89.0,1,Campbell
