Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,25,20,99,0.051,24,0,7,38,7,4,10,0,34.0,0,Bucknell
0,3,33,17,98,0.163,32,5,3,49,7,0,7,1,41.5,0,Canisius
0,3,11,19,81,-0.099,10,2,1,31,6,1,4,2,16.0,0,East Carolina
0,4,47,21,149,0.174,42,12,5,73,8,6,12,2,71.0,2,Lafayette
0,3,21,18,92,0.033,21,3,3,41,6,2,14,0,33.0,0,Lehigh
0,3,22,22,104,0,22,0,2,46,10,1,7,1,26.5,0,Providence
0,4,46,24,136,0.162,42,8,10,49,6,1,14,1,62.0,0,Quinnipiac
0,3,20,12,71,0.113,19,2,5,22,7,1,12,0,29.0,0,Boston College
0,3,38,12,117,0.222,34,1,3,53,7,0,6,3,42.0,1,Rider
0,5,61,28,191,0.173,52,3,4,103,3,2,6,8,69.0,5,La Salle
0,4,48,22,143,0.182,42,4,2,59,4,3,6,1,58.0,0,Mercer
0,4,59,24,167,0.210,50,9,3,74,10,4,8,2,76.0,2,USC Upstate
0,3,28,19,99,0.091,27,4,1,43,5,0,12,0,38.0,2,Towson
0,3,27,25,106,0.019,27,4,5,36,5,2,4,0,35.0,4,Rider
0,3,31,14,106,0.160,31,3,2,47,7,1,2,1,36.0,2,LIU
0,5,44,20,125,0.192,43,7,9,43,5,3,14,3,61.0,1,St. Francis Brooklyn
0,3,30,17,111,0.117,28,0,3,47,6,0,4,1,32.0,1,Robert Morris
0,4,51,22,138,0.210,47,3,4,55,7,0,18,2,63.0,2,Central Conn. St.
0,3,26,20,86,0.070,26,3,3,37,11,1,6,1,33.0,2,Bryant
0,3,29,19,100,0.100,27,6,2,46,6,5,8,1,44.0,1,Manhattan
0,4,41,19,150,0.147,39,3,2,84,4,1,30,3,60.0,1,Sacred Heart
1,3,34,16,112,0.161,32,1,4,50,4,4,14,4,46.0,0,NJIT
0,3,29,15,134,0.104,25,1,2,69,3,2,6,0,35.0,3,LIU
0,4,46,27,147,0.129,41,5,2,69,7,2,6,1,56.0,1,St. Francis Brooklyn
0,3,26,20,102,0.059,24,0,1,50,12/,0,4,2,28.0,1,Robert Morris
0,3,14,15,75,-0.013,13,0,1,25,10,0,6,2,17.0,3,Sacred Heart
0,3,21,17,95,0.042,20,4,1,46,5,0,6,1,28.0,1,Central Conn. St.
0,4,38,23,155,0.097,38,2,4,74,4,3,18,0,52.0,1,Bryant
