Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,41,10,91,0.341,39,8,9,54,2,1,8,2,54.0,1,Montana
0,4,50,19,154,0.201,50,4,10,76,6,0,12,2,60.0,1,UTSA
1,3,45,30,118,0.127,44,3,13,40,0,1,6,0,52.0,1,Little Rock
0,3,27,12,122,0.123,27,1,8,64,7,1,12,0,35.0,2,Arizona
0,4,41,34,163,0.043,36,3,7,66,5,2,14,0,53.0,1,Pepperdine
1,3,42,11,95,0.326,41,8,7,48,1,0,10,0,55.0,1,Alabama St.
1,3,34,14,104,0.192,31,3,4,54,2,3,16,0,48.0,1,Delaware
0,5,52,22,155,0.194,49,2,5,54,1,1,14,0,62.0,2,NC State
1,3,45,13,115,0.278,44,1,4,66,2,1,22,0,58.0,1,High Point
1,4,54,27,151,0.179,52,8,3,70,7,0,6,1,65.0,1,TCU
1,3,44,18,105,0.248,42,1,5,58,6,1,14,1,53.0,0,Sam Houston St.
0,3,39,19,98,0.204,36,3,5,35,5,2,4,0,46.0,0,North Carolina
1,4,59,34,181,0.138,56,6,5,90,1,2,16,1,75.0,0,East Carolina
1,5,66,23,161,0.267,62,2,7,60,4,0,18,1,77.0,2,Cincinnati
1,5,61,23,179,0.212,52,6,5,82,8,3,14,1,77.0,0,Tulane
1,3,43,8,95,0.368,41,6,4,44,1,0,14,1,56.0,0,Houston
1,4,60,6,137,0.394,58,4,7,66,3,2,14,2,73.0,0,UConn
0,5,58,29,188,0.154,53,5,11,82,4,2,18,5,74.0,1,Temple
1,4,53,15,155,0.245,49,5,8,79,3,0,22,2,69.0,1,Tulsa
1,3,43,26,149,0.114,39,4,6,69,2,2,16,0,57.0,3,Memphis
1,4,56,23,150,0.220,53,7,6,69,5,0,14,1,70.0,1,South Fla.
1,3,45,11,122,0.279,43,3,1,56,2,1,12,1,55.0,3,UCF
1,3,37,8,81,0.358,32,7,5,32,1,0,24,0,56.0,0,Houston
1,5,63,25,214,0.178,56,3,6,102,3,1,30,5,82.0,0,Tulane
0,3,31,18,92,0.141,30,4,9,33,2,0,12,0,41.0,0,Cincinnati
1,3,48,10,97,0.392,46,6,5,44,3,0,6,0,57.0,2,East Carolina
1,3,49,13,121,0.298,46,1,6,55,1,1,14,1,58.0,0,UCF
1,3,47,13,126,0.270,46,5,4,59,3,4,14,0,63.0,0,South Fla.
1,3,45,13,120,0.267,40,2,5,62,2,0,4,3,49.0,1,Tulsa
1,3,40,12,106,0.264,36,4,4,49,4,1,17,2,53.5,1,Memphis
1,4,64,15,143,0.343,57,6,7,50,4,1,16,0,79.0,3,Temple
1,4,55,9,135,0.341,53,5,3,71,5,1,8,0,65.0,0,UConn
1,3,46,13,133,0.248,40,1,4,51,0,1,18,3,57.0,0,Texas A&M
0,3,35,18,118,0.144,33,1,3,42,1,0,4,4,38.0,0,Texas
