Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,56,21,134,0.261,52,4,14,58,6,2,16,2,70.0,0,Northern Ariz.
1,3,43,22,98,0.214,36,9,6,33,2,3,8,0,59.0,0,Hampton
0,5,67,29,180,0.211,64,4,9,71,8,2,25,3,85.5,2,Virginia Tech
0,4,49,21,141,0.199,48,4,9,52,2,2,16,2,63.0,0,Alabama
0,5,62,26,151,0.238,59,4,8,54,3,1,16,5,75.0,0,Cleveland St.
1,3,42,12,89,0.337,38,6,10,38,0,0,16,1,56.0,0,Rutgers
1,4,56,21,152,0.230,52,7,12,72,4,1,18,4,73.0,3,New Hampshire
1,3,41,17,105,0.229,40,9,4,48,2,6,12,0,62.0,1,Villanova
1,4,52,20,143,0.224,46,4,12,59,3,1,12,0,63.0,1,La Salle
1,3,45,11,104,0.327,41,10,12,49,3,0,12,0,61.0,0,Penn
0,5,64,35,182,0.159,62,7,9,71,4,0,14,1,78.0,1,Tulane
1,4,61,17,130,0.338,59,5,8,58,8,2,18,2,77.0,0,Houston
1,5,72,26,195,0.236,65,8,8,58,4,1,16,2,89.0,0,UConn
1,5,63,24,150,0.260,61,5,9,79,8,0,6,2,71.0,4,Memphis
1,3,45,10,119,0.294,42,6,7,58,3,0,14,2,58.0,3,Tulsa
1,5,59,26,175,0.189,54,4,11,90,5,0,22,2,74.0,0,SMU
0,3,40,22,100,0.180,38,2,6,33,3,3,8,2,49.0,0,South Fla.
0,5,67,21,181,0.254,64,6,4,82,6,0,22,0,84.0,2,UCF
1,4,61,20,128,0.320,58,6,5,52,2,3,6,1,73.0,1,East Carolina
1,3,38,11,102,0.265,37,2,5,45,2,1,15,2,48.5,1,Cincinnati
1,3,43,10,95,0.347,42,3,5,41,6,1,12,0,53.0,0,UConn
1,5,64,38,183,0.142,62,3,5,78,3,3,20,4,80.0,3,Memphis
1,3,42,17,129,0.194,38,6,6,59,2,0,14,0,55.0,0,Houston
1,3,47,6,95,0.432,46,4,4,51,2,5,4,2,58.0,0,Tulane
0,5,56,25,147,0.211,56,2,5,71,8,5,10,0,68.0,2,Cincinnati
1,3,49,10,93,0.419,48,0,6,39,2,1,12,1,56.0,1,East Carolina
1,5,67,27,197,0.203,62,3,5,78,4,0,22,4,81.0,1,UCF
1,3,51,15,114,0.316,51,4,3,50,2,0,6,0,58.0,1,South Fla.
0,4,61,24,140,0.264,54,4,3,57,6,2,4,0,69.0,3,SMU
1,4,57,19,144,0.264,52,5,3,71,6,2,16,1,72.0,0,Tulsa
