Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,38,13,112,0.223,31,7,8,58,0,0,10,0,50.0,4,Northwestern St.
0,4,54,14,139,0.288,53,5,8,61,11,0,16,2,67.0,3,NC State
0,3,36,20,99,0.162,32,2,7,32,5,1,6,3,42.0,2,TCU
1,3,52,13,122,0.320,47,2,3,57,2,0,18,3,63.0,0,Kent St.
1,3,48,14,107,0.318,47,2,4,56,3,1,16,3,59.0,1,Wright St.
1,4,54,21,138,0.239,49,10,7,71,2,1,16,3,73.0,0,Cleveland St.
1,4,69,34,178,0.197,66,5,4,87,3,2,10,0,81.0,0,Idaho St.
0,3,38,25,101,0.129,36,3,7,30,7,1,6,0,45.0,0,BYU
0,4,49,21,137,0.204,44,5,5,49,6,0,18,0,63.0,0,Missouri
1,4,48,18,152,0.197,45,7,8,66,5,2,20,1,67.0,0,Portland St.
1,4,57,24,151,0.219,52,8,9,72,5,0,18,2,74.0,0,UC Davis
1,4,59,23,151,0.238,53,7,5,58,6,2,14,3,75.0,0,Santa Clara
1,4,59,16,158,0.272,58,5,9,66,4,2,16,3,74.0,0,Arizona St.
0,4,57,26,162,0.191,55,2,10,68,1,3,16,1,70.0,2,UNLV
1,5,59,27,156,0.205,56,9,5,64,4,10/,6,7/,81.0,1,New Mexico
1,3,38,12,96,0.271,33,1,2,37,3,1,22,1,51.0,0,San Diego St.
0,4,56,27,153,0.190,53,5,8,59,7,1,22,4,73.0,2,Nevada
1,3,47,15,109,0.294,43,1,4,51,4,1,18,1,58.0,0,Air Force
1,3,48,19,124,0.234,44,6,4,49,2,3,22,2,68.0,1,Utah St.
1,3,50,12,127,0.299,46,6,3,64,2,1,8,2,61.0,4,San Jose St.
1,3,49,12,105,0.352,45,6,3,42,5,2,12,0,63.0,0,Fresno St.
1,3,48,15,112,0.295,46,6,9,44,1,0,12,3,60.0,2,New Mexico
1,3,50,18,117,0.274,48,2,2,59,5,2,12,2,60.0,0,UNLV
1,3,55,16,132,0.295,52,1,5,47,5,2,16,1,66.0,1,Nevada
1,4,55,10,127,0.354,50,6,12,42,5,1,14,1,69.0,0,San Diego St.
1,3,45,12,96,0.344,43,2,4,52,2,3,12,2,56.0,0,Utah St.
1,3,45,13,96,0.333,42,7,5,41,2,1,18,3,62.0,1,Fresno St.
1,3,50,7,100,0.430,44,5,5,46,1,1,8,3,60.0,1,San Jose St.
1,5,70,22,169,0.284,68,5,14,74,8,0,12,2,81.0,2,Colorado St.
1,3,46,22,112,0.214,44,3,4,48,3,0,12,1,55.0,0,Wyoming
1,3,39,10,85,0.341,36,5,5,33,3,0,18,1,53.0,0,Air Force
1,3,50,15,125,0.280,46,3,7,50,0,1,22,2,65.0,0,Western Ky.
0,3,33,16,108,0.157,31,2,5,39,1,0,4,1,37.0,1,Stanford
