Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,59,15,143,0.308,56,4,8,65,4,2,14,4,72.0,0,LIU
0,3,29,18,103,0.107,26,4,3,41,4,1,4,1,36.0,1,Fresno St.
1,3,49,12,95,0.389,45,2,3,40,4,0,4,1,53.0,2,LIU
0,5,49,26,154,0.149,46,0,4,63,4,3,8,3,56.0,0,Georgia
0,5,51,25,191,0.136,46,5,4,72,6,5,14,1,68.0,2,New Hampshire
1,5,61,21,161,0.248,56,8,10,61,5,3,10,1,77.0,1,Rider
1,3,48,14,89,0.382,45,7,6,37,2,0,4,0,57.0,0,Fairleigh Dickinson
0,5,61,24,161,0.230,60,7,9,72,3,0,12,1,74.0,3,Harvard
0,3,45,19,126,0.206,42,2,7,45,2,1,10,0,53.0,0,Northeastern
0,4,35,28,125,0.056,30,2,8,51,6,2,8,0,43.0,0,Syracuse
0,5,61,24,172,0.215,58,3,8,68,4,0,12,0,70.0,2,North Carolina
0,3,29,26,107,0.028,26,3,8,32,5,0,6,3,35.0,0,Florida St.
0,5,52,17,139,0.252,51,2,8,57,4,2,32,5,72.0,4,Louisville
0,3,33,15,96,0.188,31,2,9,37,6,0,9,4,39.5,2,Notre Dame
0,4,43,24,124,0.153,42,3,7,46,5,0,8,1,50.0,0,Georgia Tech
0,5,54,36,147,0.122,50,4,7,65,4,0,10,2,63.0,3,Clemson
0,3,24,25,97,-0.010,21,3,2,38,4,2,2,1,30.0,1,North Carolina
0,4,49,27,150,0.147,44,6,10,62,1,2,8,1,61.0,6,NC State
0,4,46,25,168,0.125,43,4,3,65,5,0,12,5,56.0,5,Duke
1,4,50,24,157,0.166,49,7,7,66,3,0,16,2,65.0,1,Wake Forest
1,4,56,30,159,0.164,54,9,7,60,2,0,10,1,70.0,1,Syracuse
1,5,65,36,171,0.170,61,12,5,66,8,1,8,1,82.0,1,Virginia
0,4,53,26,156,0.173,51,5,7,65,5,0,4,1,60.0,1,Florida St.
0,3,46,17,127,0.228,43,3,5,60,5,0,12,3,55.0,2,Virginia Tech
0,3,31,12,90,0.211,29,5,4,36,8,1,6,0,40.0,0,Pittsburgh
0,3,28,26,105,0.019,28,2,9,44,5,0,10,3,35.0,1,Notre Dame
0,3,29,21,103,0.078,28,4,3,51,7,0,6,0,36.0,2,Louisville
