Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,31,27,111,0.036,30,3,8,38,5,2,10,0,41.0,2,San Jose St.
0,3,28,19,95,0.095,28,5,6,31,9,0,4,4,35.0,0,Providence
0,3,20,16,89,0.045,19,6,2,35,8,1,8,1,31.0,2,Fordham
0,4,60,24,159,0.226,57,1,10,61,11,1,12,4,68.0,3,Central Conn. St.
0,5,49,35,158,0.089,45,5,9,56,9,5/,10,4,64.0,3,Hartford
0,3,31,20,108,0.102,29,9,3,43,6,0,8,0,44.0,2,Rhode Island
0,3,26,21,113,0.044,22,1,2,51,7,2,8,5,33.0,1,Columbia
0,3,38,17,125,0.168,37,4,3,46,5,1,8,2,47.0,2,Bryant
0,3,28,17,92,0.120,28,3,4,29,2,3,2,1,35.0,0,SIUE
1,4,55,18,136,0.272,52,3,10,67,11,2,8,0,64.0,2,Iona
1,4,55,26,149,0.195,52,6,5,71,5,4,6,0,68.0,0,St. Francis Brooklyn
1,4,46,20,137,0.190,45,6,3,58,8,2,8,0,58.0,0,NJIT
1,4,52,18,161,0.211,49,5,6,94,5,2,4,0,61.0,0,Lafayette
0,3,29,13,89,0.180,28,1,1,34,7,0,6,2,33.0,1,Fairfield
0,3,31,14,87,0.195,28,1,5,31,1,0,2,0,33.0,3,Quinnipiac
1,3,47,19,128,0.219,44,4,4,55,6,1,4,3,54.0,3,Rider
0,5,54,29,181,0.138,50,4,10,79,7,3,10,1,66.0,2,Siena
0,3,34,19,112,0.134,34,6,2,47,7,0,6,3,43.0,0,Marist
0,5,61,22,178,0.219,55,5,6,71,7,1,4,1,69.0,4,Canisius
0,4,47,16,138,0.225,46,3,8,76,10,1,12,0,57.0,1,Niagara
1,3,45,20,127,0.197,40,6,7,48,6,1,8,4,56.0,1,Fairleigh Dickinson
0,3,25,24,116,0.009,24,0,5,48,6,2,0,0,27.0,3,Rider
1,5,60,27,168,0.196,58,4,7,67,8,4,10,4,73.0,5,Quinnipiac
0,4,53,24,170,0.171,52,5,3,61,5,0,10,3,63.0,0,Fairfield
0,5,49,29,188,0.106,46,8,5,97/,7,2,20,2,69.0,6,Iona
1,3,50,9,104,0.394,43,2,4,43,3,1,4,0,55.0,0,Marist
0,4,53,21,159,0.201,48,6,6,69,6,2,14,4,68.0,0,Siena
1,5,62,25,169,0.219,58,3,5,81,8,1,22,1,77.0,2,Niagara
1,4,61,17,140,0.314,58,8,10,59,5,3,8,2,76.0,5,Canisius
