Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,25,15,80,0.125,22,4,7,30,10,0,6,0,32.0,0,High Point
1,5,56,26,153,0.196,53,10,11,61,9,3,8,0,73.0,0,William & Mary
0,5,59,30,178,0.163,58,7,5,64,7,2,20,2,78.0,0,Clemson
0,3,28,23,94,0.053,26,0,8,29,6,0,6,0,31.0,3,Ohio
0,5,62,32,206,0.146,57,10,8,102,6,0,12,1,78.0,1,UNCW
1,3,39,15,85,0.282,37,9,10,32,4,1,12,0,55.0,0,Presbyterian
0,5,66,32,183,0.186,62,5,12,77,4,0,6,5,74.0,1,Elon
1,3,31,13,86,0.209,29,6,12,44,2,1,6,0,41.0,3,Norfolk St.
1,3,47,13,103,0.330,46,6,13,46,3,2,10,2,60.0,1,Delaware St.
1,5,60,31,139,0.209,59,11,15,52,6,2,10,5,78.0,2,Wake Forest
1,4,54,21,150,0.220,49,6,11,65,9,3,28,3,77.0,3,Charlotte
0,4,45,26,132,0.144,43,2,8,49,12/,3,16,4,58.0,0,High Point
0,5,65,37,205,0.137,61,9,9,97,9,1,18,0,84.0,4,USC Upstate
0,3,30,20,107,0.093,29,4,2,40,4,2,0,1,36.0,3,UNC Greensboro
1,5,84/,31,170,0.312,83/,11,12,66,3,0,16,1,103.0/,1,Mercer
1,4,73,23,167,0.299,67,4,12,62,3,1,6,4,81.0,2,The Citadel
1,3,45,21,114,0.211,44,5,5,47,1,3,4,0,55.0,2,Western Caro.
0,3,31,27,110,0.036,27,1,5,37,5,1,8,1,37.0,3,Chattanooga
1,3,45,16,102,0.284,43,7,7,34,5,0,10,2,57.0,1,Furman
0,3,41,18,109,0.211,39,1,6,38,3,2,2,1,45.0,1,ETSU
1,4,49,22,129,0.209,46,3,6,44,5,0,16,0,60.0,0,Samford
0,4,59,24,140,0.250,54,2,11,48,5,0,20,2,71.0,0,Furman
0,3,32,23,120,0.075,31,0,6,52,3,0,2,3,33.0,1,UNC Greensboro
1,4,54,31,151,0.152,50,8,7,67,4,1,14,2,70.0,2,Western Caro.
1,4,47,26,128,0.164,44,10,11,51,3,1,14,2,65.0,0,Presbyterian
0,3,30,22,114,0.070,28,4,7,52,4,2,8,0,40.0,3,ETSU
1,5,75,42/,231/,0.143,71,5,9,105,10,0,14,1,87.0,1,Mercer
1,4,52,23,112,0.259,45,10,11,45,4,2,22,2,75.0,1,Chattanooga
1,4,64,25,145,0.269,61,3,10,60,3,3,10,1,75.0,2,The Citadel
0,3,30,15,98,0.153,28,2,9,44,7,1,6,0,36.0,1,Samford
0,3,34,30,109,0.037,33,3,7,46,5,0,4,1,39.0,3,Samford
