Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,57,29,158,0.177,52,6,18/,61,7,1,9,0,68.5,2,Rider
0,3,37,21,120,0.133,36,9,5,43,5,2,14,3,55.0,3,Bryant
0,3,30,15,81,0.185,28,3,10,22,6,0,4,0,35.0,0,Rutgers
0,3,22,22,98,0,21,3,8,43,4,2,16,4,35.0,0,Fresno St.
0,3,33,24,110,0.082,31,3,11,39,7,5,10,0,46.0,1,Rhode Island
1,5,47,20,140,0.193,41,9,9,59,5,2,12,2,64.0,0,Manhattan
1,5,58,29,162,0.179,52,9,13,62,10,2,16,2,77.0,3,Central Conn. St.
0,3,31,24,106,0.066,27,5,8,32,4,2,6,0,41.0,0,Army West Point
1,5,59,33,149,0.174,56,6,7,58,9,2,16,0,75.0,0,Niagara
0,3,29,13,93,0.172,26,2,7,51,9,0,4,0,33.0,0,Dartmouth
0,5,39,18,134,0.157,36,8,12,47,11,2,26,3,62.0,1,Fordham
0,3,24,19,98,0.051,24,1,7,51,7,0,2,5,26.0,5,Columbia
0,4,56,27,166,0.175,53,5,11,74,7,2,6,0,66.0,2,Providence
0,3,28,23,83,0.060,25,5,6,26,7,1,2,0,35.0,2,Binghamton
0,4,42,21,135,0.156,39,3,11,46,4,1,6,3,49.0,0,New Hampshire
0,5,53,23,156,0.192,49,9,9,67,12/,3,16,6,73.0,0,UMBC
1,4,40,23,122,0.139,40,8,9,50,4,3,6,2,54.0,2,Stony Brook
0,3,27,23,109,0.037,25,4,5,39,7,0,14,0,38.0,0,Binghamton
0,3,28,24,101,0.040,28,2,4,46,4,0,4,1,32.0,3,New Hampshire
0,4,32,24,104,0.077,31,7,10,42,8,1,8,1,44.0,2,Stony Brook
1,4,53,26,143,0.189,50,9,11,55,7,2,10,2,69.0,1,UMBC
0,3,33,14,88,0.216,29,5,6,34,4,2,4,0,42.0,0,Yale
