Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
240.33,219.2,100.22,82.65,632.72,557.55,0.51,0.6,270.2,241.53,49.67,20.86,72.15,31.93,304.73,249.22,39.92,23.92,10.09,13.3,84.67,83.07,17.2,15.0,369.4,283.71,11.78,6.0,0,3,32,23,102,0.088,30,1,8,35,6,0,6,1,36.0,1,Oklahoma
240.33,227.06,100.22,82.78,632.72,591.5,0.51,0.55,270.2,294.69,49.67,32.0,72.15,40.14,304.73,274.5,39.92,27.62,10.09,14.33,84.67,104.56,17.2,19.56,369.4,314.91,11.78,16.83,0,3,25,20,92,0.054,23,5,5,27,4,0,6,1,33.0,2,Kansas City
240.33,250.69,100.22,119.0,632.72,764.62,0.51,0.62,270.2,266.0,49.67,28.77,72.15,43.69,304.73,353.27,39.92,33.75,10.09,20.44,84.67,95.91,17.2,13.64,369.4,339.77,11.78,12.33,1,4,61,23,143,0.266,58,8,16,62,6,2,6,4,74.0,1,UTEP
240.33,221.79,100.22,100.63,632.72,612.68,0.51,0.47,270.2,278.57,49.67,39.83,72.15,48.93,304.73,269.72,39.92,32.86,10.09,11.0,84.67,93.85,17.2,12.8,369.4,338.25,11.78,8.56,1,4,57,21,120,0.300,48,15/,14,40,3,0,4,0,74.0,2,Central Ark.
240.33,146.19,100.22,100.5,632.72,493.25,0.51,0.48,270.2,141.46,49.67,36.54,72.15,38.5,304.73,216.73,39.92,35.12,10.09,10.9,84.67,32.6,17.2,8.09,369.4,205.73,11.78,12.58,1,3,35,7,63,0.444,33,15/,8,24,3,0,12,0,56.0,1,Alcorn
240.33,221.44,100.22,95.33,632.72,703.5,0.51,0.49,270.2,231.81,49.67,29.08,72.15,34.77,304.73,373.0,39.92,32.36,10.09,13.88,84.67,84.07,17.2,11.09,369.4,300.32,11.78,11.4,0,5,68,33,194,0.180,67,12,21/,92,2,2,12,0,88.0/,1,SFA
240.33,184.0,100.22,76.17,632.72,510.0,0.51,0.45,270.2,220.94,49.67,26.62,72.15,31.84,304.73,234.76,39.92,23.94,10.09,11.67,84.67,82.15,17.2,13.25,369.4,262.6,11.78,11.0,0,4,44,26,129,0.140,41,8,16,49,6,1,12,3,59.0,0,Texas Tech
240.33,306.88,100.22,129.31,632.72,920.75,0.51,0.46,270.2,354.77,49.67,38.4,72.15,60.55,304.73,487.79,39.92,28.0,10.09,13.64,84.67,119.7,17.2,13.31,369.4,431.61,11.78,19.44,0,4,51,26,159,0.157,50,3,12,60,2,1,14,1,62.0,2,Tulsa
240.33,263.38,100.22,130.25,632.72,809.12,0.51,0.44,270.2,279.86,49.67,41.36,72.15,62.0,304.73,385.73,39.92,36.5,10.09,12.67,84.67,97.45,17.2,12.18,369.4,354.6,11.78,17.0,1,5,57,24,175,0.189,51,1,18,71,8,0,20,0,68.0,1,Northwestern St.
240.33,244.53,100.22,108.0,632.72,708.71,0.51,0.53,270.2,258.53,49.67,34.15,72.15,37.13,304.73,335.31,39.92,44.2,10.09,13.64,84.67,61.29,17.2,12.22,369.4,323.75,11.78,10.82,0,4,46,26,138,0.145,45,8,10,62,5,0,8,1,58.0,2,Louisiana Tech
240.33,277.6,100.22,121.07,632.72,755.47,0.51,0.14,270.2,327.5,49.67,31.36,72.15,59.69,304.73,351.38,39.92,37.8,10.09,14.11,84.67,113.82,17.2,17.18,369.4,375.86,11.78,14.25,1,3,42,14,100,0.280,41,8,7,35,2,1,18,0,60.0,3,Arkansas
240.33,248.63,100.22,93.89,632.72,717.68,0.51,0.67,270.2,292.4,49.67,29.43,72.15,35.62,304.73,372.41,39.92,31.86,10.09,23.89,84.67,73.73,17.2,19.2,369.4,338.62,11.78,18.29,0,4,62,22,163,0.245,58,7,15,61,2,1,12,4,76.0,1,North Dakota St.
240.33,257.53,100.22,97.12,632.72,728.53,0.51,0.53,270.2,275.6,49.67,34.5,72.15,48.82,304.73,389.93,39.92,35.5,10.09,11.1,84.67,76.75,17.2,18.3,369.4,335.22,11.78,15.88,0,3,34,17,109,0.156,32,2,7,45,3,1,6,3,40.0,3,South Dakota
240.33,261.31,100.22,117.5,632.72,793.69,0.51,0.61,270.2,278.71,49.67,33.46,72.15,51.47,304.73,381.87,39.92,37.5,10.09,11.9,84.67,68.77,17.2,17.31,369.4,345.47,11.78,11.55,0,5,52,24,138,0.203,48,5,6,52,11,2,18,5,68.0,1,Omaha
240.33,199.89,100.22,105.0,632.72,648.42,0.51,0.57,270.2,237.87,49.67,29.93,72.15,40.75,304.73,332.47,39.92,51.1,10.09,9.92,84.67,65.0,17.2,12.79,369.4,286.09,11.78,16.78,1,3,43,15,108,0.259,42,7,14,43,2,1,16,2,59.0,0,Western Ill.
240.33,222.5,100.22,102.5,632.72,651.94,0.51,0.69,270.2,242.71,49.67,34.45,72.15,42.83,304.73,322.36,39.92,30.64,10.09,11.22,84.67,68.36,17.2,17.0,369.4,339.69,11.78,13.4,1,3,41,13,88,0.318,40,4,8,38,2,0,12,1,51.0,1,South Dakota St.
240.33,261.76,100.22,99.88,632.72,697.24,0.51,0.55,270.2,262.38,49.67,30.14,72.15,44.67,304.73,315.81,39.92,32.09,10.09,17.0,84.67,110.91,17.2,15.3,369.4,375.67,11.78,8.58,1,5,59,30,148,0.196,56,6,10,62,2,2,14,4,74.0,1,Denver
240.33,265.94,100.22,106.12,632.72,754.0,0.51,0.6,270.2,333.0,49.67,35.27,72.15,41.45,304.73,405.31,39.92,39.18,10.09,16.18,84.67,81.58,17.2,12.5,369.4,354.03,11.78,12.5,0,4,63,21,146,0.288,62,9,7,59,6,0,8,0,76.0,0,IUPUI
