Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,61,24,169,0.219,61,7,8,95,4,4,14,6,79.0,0,Rhode Island
0,4,39,16,104,0.221,39,0,7,33,13/,2,8,4,45.0,1,Lipscomb
0,5,66,22,195,0.226,63,8,5,92,6,4,6,2,81.0,0,Pepperdine
1,5,61,21,146,0.274,55,11,6,60,6,2,14,2,81.0,0,Hofstra
1,3,41,11,104,0.288,38,4,2,50,5,2,14,4,54.0,0,Sacramento St.
0,3,45,26,131,0.145,41,2,2,49,4,0,10,0,52.0,1,UNLV
0,3,22,27,79,-0.063,21,3,5,20,3,1,10,1,31.0,0,Eastern Wash.
0,3,31,23,105,0.076,26,6,7,36,3,1,2,1,39.0,0,Wyoming
0,4,59,27,134,0.239,54,1,4,46,5,2,8,2,66.0,0,Samford
0,3,20,24,79,-0.051,18,2,3,27,6,2,10,0,29.0,4,BYU
0,3,35,24,113,0.097,34,1,5,57,7,3,10,1,44.0,3,UNLV
1,5,53,39,190,0.074,51,13,8,75,8,8,12,3,80.0,0,Utah Valley
1,5,63,24,175,0.223,61,5,6,76,6,4,18,3,81.0,3,UC Irvine
1,5,61,11,160,0.312,57,5,5,67,10,2,10,2,73.0,2,UC Davis
0,4,54,20,145,0.234,53,3,10,64,10,2,16,3,67.0,0,UC Santa Barbara
0,5,63,24,175,0.223,57,2,8,67,10,6,18,0,80.0,0,Cal Poly
0,3,19,23,100,-0.040,18,3,6,32,4,3,12,0,31.0,0,Hawaii
0,3,31,20,102,0.108,29,4,9,28,3,1,2,1,37.0,1,Long Beach St.
0,4,59,25,155,0.219,55,4,8,66,5,2,8,0,69.0,1,Cal Poly
0,4,57,20,138,0.268,56,1,9,63,12,1,16,0,67.0,1,UC Santa Barbara
0,4,55,25,153,0.196,52,1,4,62,6,3,18,4,68.0,0,UC Davis
1,5,53,22,155,0.200,48,6,7,69,8,1,8,2,64.0,0,UC Irvine
1,3,48,12,108,0.333,44,6,4,46,4,1,10,5,60.0,1,UC Riverside
0,3,29,18,93,0.118,27,1,3,30,6,1,0,2,31.0,2,Hawaii
1,4,52,17,123,0.285,49,6,6,63,6,1,20,1,69.0,0,Cal St. Fullerton
0,3,29,14,96,0.156,26,2,5,30,8,0,4,2,33.0,0,Long Beach St.
1,4,63,11,146,0.356,62,4,5,58,5,0,14,1,74.0,1,UC Riverside
1,4,59,28,159,0.195,54,10,4,76,5,1,12,1,76.0,2,Cal St. Fullerton
