Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
242.71,218.18,103.36,107.12,644.36,594.24,0.56,0.09,261.17,230.13,48.33,46.18,59.38,39.77,304.5,262.56,39.85,30.5,15.73,18.25,64.75,68.42,13.0,10.88,349.19,318.23,20.67,18.0,1,3,36,15,112,0.188,32,5,5,55,7,1,12,1,48.0,3,Alabama St.
242.71,176.95,103.36,100.68,644.36,504.21,0.56,-0.01,261.17,256.57,48.33,56.6,59.38,49.33,304.5,231.59,39.85,44.93,15.73,22.91,64.75,60.25,13.0,9.91,349.19,283.84,20.67,18.2,1,3,37,13,74,0.324,31,9,8,26,3,0,2,1,47.0,0,Alabama A&M
242.71,185.0,103.36,109.78,644.36,574.22,0.56,0.46,261.17,195.88,48.33,30.31,59.38,33.0,304.5,236.53,39.85,33.79,15.73,20.27,64.75,71.17,13.0,8.5,349.19,257.29,20.67,15.3,1,3,40,9,77,0.403,35,7,9,33,1,4,0,0,51.0,3,Jackson St.
242.71,174.23,103.36,85.0,644.36,499.64,0.56,0.42,261.17,196.72,48.33,33.73,59.38,36.12,304.5,242.26,39.85,32.47,15.73,13.83,64.75,57.62,13.0,8.92,349.19,236.48,20.67,9.33,1,4,47,18,111,0.261,43,10,15,46,11,3,4,0,62.0,4,Texas Southern
242.71,276.75,103.36,104.38,644.36,711.94,0.56,0.66,261.17,313.46,48.33,46.58,59.38,62.0,304.5,301.07,39.85,40.92,15.73,14.8,64.75,91.92,13.0,19.56,349.19,406.18,20.67,9.44,0,3,34,17,100,0.170,33,4,8,36,6,4,12,1,48.0,3,American
242.71,158.0,103.36,69.6,644.36,462.04,0.56,0.4,261.17,206.5,48.33,26.69,59.38,32.53,304.5,224.26,39.85,34.55,15.73,14.47,64.75,48.06,13.0,11.5,349.19,207.44,20.67,13.5,0,3,20,15,86,0.058,19,3,16,30,6,0,9,2,27.5,4,Navy
242.71,225.94,103.36,93.89,644.36,638.17,0.56,0.52,261.17,236.75,48.33,49.36,59.38,47.64,304.5,292.41,39.85,36.86,15.73,10.45,64.75,63.07,13.0,14.18,349.19,303.91,20.67,21.57,1,3,43,11,97,0.330,41,8,7,37,1,3,4,1,56.0,0,Rider
242.71,164.17,103.36,92.0,644.36,483.39,0.56,0.4,261.17,209.69,48.33,30.8,59.38,42.4,304.5,219.5,39.85,36.69,15.73,10.2,64.75,57.75,13.0,13.2,349.19,227.38,20.67,13.5,1,3,43,10,93,0.355,38,7,7,40,4,1,13,0,57.5,2,Norfolk St.
242.71,266.5,103.36,122.33,644.36,713.44,0.56,0.52,261.17,319.29,48.33,35.82,59.38,58.75,304.5,353.71,39.85,36.1,15.73,25.56,64.75,172.8,13.0,20.45,349.19,392.81,20.67,13.17,0,3,22,17,86,0.058,19,3,7,23,5,2,8,3,31.0,2,Washington St.
242.71,275.94,103.36,118.25,644.36,776.62,0.56,0.57,261.17,274.27,48.33,27.92,59.38,44.86,304.5,375.86,39.85,25.14,15.73,14.11,64.75,100.36,13.0,13.3,349.19,361.93,20.67,15.6,0,4,36,18,116,0.155,32,9,11,43,5,2,14,3,54.0,1,Idaho
242.71,221.0,103.36,98.39,644.36,569.11,0.56,0.64,261.17,263.07,48.33,31.29,59.38,44.94,304.5,242.06,39.85,41.0,15.73,15.25,64.75,77.79,13.0,12.58,349.19,321.47,20.67,12.22,0,3,25,19,83,0.072,23,3,8,26,4,1,14,3,36.0,3,George Washington
242.71,226.16,103.36,90.32,644.36,671.42,0.56,0.47,261.17,272.47,48.33,38.0,59.38,43.07,304.5,334.06,39.85,29.38,15.73,13.67,64.75,103.62,13.0,16.3,349.19,328.68,20.67,12.3,0,3,24,15,92,0.098,22,4,4,37,8,1,10,2,34.0,6,Notre Dame
242.71,237.11,103.36,97.95,644.36,587.84,0.56,0.56,261.17,281.13,48.33,36.71,59.38,40.81,304.5,236.29,39.85,36.4,15.73,20.75,64.75,89.75,13.0,6.45,349.19,357.72,20.67,4.5,0,3,31,18,80,0.163,31,6,6,21,6,4,10,2,46.0,0,DePaul
242.71,247.89,103.36,104.67,644.36,635.61,0.56,0.62,261.17,275.53,48.33,35.56,59.38,52.13,304.5,276.25,39.85,46.9,15.73,13.27,64.75,111.58,13.0,18.5,349.19,343.91,20.67,6.0,0,3,24,15,78,0.115,24,3,3,28,11,2,8,5,33.0,1,Michigan St.
242.71,209.37,103.36,95.16,644.36,582.47,0.56,0.4,261.17,245.73,48.33,30.77,59.38,53.33,304.5,264.22,39.85,33.8,15.73,13.78,64.75,76.5,13.0,18.08,349.19,279.86,20.67,12.5,0,3,22,15,85,0.082,22,2,14,33,3,1,8,1,29.0,3,Howard
242.71,263.65,103.36,121.47,644.36,726.29,0.56,0.52,261.17,321.85,48.33,40.08,59.38,55.77,304.5,330.73,39.85,36.67,15.73,12.42,64.75,104.54,13.0,14.25,349.19,386.1,20.67,14.42,0,4,44,22,118,0.186,42,4,18,42,5,0,14,1,55.0,2,VCU
242.71,164.17,103.36,92.0,644.36,483.39,0.56,0.4,261.17,209.69,48.33,30.8,59.38,42.4,304.5,219.5,39.85,36.69,15.73,10.2,64.75,57.75,13.0,13.2,349.19,227.38,20.67,13.5,1,4,48,19,142,0.204,45,5,8,62,1,7/,12,0,66.0,0,Norfolk St.
242.71,173.13,103.36,87.73,644.36,449.47,0.56,0.46,261.17,218.18,48.33,31.92,59.38,43.5,304.5,166.21,39.85,35.62,15.73,8.4,64.75,54.55,13.0,14.44,349.19,258.77,20.67,13.71,1,4,33,12,92,0.228,30,10,8,27,9,6,6,1,52.0,1,Hampton
242.71,169.41,103.36,88.76,644.36,507.71,0.56,0.52,261.17,202.77,48.33,34.5,59.38,43.53,304.5,238.4,39.85,39.75,15.73,13.83,64.75,45.91,13.0,9.55,349.19,279.19,20.67,16.7,1,3,41,6,93,0.376,37,5,8,40,4,2,6,0,51.0,2,Morgan St.
242.71,198.4,103.36,105.67,644.36,611.0,0.56,0.53,261.17,213.92,48.33,30.64,59.38,35.33,304.5,275.29,39.85,32.92,15.73,12.0,64.75,52.0,13.0,10.42,349.19,266.5,20.67,23.57,1,3,39,12,89,0.303,35,13,2,50,4,4,2,1,57.0,1,Coppin St.
242.71,174.4,103.36,104.53,644.36,533.0,0.56,0.56,261.17,183.38,48.33,35.08,59.38,46.79,304.5,218.21,39.85,47.17,15.73,10.1,64.75,54.15,13.0,14.18,349.19,249.29,20.67,13.4,1,3,39,9,87,0.345,38,8,10,45,4,0,8,1,51.0,0,Delaware St.
242.71,173.13,103.36,87.73,644.36,449.47,0.56,0.46,261.17,218.18,48.33,31.92,59.38,43.5,304.5,166.21,39.85,35.62,15.73,8.4,64.75,54.55,13.0,14.44,349.19,258.77,20.67,13.71,1,3,33,8,67,0.373,31,12,7,30,1,1,8,4,50.0,0,Hampton
242.71,209.37,103.36,95.16,644.36,582.47,0.56,0.4,261.17,245.73,48.33,30.77,59.38,53.33,304.5,264.22,39.85,33.8,15.73,13.78,64.75,76.5,13.0,18.08,349.19,279.86,20.67,12.5,0,4,42,17,144,0.174,39,5,7,63,3,3,2,2,51.0,3,Howard
242.71,233.63,103.36,97.11,644.36,672.68,0.56,0.45,261.17,277.33,48.33,36.43,59.38,41.27,304.5,332.0,39.85,34.07,15.73,12.55,64.75,69.36,13.0,12.83,349.19,327.79,20.67,12.75,0,4,42,18,121,0.198,40,12,8,47,7,1,12,5,61.0,0,New Hampshire
