Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,54,31,139,0.165,50,7,6,36,3,1,10,4,67.0,3,Radford
0,4,59,29,149,0.201,57,2,6,63,5,0,4,10,63.0,0,Davidson
0,5,73,38/,205,0.171,69,5,8,82,2,2,12,5,86.0,0,Loyola Chicago
1,3,45,17,101,0.277,42,3,6,46,4,2,12,1,56.0,1,Col. of Charleston
0,4,44,29,131,0.115,38,5,7,53,4,1,4,2,52.0,4,Ga. Southern
0,5,66,30,166,0.217,63,7,13,61,6,5,6,3,81.0,3,South Carolina
1,3,46,14,93,0.344,41,7,6,26,3,1,14,2,61.0,0,Buffalo
1,3,36,9,73,0.370,31,7,9,32,2,2,10,2,50.0,1,Middle Tenn.
0,5,52,22,131,0.229,44,6,9,40,10,6,16,8,72.0,5,Wofford
1,4,62,35,151,0.179,57,9,11,64,4,4,14,6,82.0,0,Charlotte
0,4,46,31,128,0.117,43,5,8,37,7,4,8,6,59.0,2,High Point
0,4,49,27,143,0.154,48,3,8,60,9,1,8,3,57.0,3,Duke
1,4,62,23,165,0.236,59,2,9,76,1,5,10,1,74.0,0,Virginia
1,4,63,24,154,0.253,59,3,13,59,5,1,10,1,72.0,0,Louisville
0,4,57,34,170,0.135,55,0,8,84,9,6,28,8,77.0,1,Notre Dame
0,3,38,20,118,0.153,34,3,9,51,5,2,16,3,51.0,2,Virginia Tech
1,4,53,20,131,0.252,48,2,2,57,7,4,18,4,68.0,2,Pittsburgh
0,5,69,26,187,0.230,62,4,4,76,2,2,10,2,80.0,4,Duke
1,5,65,32,157,0.210,61,7,9,54,8,4,10,0,81.0,2,Virginia
0,5,58,30,163,0.172,51,4,7,67,4,6,6,1,71.0,1,Georgia Tech
1,5,64,28,156,0.231,59,9,9,69,4,2,12,2,81.0,5,Clemson
0,5,69,38/,188,0.165,68,4,8,78,4,0,10,3,78.0,0,Syracuse
0,4,55,22,155,0.213,51,3,5,75,7,4,12,2,68.0,3,Boston College
0,3,32,22,109,0.092,30,8,4,48,2,2,10,1,47.0,0,Notre Dame
0,3,33,19,102,0.137,33,4,7,34,8,2,6,1,42.0,0,Louisville
0,3,39,13,100,0.260,38,4,4,37,7,4,16,2,55.0,2,Pittsburgh
0,3,35,15,120,0.167,33,3,7,56,2,4,2,1,43.0,0,Virginia Tech
0,4,52,33,151,0.126,48,2,5,53,4,0,10,1,59.0,4,Florida St.
0,3,31,19,111,0.108,29,2,4,41,6,1,6,1,37.0,1,NC State
0,3,30,22,102,0.078,28,3,5,38,5,4,2,3,38.0,5,North Carolina
