Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,32,10,79,0.278,28,3,6,22,9,1,4,1,38.0,2,Northwestern
0,3,44,22,92,0.239,39,2,14,31,7,1,8,1,51.0,2,Virginia
1,5,46,24,115,0.191,40,6,9,38,6,4,28,0,70.0,2,Buffalo
1,4,61,23,139,0.273,57,6,12,45,3,3,14,1,77.0,0,Seton Hall
1,3,38,14,83,0.289,34,8,8,31,3,1,14,1,54.0,1,Canisius
0,3,31,24,111,0.063,27,0,3,45,4,1,4,4,34.0,0,Towson
1,4,49,19,129,0.233,43,5,11,46,5,10/,12,3,70.0,0,Loyola Maryland
1,3,48,16,110,0.291,45,2,9,49,1,1,10,4,56.0,0,Idaho
0,3,31,22,90,0.100,31,1,5,22,4,1,4,1,35.0,0,Washington St.
1,3,40,15,88,0.284,35,4,9,32,3,1,10,4,50.0,1,UMES
0,4,50,23,146,0.185,48,4,11,67,6,0,8,2,58.0,1,James Madison
0,3,41,15,100,0.260,39,3,7,28,4,3,6,1,50.0,1,Tennessee
0,4,54,19,118,0.297,48,3,8,41,8,1,10,2,63.0,0,Northern Ill.
0,4,47,18,117,0.248,46,3,7,43,6,4,16,4,62.0,3,Dayton
0,3,37,20,102,0.167,35,4,10,31,3,1,14,5,49.0,0,Saint Louis
0,3,37,25,112,0.107,36,8,6,38,7,2,12,2,53.0,2,Fordham
0,3,41,12,91,0.319,36,4,7,28,5,1,6,1,49.0,1,Rhode Island
0,5,68,35,176,0.188,61,6,10,76,0,1,20,1,85.0,6/,Davidson
0,3,24,17,80,0.087,22,3,4,25,13,1,8,1,32.0,1,VCU
0,5,52,20,135,0.237,47,3,8,55,12,6,18,2,70.0,0,Lehigh
1,5,55,23,153,0.209,50,4,17,65,9,3,16,0,70.0,3,George Mason
0,4,45,29,131,0.122,43,3,7,50,11,2,14,2,57.0,0,VCU
1,3,48,14,101,0.337,46,7,4,50,3,2,6,1,60.0,3,Davidson
1,5,54,28,157,0.166,50,4,9,76,12,6,16,4,72.0,4,UMBC
1,3,38,12,100,0.260,32,7,1,51,7,1,8,0,50.0,1,La Salle
0,5,56,21,162,0.216,53,5,7,66,5,5,16,4,74.0,1,Duquesne
0,4,36,17,91,0.209,35,11,10,24,10,4,34/,1,68.0,2,Rhode Island
0,4,43,20,118,0.195,42,3,9,51,13,1,22,0,58.0,2,Fordham
1,5,60,29,162,0.191,55,6,10,65,3,3,22,4,80.0,2,George Mason
