Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,13,13,53,0,10,3,5,14,15,0,2,0,17.0,4,Oral Roberts
0,3,15,14,66,0.015,14,1,8,28,15,2,3,0,19.5,2,Central Ark.
0,3,18,19,85,-0.012,17,1,1,30,11,0,0,0,19.0,0,North Dakota
0,3,21,25,101,-0.040,20,3,3,33,3,1,0,2,25.0,0,Jacksonville St.
0,3,22,21,92,0.011,22,3,11,23,3,0,4,6,27.0,4,Alabama St.
0,3,18,24,83,-0.072,17,2,5,27,10,0,4,1,22.0,3,Jacksonville St.
0,3,24,30,102,-0.059,22,2,6,44,3,0,4,3,28.0,5,Southern U.
0,3,19,28,104,-0.087,18,6,3,45,10,1,0,0,26.0,0,Grambling
0,4,35,30,137,0.036,34,7,9,54,9,2,2,0,45.0,3,Ark.-Pine Bluff
1,3,34,23,118,0.093,31,10,5,51,2,0,6,1,47.0,1,Mississippi Val.
0,3,30,26,98,0.041,29,3,8,29,5,0,6,0,36.0,2,Jackson St.
0,3,20,25,79,-0.063,19,2,5,19,13,0,2,0,23.0,0,Texas Southern
0,3,17,25,90,-0.089,15,1,6,27,5,1,4,0,21.0,0,Prairie View
0,4,37,27,151,0.066,35,9,6,57,6,1,2,2,48.0,4,Southern U.
0,4,41,26,136,0.110,37,16/,16,61,5,0,6,0,60.0,5,Ark.-Pine Bluff
0,3,30,24,125,0.048,29,6,7,53,3,1,8,4,41.0,2,Grambling
0,3,25,23,100,0.020,25,6,9,32,5,1,6,0,35.0,0,Jackson St.
0,5,41,31,164,0.061,40,9,17/,78,9,1,6,0,54.0,0,Mississippi Val.
0,3,22,17,92,0.054,20,7,6,31,7,1,0,7/,30.0,1,Prairie View
0,3,19,22,93,-0.032,19,3,11,33,6,1,0,0,23.0,4,Texas Southern
0,3,24,23,102,0.010,21,8,2,36,5,1,0,0,33.0,2,Alabama A&M
0,4,43,31,140,0.086,39,8,9,47,8,5,0,0,56.0,0,Alabama A&M
0,3,21,18,91,0.033,20,5,10,32,3,0,2,1,27.0,0,Alabama St.
