Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,46,25,177,0.119,44,3,2,79,1,5,14,2,61.0,1,UNLV
0,3,26,13,113,0.115,20,1,6,51,7,1,12,3,34.0,0,New Mexico St.
0,4,54,22,171,0.187,49,3,5,80,7,3,12,0,66.0,1,UC Santa Barbara
0,3,34,11,132,0.174,31,2,5,56,4,2,8,0,42.0,1,Yale
1,4,50,13,135,0.274,45,8,6,52,7,2,16,1,68.0,1,Iona
1,3,40,16,99,0.242,36,8,5,33,4,3,6,1,54.0,4,Rutgers
0,4,50,20,130,0.231,48,6,9,51,8,2,6,1,61.0,0,UIC
1,4,53,19,166,0.205,49,1,4,67,3,3,14,0,64.0,0,South Fla.
0,4,45,20,134,0.187,38,5,5,52,3,3,12,0,59.0,0,DePaul
1,4,55,16,148,0.264,53,3,3,76,4,1,18,0,68.0,2,UConn
1,5,61,22,229/,0.170,58,3,1,124/,3,6/,16,2,78.0,1,Army West Point
1,4,42,21,119,0.176,41,10,7,51,3,1,30/,0,68.0,2,Binghamton
1,4,49,15,124,0.274,47,10,7,58,3,1,10,4,65.0,1,Hartford
1,4,47,20,159,0.170,41,4,11,82,0,1,20,5,62.0,1,UMBC
1,5,53,20,149,0.221,49,7,7,58,4,2,22,4,73.0,1,Stony Brook
1,5,72,28,208,0.212,67,8,1,110,8,3,20,4,93.0/,1,New Hampshire
0,3,27,15,110,0.109,27,3,6,52,5,0,12,1,36.0,0,Binghamton
1,3,40,10,121,0.248,36,5,5,66,5,2,24,2,59.0,0,Hartford
1,3,39,15,126,0.190,36,6,0,56,1,0,21,2,55.5,1,Stony Brook
0,5,55,28,184,0.147,53,7,2,91,4,0,20,5,72.0,0,UMBC
0,3,26,22,109,0.037,25,1,1,39,7,0,2,0,28.0,0,New Hampshire
1,3,33,12,97,0.216,30,8,2,51,4,3,12,3,50.0,0,UMBC
0,3,32,25,116,0.060,29,4,2,52,5,1,8,2,41.0,1,New Hampshire
