Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,61,15,142,0.324,61,4,8,73,6,4,6,1,72.0,3,New Orleans
0,4,49,24,156,0.160,44,2,4,64,6,5,4,0,58.0,1,UIC
0,5,58,29,181,0.160,55,11,7,73,6,2,14,0,78.0,1,Louisiana Tech
0,3,44,26,120,0.150,43,1,2,52,4,0,6,0,48.0,2,UAB
0,4,55,24,170,0.182,49,4,2,76,7,3,6,1,65.0,3,Northwestern St.
0,3,27,23,121,0.033,23,8,4,50,2,2,0,2,37.0,0,Radford
0,5,71,28,174,0.247,64,7,6,57,8,3,4,1,83.0,0,Evansville
0,3,34,22,135,0.089,34,2,1,70,4,4,6,2,43.0,4,Valparaiso
0,4,47,22,151,0.166,45,3,6,75,5,4,2,3,55.0,1,Central Mich.
0,5,66,24,187,0.225,62,4,8,98,5,2,6,6,75.0,3,Duquesne
0,3,32,20,105,0.114,31,1,3,37,1,5,4,0,40.0,1,Southern Ill.
0,4,46,29,141,0.121,44,5,3,67,9,1,10,0,57.0,1,Weber St.
0,3,34,24,112,0.089,33,1,1,53,4,0,4,0,37.0,0,Drake
0,3,36,21,119,0.126,32,1,5,53,6,1,8,2,42.0,3,Western Ill.
0,3,28,11,90,0.189,25,2,1,38,7,6,4,2,38.0,6,Austin Peay
0,3,28,20,119,0.067,25,1,3,57,7,4,12,1,39.0,1,Murray St.
1,3,51,22,132,0.220,47,2,3,66,5,4,2,0,58.0,3,Eastern Ill.
0,5,70,29,171,0.240,67,6,7,74,8,4,4,0,82.0,1,SIUE
0,5,61,34,178,0.152,57,5,12,73,5,3,16,6,77.0,0,UT Martin
0,3,33,31,122,0.016,30,0,5,38,2,1,4,2,36.0,0,Jacksonville St.
1,5,48,28,186,0.108,45,6,4,79,7,3,4,1,59.0,0,Belmont
1,4,62,23,159,0.245,58,10,3,72,5,6,4,0,80.0,1,Tennessee St.
0,5,58,26,186,0.172,56,4,9,91,6,5,6,0,70.0,4,Eastern Ky.
0,4,38,32,150,0.040,36,6,3,60,5,5,6,1,52.0,1,Morehead St.
0,3,35,17,119,0.151,32,5,5,39,2,3,8,0,47.0,3,Murray St.
0,5,61,22,203,0.192,56,2,7,82,3,1,14,2,71.0,1,Austin Peay
0,4,50,23,179,0.151,45,6,5,79,7,1,8,0,61.0,3,SIUE
1,3,50,21,135,0.215,48,5,1,79,3,2,6,1,60.0,0,Eastern Ill.
1,3,38,16,105,0.210,36,6,6,53,3,4,4,0,50.0,4,UT Martin
1,3,43,8,100,0.350,36,6,3,43,3,3,6,0,55.0,0,Tennessee Tech
