Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,32,16,104,0.154,28,1,7,44,6,1,4,0,36.0,0,Utah
0,4,55,18,146,0.253,55,2,3,71,8,4,8,3,65.0,2,Butler
0,4,67,29,181,0.210,64,4,3,92,6,0,21,1,81.5,1,Gonzaga
1,3,44,17,115,0.235,38,4,2,54,3,0,12,3,54.0,4,Utah Valley
1,3,43,13,95,0.316,42,4,7,32,8,0,10,0,52.0,0,Lamar University
1,4,54,15,130,0.300,50,3,4,55,12/,0,6,3,60.0,1,Houston
1,4,42,28,140,0.100,39,7,4,66,5,0,14,0,56.0,1,Texas Southern
0,4,47,16,155,0.200,41,3,6,64,5,4,24,0,66.0,0,Boise St.
0,4,47,24,141,0.163,41,7,7,53,5,2,20,0,66.0,0,Missouri
0,3,26,19,86,0.081,22,3,8,24,8,2,6,0,34.0,0,BYU
0,4,48,19,136,0.213,44,6,7,54,3,1,12,1,61.0,1,Sacred Heart
1,4,48,22,148,0.176,44,12,5,71,6,1,12,3,67.0,2,Holy Cross
0,4,55,21,147,0.231,51,4,6,68,6,2,6,0,64.0,1,New Hampshire
0,4,50,34,166,0.096,45,3,7,84,3,0,22,0,64.0,0,Portland St.
0,5,63,29,183,0.186,58,7,3,83,3,1,8,0,75.0,0,Sacramento St.
0,4,54,26,153,0.183,54,3,8,61,8,0,12,0,63.0,2,Northern Ariz.
1,4,61,39,193,0.114,58,2,5,89,3,0,18,1,72.0,0,Southern Utah
1,4,57,26,150,0.207,53,2,7,68,2,1,10,0,65.0,4,Montana
1,4,57,7,117,0.427,53,7,6,49,4,0,8,1,68.0,2,Montana St.
1,3,40,19,118,0.178,37,5,7,59,2,1,20,1,56.0,0,Eastern Wash.
1,3,49,20,136,0.213,48,5,2,59,4,0,12,0,60.0,0,Weber St.
1,5,70,32,216,0.176,65,3,6,105,1,2,18,0,84.0,0,North Dakota
1,5,66,25,204,0.201,60,1,9,100,5,1,12,0,74.0,0,Northern Colo.
0,4,55,26,155,0.187,53,3,2,62,4,1,14,1,66.0,0,Idaho
1,3,51,17,103,0.330,48,7,5,32,4,2,8,0,64.0,0,Weber St.
1,4,60,26,157,0.217,56,2,6,62,6,1,12,0,69.0,0,Southern Utah
1,5,61,27,208,0.163,59,4,5,109/,10,2,10,1,72.0,0,Northern Ariz.
0,4,61,27,180,0.189,57,7,6,97,4,1,12,3,75.0,0,Sacramento St.
0,3,32,20,127,0.094,30,3,5,58,6,1,10,4,41.0,1,Portland St.
1,5,56,20,185,0.195,53,3,8,86,10,3,14,2,69.0,0,Northern Colo.
0,3,32,19,100,0.130,32,4,4,34,1,0,6,1,39.0,0,North Dakota
