Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,25,14,84,0.131,24,4,4,31,3,4,22,1,44.0,0,Winthrop
1,4,54,20,154,0.221,45,4,7,65,3,3,12,4,67.0,0,Jacksonville
0,3,40,18,100,0.220,35,7,8,38,6,1,2,1,49.0,5,Davidson
1,5,65,20,199,0.226,59,6,13,91,10,3,16,0,82.0,3,Wofford
1,4,46,15,127,0.244,44,5,5,62,10,4,18,1,64.0,1,Ohio
1,3,46,13,112,0.295,45,2,11,43,1,2,4,6,52.0,2,Louisiana
1,3,48,13,111,0.315,43,5,8,44,7,0,16,1,61.0,1,Indiana St.
1,4,51,13,139,0.273,47,4,4,50,3,5,17,1,68.5,0,North Texas
1,3,43,16,119,0.227,39,8,3,51,4,1,14,0,59.0,1,Campbell
0,5,51,24,185,0.146,48,2,3,77,1,2,25,2,67.5,3,Duke
1,4,43,20,159,0.145,42,8,7,60,1,0,36/,3,69.0,2,NC State
0,4,49,24,161,0.155,46,6,11,75,4,2,24,3,69.0,2,Northeastern
1,4,52,18,146,0.233,43,8,4,59,5,2,20,2,72.0,0,Hofstra
1,5,65,24,210,0.195,62,4,6,107,2,2,22,2,82.0,2,Delaware
0,4,45,29,173,0.092,41,2,7,70,4,2,14,0,56.0,1,Towson
0,4,53,22,184,0.168,51,2,8,87,2,1,16,1,64.0,1,James Madison
0,5,63,26,207,0.179,60,5,7,97,7,2,22,0,81.0,0,William & Mary
1,5,66,24,207,0.203,60,3,5,113,4,2,20,0,81.0,3,Col. of Charleston
1,5,63,26,190,0.195,58,7,5,83,6,2,16,0,80.0,1,Elon
0,3,35,16,118,0.161,32,1,1,34,4,0,16,2,44.0,3,Towson
0,4,55,23,168,0.190,51,4,10,77,2,1,10,2,65.0,1,Delaware
0,5,53,18,157,0.223,48,7,6,63,6,1,30,6,76.0,0,Hofstra
0,3,41,21,115,0.174,37,2,8,42,3,0,10,6,48.0,1,Northeastern
1,3,39,9,98,0.306,34,8,4,39,3,4,8,0,55.0,0,William & Mary
0,5,53,28,198,0.126,49,5,12,87,6,0,18,3,67.0,0,James Madison
1,3,35,14,106,0.198,33,4,1,48,1,2,17,2,49.5,0,Elon
1,4,57,21,164,0.220,52,4,8,66,2,3,19,2,73.5,2,Col. of Charleston
