Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,60,21,150,0.260,58,6,8,70,2,0,12,2,72.0,3,Southeast Mo. St.
1,5,63,24,171,0.228,61,8,9,61,7,1,22,3,83.0,3,Louisiana Tech
1,3,50,8,103,0.408,43,2,8,31,4,0,2,0,53.0,0,New Orleans
1,4,61,22,144,0.271,59,4,10,58,3,2,12,3,73.0,0,Charlotte
1,3,47,17,121,0.248,42,3,6,61,4,1,4,1,53.0,0,Jacksonville
1,4,55,13,149,0.282,50,5,14,65,8,3,0,3,63.0,4,Presbyterian
1,5,65,29,183,0.197,57,7,7,75,4,2,12,0,80.0,0,South Fla.
1,5,53,20,134,0.246,48,2,10,34,6,0,24,1,67.0,0,DePaul
1,4,52,18,135,0.252,50,3,10,51,2,2,16,1,65.0,0,Loyola Chicago
0,4,47,29,151,0.119,40,4,9,61,5,2,14,0,60.0,1,SIUE
0,3,34,19,116,0.129,33,1,5,51,2,1,10,1,41.0,0,Bowling Green
1,3,47,16,106,0.292,45,3,3,45,3,0,14,1,57.0,1,Chicago St.
0,4,52,23,168,0.173,51,3,7,74,7,0,12,4,61.0,3,Wright St.
0,5,59,21,176,0.216,56,5,7,68,5,1,12,5,71.0,2,Valparaiso
0,4,55,23,133,0.241,52,6,8,43,4,1,18,1,71.0,2,Green Bay
0,3,39,21,111,0.162,36,0,3,37,3,3,16,1,50.0,1,Milwaukee
0,5,54,32,162,0.136,54,4,10,54,4,1,10,0,64.0,4,Oakland
0,3,29,12,98,0.173,27,2,6,33,5,1,10,1,37.0,2,Cleveland St.
1,3,33,21,97,0.124,31,5,5,41,3,2,16,1,48.0,0,Youngstown St.
0,3,33,11,98,0.224,31,5,6,40,3,0,12,1,44.0,2,Northern Ky.
0,4,44,25,120,0.158,43,1,15,41,2,5,14,2,57.0,0,Cleveland St.
1,5,66,23,184,0.234,65,4,7,83,8,0,18,2,79.0,1,Oakland
1,4,57,15,155,0.271,55,2,12,54,3,2,24,2,73.0,1,Milwaukee
0,3,26,17,84,0.107,22,4,6,26,9,1,2,0,32.0,0,Green Bay
0,3,38,23,120,0.125,37,1,4,57,6,0,10,1,44.0,0,Valparaiso
1,4,62,25,177,0.209,60,6,7,69,3,3,12,2,77.0,4,Wright St.
0,5,65,22,173,0.249,62,6,9,73,2,2,10,3,78.0,1,Youngstown St.
0,5,55,21,184,0.185,54,6,10,76,4,2,22,2,74.0,1,Northern Ky.
