Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,64,31,160,0.206,62,7,6,67,8,3,24,2,86.0,4,UIC
0,4,46,27,155,0.123,42,4,7,91,9,2,14,0,59.0,1,New Orleans
1,5,58,23,161,0.217,53,6,4,84,11,2,14,1,73.0,3,Southeast Mo. St.
1,3,36,13,93,0.247,32,10,5,44,1,2,6,1,51.0,0,Jackson St.
1,4,61,23,137,0.277,56,14,9,57,4,3,6,2,81.0,0,Eastern Ill.
0,4,56,24,163,0.196,52,5,6,78,10,1,12,0,68.0,2,Memphis
1,3,31,19,83,0.145,30,7,6,43,3,3,6,1,44.0,0,Ark.-Pine Bluff
0,5,52,22,163,0.184,50,5,8,70,5,0,14,1,64.0,0,Bowling Green
0,3,35,19,103,0.155,34,5,4,49,4,0,8,1,44.0,3,Drake
1,5,56,28,165,0.170,51,15/,9,79,6,2,10,1,78.0,0,Eastern Ill.
1,3,41,7,84,0.405,35,9,8,41,2,1,10,0,56.0,0,Jackson St.
1,4,54,24,158,0.190,51,1,7,71,1,1,12,3,62.0,3,Northwestern St.
0,4,44,22,157,0.140,42,2,6,80,7,2,12,0,54.0,1,Tulsa
1,4,54,18,139,0.259,50,5,13,62,8,4,10,0,68.0,0,Oral Roberts
0,3,37,27,123,0.081,34,0,5,47,0,0,4,3,39.0,0,Rice
0,3,27,20,97,0.072,26,1,0,42,6,2,4,2,32.0,2,Western Ky.
0,3,43,21,115,0.191,37,3,9,41,5,3,2,1,50.0,1,North Texas
1,4,51,14,139,0.266,49,2,8,74,9,2,14,1,62.0,1,Middle Tenn.
0,4,50,23,155,0.174,48,3,7,62,7,2,6,2,58.0,2,UAB
1,3,39,13,97,0.268,35,6,8,45,2,1,4,0,48.0,0,Grambling
0,3,35,18,107,0.159,33,2,3,48,1,1,10,0,43.0,4,Southern Miss.
0,4,54,20,145,0.234,52,2,3,46,4,6,6,1,65.0,2,Marshall
0,3,26,15,84,0.131,24,3,2,19,5,1,8,1,34.0,1,Fla. Atlantic
0,4,44,15,126,0.230,44,6,5,55,7,4,6,1,57.0,2,FIU
1,4,56,21,184,0.190,52,3,5,85,2,4,10,2,68.0,2,UTEP
1,3,43,20,140,0.164,36,5,1,72,0,1,12,0,55.0,2,UTSA
1,4,62,21,164,0.250,59,6,9,70,6,0,10,1,73.0,1,Charlotte
0,4,38,22,122,0.131,33,3,6,50,6,2,10,1,48.0,1,North Texas
0,3,40,24,142,0.113,37,6,3,64,5,3,2,0,50.0,0,Southern Miss.
