Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,40,5,73,0.479,36,6,9,35,0,2,8,1,52.0,1,West Virginia
0,5,60,27,162,0.204,56,5,10,70,8,3,12,1,74.0,1,North Carolina
1,3,35,7,66,0.424,32,4,6,34,0,2,12,3,47.0,0,Ga. Southern
0,5,60,33,175,0.154,57,2,12,63,5,7,18,0,78.0,0,Colorado
0,3,43,16,119,0.227,42,0,9,50,8,2,16,1,53.0,2,Stanford
1,3,38,9,82,0.354,35,4,4,36,0,4,14,3,53.0,0,Siena
1,3,47,18,114,0.254,46,2,6,56,0,1,14,1,57.0,0,Syracuse
1,4,50,12,113,0.336,45,5,6,37,6,4,18,1,68.0,0,Hofstra
1,3,38,8,80,0.375,34,4,8,40,0,3,10,0,50.0,1,Rhode Island
1,3,38,7,81,0.383,36,1,6,42,4,4,12,2,49.0,1,Clemson
1,3,40,10,96,0.312,35,4,6,41,3,2,10,0,51.0,1,Howard
1,3,42,5,79,0.468,38,10,5,31,0,3,10,1,60.0,0,Rutgers
1,3,37,12,94,0.266,37,8,9,41,3,1,14,0,53.0,0,Northwestern
1,3,42,10,96,0.333,38,2,9,36,5,4,4,3,50.0,0,Michigan St.
1,3,47,9,88,0.432,44,8,9,30,2,0,22,2,66.0,0,Michigan
1,5,80,24,182,0.308,72,4,7,60,6,3,14,2,94.0,1,Minnesota
1,3,48,11,87,0.425,43,4,7,45,2,1,17,1,61.5,0,Rutgers
1,3,41,12,90,0.322,38,4,3,32,3,0,8,0,49.0,0,Purdue
1,3,38,13,83,0.301,34,5,7,29,0,4,6,1,50.0,0,Indiana
1,3,41,10,87,0.356,39,6,5,34,3,6,10,1,58.0,0,Ohio St.
0,5,73,17,179,0.313,71,5,8,72,3,3,16,3,89.0,1,Michigan
0,4,44,14,139,0.216,43,5,6,53,5,6,12,8/,61.0,1,Wisconsin
0,3,45,20,128,0.195,44,2,7,48,2,1,6,2,51.0,0,Minnesota
0,5,60,29,187,0.166,56,1,6,81,2,1,22,2,73.0,0,Nebraska
1,3,39,10,84,0.345,36,2,3,41,1,1,26,1,55.0,1,Iowa
1,4,52,25,145,0.186,48,8,10,71,1,1,22,2,72.0,0,Maryland
0,5,65,16,165,0.297,61,7,13,58,3,2,10,1,79.0,1,Ohio St.
0,3,28,21,108,0.065,27,2,7,43,2,0,10,0,35.0,1,Nebraska
1,3,50,11,101,0.386,45,1,6,37,1,0,14,1,58.0,0,Purdue
1,3,43,10,87,0.379,41,5,4,38,4,0,13,2,54.5,0,Northwestern
1,4,65,19,140,0.329,63,6,12,46,3,2,6,1,76.0,2,Illinois
1,3,38,7,77,0.403,35,5,0,45,2,6,9,0,53.5,0,LIU
1,4,56,14,131,0.321,50,5,8,48,2,3,20,2,74.0,0,Pittsburgh
0,5,63,22,175,0.234,62,5,9,75,9,9/,16,2,85.0,0,Nebraska
