Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,61,33,180,0.156,57,3,9,90,5,2,10,2,71.0,1,Pepperdine
0,5,62,25,193,0.192,57,4,10,77,6,0,16,4,74.0,0,CSUN
0,3,38,15,97,0.237,37,2,5,38,8,1,12,1,47.0,0,Lipscomb
1,3,34,20,97,0.144,34,7,10,40,3,2,18,0,52.0,1,Hartford
1,3,42,11,100,0.310,38,6,6,46,9,2,28,1,64.0,0,Manhattan
1,3,51,18,114,0.289,47,7,5,48,2,1,12,0,65.0,1,Central Conn. St.
1,3,47,17,108,0.278,44,5,8,45,4,3,8,0,59.0,0,Stony Brook
0,5,57,20,149,0.248,54,10,10,53,5,3,16,3,78.0,1,San Diego St.
0,4,50,26,136,0.176,47,3,4,56,14/,1,12,6,60.0,2,Notre Dame
0,3,20,25,92,-0.054,20,0,6,31,4,1,6,1,24.0,1,Penn St.
1,5,56,19,155,0.239,53,3,10,75,6,0,22,3,70.0,1,Howard
0,3,30,21,90,0.100,27,3,9,36,9,1,14,0,41.0,0,Clemson
1,3,46,14,98,0.327,39,9,11,36,1,1,8,3,60.0,0,Duquesne
1,3,34,10,75,0.320,30,10,10,32,5,0,16,0,52.0,0,La Salle
1,3,31,16,80,0.188,31,8,8,32,3,3,12,0,48.0,0,George Mason
1,3,49,11,94,0.404,47,5,7,34,4,0,8,0,58.0,1,George Washington
0,4,54,28,128,0.203,52,4,4,44,5,1,2,0,60.0,3,Dayton
1,4,52,23,114,0.254,51,5,10,30,7,0,20,3,67.0,0,Saint Louis
1,3,44,8,89,0.404,39,3,8,38,1,1,0,0,48.0,0,La Salle
0,3,33,21,115,0.104,33,1,6,42,5,0,14,4,41.0,2,Duquesne
1,3,36,10,79,0.329,35,10,12,27,4,1,12,2,53.0,0,Fordham
1,4,59,28,142,0.218,56,6,10,72,2,4,8,0,73.0,1,Davidson
1,5,60,30,149,0.201,57,8,9,68,4,0,16,1,76.0,2,VCU
1,4,44,32,107,0.112,41,10,9,34,11,2,6,1,59.0,0,George Washington
1,3,40,13,82,0.329,38,4,10,33,1,0,22,0,55.0,0,George Mason
1,3,37,7,88,0.341,36,7,7,46,3,0,22,1,55.0,2,Fordham
0,5,49,23,124,0.210,48,6,19,36,9,2,24,7,69.0,1,Saint Louis
