Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,52,29,136,0.169,47,2,17,58,2,2,6,1,59.0,2,Marquette
0,3,41,20,103,0.204,40,3,14,30,3,1,8,3,49.0,0,UC Irvine
0,4,45,24,157,0.134,41,2,6,76,11,0,4,4,49.0,0,Santa Clara
1,3,41,10,90,0.344,36,2,4,36,2,5,14,4,55.0,0,Kentucky
1,4,63,20,156,0.276,56,3,6,67,6,0,14,3,73.0,3,UNI
1,5,61,26,183,0.191,57,7,9,84,2,1,22,2,80.0,0,Creighton
1,3,45,12,106,0.311,42,8,3,52,2,2,12,3,61.0,0,Sam Houston St.
1,3,40,9,95,0.326,39,8,4,40,1,0,14,5,55.0,1,Oakland
1,4,61,12,160,0.306,59,2,9,74,1,1,26,8,77.0,3,Rice
1,3,48,9,104,0.375,44,1,8,49,2,0,16,2,57.0,0,Oklahoma
1,3,35,11,100,0.240,32,6,5,59,5,2,14,1,50.0,1,Maryland
0,4,55,25,155,0.194,52,4,6,74,4,3,14,3,69.0,1,UCLA
0,3,34,17,94,0.181,33,0,5,37,7,0,12,2,40.0,1,Washington
1,4,77,27,179,0.279,73,3,6,89,1,0,24,0,92.0,2,Colorado
1,5,63,24,158,0.247,57,2,8,73,4,5,16,3,78.0,1,Utah
1,4,65,15,144,0.347,59,6,12,61,2,3,6,1,77.0,2,Arizona St.
0,3,40,14,102,0.255,36,1,3,36,5,1,2,2,43.0,4,Arizona
1,4,60,24,168,0.214,58,4,6,66,6,2,22,2,77.0,0,Oregon
1,3,45,17,120,0.233,43,4,3,65,1,0,20,4,59.0,0,Oregon St.
1,3,44,16,87,0.322,40,0,8,31,4,3,4,0,49.0,1,California
0,3,39,25,109,0.128,36,3,4,48,1,2,8,3,48.0,0,Stanford
0,4,53,28,162,0.154,47,3,6,64,9,4,10,6,65.0,0,Utah
1,3,41,15,105,0.248,38,5,4,43,2,3,10,4,54.0,1,Colorado
0,5,56,28,173,0.162,53,2,10,75,4,5,14,0,70.0,2,Arizona
1,3,49,14,106,0.330,46,2,6,53,2,3,10,0,59.0,1,Arizona St.
0,4,59,26,144,0.229,55,6,11,57,2,1,14,1,73.0,1,Stanford
1,3,47,12,94,0.372,43,4,4,39,4,2,20,0,63.0,0,California
1,5,65,33,188,0.170,60,6,10,99,4,1,28,1,86.0,1,Oregon St.
0,4,47,22,129,0.194,46,0,6,49,5,1,10,2,53.0,0,Oregon
0,5,57,25,158,0.203,53,4,11,70,8,2,20,3,73.0,0,Washington St.
0,5,71,26,177,0.254,70,11,7,70,6,1,20,2,93.0,0,UCLA
0,5,68,28,182,0.220,64,6,5,89,2,4,14,5,85.0,0,Hawaii
