Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,44,26,163,0.110,43,2,2,67,6,5,6,0,54.0,0,Morehead St.
1,4,60,24,216/,0.167,53,2,4,107,1,3,12,12/,71.0,0,Robert Morris
0,5,49,19,192,0.156,41,2,6,80,5,3,16,1,62.0,2,The Citadel
1,5,55,33,199,0.111,51,4,12,84,3,5,14,4,71.0,0,USC Upstate
1,3,40,12,77,0.364,39,13,2,31,4,0,8,1,57.0,2,Delaware St.
0,4,41,33,162,0.049,37,5,4,68,2,2,6,2,51.0,1,Elon
1,3,32,14,85,0.212,28,12,5,37,3,1,6,2,48.0,3,Norfolk St.
1,3,41,11,90,0.333,39,8,4,50,2,3,8,2,56.0,0,N.C. A&T
0,3,26,25,96,0.010,25,0,2,31,5,1,2,1,28.0,0,William & Mary
1,5,61,27,159,0.214,59,10,9,77,9,5,12,2,82.0,0,Davidson
0,3,21,20,80,0.013,19,2,3,26,8,0,0,2,23.0,0,South Carolina
1,3,32,11,113,0.186,30,8,1,51,5,3,20,2,53.0,2,Winthrop
0,4,61,28,177,0.186,60,4,7,84,6,0,22,3,76.0,2,Charleston So.
1,3,39,15,103,0.233,35,5,4,59,6,0,20,0,54.0,1,N.C. Central
0,3,38,20,135,0.133,37,4,2,59,5,2,6,2,47.0,0,Presbyterian
0,5,56,31,178,0.140,49,6,5,75,11,4,8,5,70.0,3,UNC Asheville
0,3,29,22,120,0.058,26,4,3,44,3,1,8,0,38.0,3,Liberty
0,4,31,25,138,0.043,30,4,3,61,10,2,14,1,44.0,5,Radford
0,3,30,19,117,0.094,28,2,5,52,4,1,12,0,39.0,2,High Point
0,3,30,19,96,0.115,30,2,3,40,5,3,6,2,38.0,4,Campbell
1,3,41,14,106,0.255,39,6,5,44,1,4,0,0,51.0,0,N.C. Central
0,3,29,21,81,0.099,28,1,3,31,3,3,10,3,38.0,0,Radford
0,5,74/,28,183,0.251,72/,7,3,83,12,0,16,4,89.0,1,Liberty
0,5,48,31,167,0.102,47,7,5,70,2,5,20,0,70.0,4,UNC Asheville
1,3,39,17,124,0.177,35,4,4,59,2,1,14,1,51.0,1,Presbyterian
1,5,53,44/,203,0.044,49,5,3,104,6,3,14,2,68.0,6,Charleston So.
0,5,60,40,181,0.110,58,8,6,53,6,4,8,3,76.0,0,Winthrop
0,4,47,29,153,0.118,42,1,4,64,5,6,4,2,56.0,2,High Point
0,4,43,29,210,0.067,43,7,3,105,5,0,14,0,57.0,6,Campbell
