Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,40,14,124,0.210,38,5,5,51,0,0,6,1,48.0,0,Seton Hall
1,3,43,16,118,0.229,41,5,3,53,2,2,16,3,58.0,0,Western Mich.
1,3,45,12,127,0.260,44,8,5,50,1,1,12,3,60.0,1,Cleveland St.
0,3,41,15,121,0.215,40,0,11,43,3,0,8,1,45.0,1,Coastal Carolina
1,5,72,33,217,0.180,67,6,14,89,6,3,12,3,87.0,2,Howard
0,4,42,29,149,0.087,41,4,4,48,3,2,6,1,51.0,0,Purdue
1,3,37,8,84,0.345,35,12,6,34,2,0,10,0,54.0,0,Stony Brook
1,3,35,9,93,0.280,31,7,6,29,2,2,18,1,53.0,0,San Diego St.
1,4,51,17,131,0.260,47,14/,8,51,3,1,28,4,80.0,2,Rhode Island
0,3,25,17,93,0.086,24,1,5,31,9,1,6,3,30.0,0,Michigan St.
1,3,40,11,95,0.305,33,8,5,47,4,0,12,1,54.0,0,UMES
1,5,61,19,155,0.271,59,14/,4,52,6,0,15,3,82.5,1,DePaul
1,3,38,11,98,0.276,36,5,6,40,1,0,2,2,44.0,0,Louisville
1,4,64,17,212,0.222,61,5,5,112,0,2,35,2,88.5,3,Duke
1,4,44,36,172,0.047,41,9,4,64,0,1,35,2,71.5,0,Wake Forest
1,3,49,12,130,0.285,47,6,5,61,1,1,6,1,59.0,0,Syracuse
1,3,41,7,91,0.374,39,6,9,41,2,0,18,2,56.0,0,Boston College
0,5,52,19,195,0.169,50,6,6,95,5,1,21,2,69.5,2,North Carolina
1,3,40,15,123,0.203,38,6,9,51,2,1,21,2,57.5,1,NC State
1,3,34,11,92,0.250,34,6,5,39,1,0,20,1,50.0,2,Pittsburgh
1,3,42,10,108,0.296,40,7,3,48,1,1,8,0,54.0,1,Virginia Tech
0,4,50,19,177,0.175,48,7,5,70,2,2,12,2,65.0,1,Florida St.
1,3,45,15,109,0.275,41,2,8,46,8,2,20,0,59.0,0,Wake Forest
0,4,40,22,175,0.103,40,3,5,80,2,0,12,1,49.0,3,Duke
0,4,46,27,169,0.112,41,4,8,82,3,0,13,2,56.5,3,Louisville
0,5,54,15,178,0.219,53,8,10,86,4,2,29,4,78.5,1,Virginia
1,3,40,8,89,0.360,39,7,9,44,2,0,12,1,53.0,5,Clemson
0,3,32,18,110,0.127,30,3,5,37,5,0,11,1,40.5,6,Georgia Tech
1,3,32,8,89,0.270,29,5,5,42,2,4,27,1,54.5,1,Boston College
1,4,52,25,169,0.160,48,6,6,80,1,2,10,1,65.0,1,Syracuse
