Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
266.17,273.17,97.0,107.72,717.28,728.67,0.54,0.42,298.53,306.47,29.43,30.0,50.29,54.92,334.12,327.53,33.73,32.73,16.2,21.0,96.33,135.3,14.42,18.73,349.59,383.91,10.44,8.09,1,4,40,17,126,0.183,37,2,16,51,2,0,14,0,49.0,0,Southern California
266.17,233.61,97.0,95.78,717.28,650.44,0.54,0.61,298.53,301.23,29.43,55.22,50.29,51.42,334.12,292.59,33.73,36.08,16.2,14.22,96.33,88.15,14.42,14.73,349.59,337.69,10.44,12.6,0,4,41,17,156,0.154,36,4,8,78,5,6,10,4,56.0,0,Santa Clara
266.17,220.14,97.0,85.9,717.28,579.33,0.54,0.61,298.53,310.0,29.43,43.82,50.29,43.62,334.12,294.53,33.73,38.67,16.2,15.09,96.33,79.93,14.42,12.5,349.59,364.41,10.44,10.0,1,5,47,26,169,0.124,47,9,12,75,6,4,18,3,69.0,0,UC Irvine
266.17,265.94,97.0,106.12,717.28,754.0,0.54,0.6,298.53,333.0,29.43,35.27,50.29,41.45,334.12,405.31,33.73,39.18,16.2,16.18,96.33,81.58,14.42,12.5,349.59,354.03,10.44,12.5,1,3,45,10,98,0.357,41,2,4,49,2,1,6,1,51.0,1,IUPUI
266.17,220.67,97.0,74.1,717.28,588.29,0.54,0.57,298.53,270.69,29.43,20.07,50.29,33.41,334.12,280.95,33.73,19.64,16.2,18.0,96.33,88.91,14.42,13.9,349.59,310.33,10.44,8.5,0,3,39,19,140,0.143,36,3,3,59,3,3,6,0,48.0,1,Wichita St.
266.17,286.19,97.0,111.5,717.28,770.56,0.54,0.64,298.53,328.62,29.43,31.5,50.29,59.31,334.12,345.73,33.73,31.36,16.2,13.8,96.33,112.0,14.42,10.8,349.59,407.93,10.44,9.91,1,4,57,22,142,0.246,53,4,5,65,2,0,16,2,69.0,1,Cincinnati
266.17,268.69,97.0,107.94,717.28,699.56,0.54,0.54,298.53,332.0,29.43,33.9,50.29,52.92,334.12,299.4,33.73,29.4,16.2,19.75,96.33,110.17,14.42,18.42,349.59,363.8,10.44,5.78,1,4,54,14,132,0.303,51,4,2,69,1,1,10,5,64.0,2,Kentucky
266.17,234.47,97.0,100.63,717.28,600.68,0.54,0.58,298.53,245.24,29.43,36.93,50.29,51.47,334.12,246.06,33.73,34.64,16.2,12.25,96.33,85.07,14.42,15.77,349.59,314.75,10.44,12.75,1,3,44,9,100,0.350,40,3,5,59,3,1,17,5,56.5,2,Saint Louis
266.17,233.11,97.0,97.84,717.28,639.74,0.54,0.59,298.53,275.67,29.43,38.08,50.29,52.54,334.12,282.24,33.73,49.1,16.2,17.0,96.33,93.71,14.42,18.22,349.59,358.06,10.44,16.0,1,3,43,11,92,0.348,36,11,6,44,1,0,16,3,62.0,1,Virginia
266.17,241.67,97.0,92.83,717.28,650.17,0.54,0.54,298.53,270.8,29.43,24.86,50.29,46.0,334.12,298.71,33.73,34.2,16.2,15.44,96.33,79.77,14.42,14.46,349.59,315.03,10.44,10.3,1,3,41,12,111,0.261,37,3,9,55,4,1,18,4,54.0,1,Iowa St.
266.17,225.61,97.0,105.56,717.28,633.94,0.54,0.48,298.53,292.46,29.43,34.6,50.29,39.25,334.12,277.76,33.73,26.21,16.2,15.92,96.33,90.5,14.42,14.5,349.59,326.97,10.44,8.5,1,3,46,9,113,0.327,44,5,8,53,5,2,8,0,57.0,1,Milwaukee
266.17,249.33,97.0,95.76,717.28,695.38,0.54,0.47,298.53,327.27,29.43,37.45,50.29,45.27,334.12,325.5,33.73,32.36,16.2,20.38,96.33,76.64,14.42,11.55,349.59,317.38,10.44,19.67,1,4,62,19,160,0.269,55,3,6,74,4,0,24,2,77.0,1,Missouri St.
266.17,306.0,97.0,111.59,717.28,805.18,0.54,0.58,298.53,344.21,29.43,36.69,50.29,48.94,334.12,368.88,33.73,43.2,16.2,18.56,96.33,121.3,14.42,19.36,349.59,430.17,10.44,10.4,0,3,37,12,106,0.236,35,2,10,45,1,2,0,1,41.0,1,Creighton
266.17,246.83,97.0,112.94,717.28,732.56,0.54,0.51,298.53,296.64,29.43,40.25,50.29,53.42,334.12,332.29,33.73,33.4,16.2,11.5,96.33,85.85,14.42,15.08,349.59,349.94,10.44,8.55,1,3,47,9,109,0.349,43,4,4,62,0,1,6,2,55.0,1,Providence
266.17,227.58,97.0,102.0,717.28,622.47,0.54,0.58,298.53,271.6,29.43,38.0,50.29,44.8,334.12,263.17,33.73,36.38,16.2,12.67,96.33,80.58,14.42,14.82,349.59,298.75,10.44,8.0,1,4,57,6,127,0.402,53,3,11,61,2,3,20,0,73.0,1,Georgetown
266.17,245.39,97.0,92.83,717.28,659.28,0.54,0.58,298.53,275.87,29.43,34.77,50.29,51.86,334.12,338.2,33.73,36.33,16.2,12.0,96.33,101.7,14.42,11.36,349.59,343.59,10.44,6.5,0,4,54,16,158,0.241,51,3,8,73,6,1,14,2,65.0,1,Villanova
266.17,299.24,97.0,117.88,717.28,770.94,0.54,0.67,298.53,313.8,29.43,37.82,50.29,45.4,334.12,346.33,33.73,34.33,16.2,18.9,96.33,98.67,14.42,14.33,349.59,392.75,10.44,11.11,1,3,45,11,106,0.321,44,7,8,44,3,5,6,2,60.0,2,Xavier
266.17,278.18,97.0,106.41,717.28,742.53,0.54,0.57,298.53,294.6,29.43,28.36,50.29,44.0,334.12,338.73,33.73,30.36,16.2,11.78,96.33,95.15,14.42,12.0,349.59,365.66,10.44,10.0,1,4,55,13,139,0.302,50,6,11,70,0,2,26,0,76.0,0,Seton Hall
266.17,273.68,97.0,106.84,717.28,743.11,0.54,0.52,298.53,348.64,29.43,27.93,50.29,46.88,334.12,327.22,33.73,34.45,16.2,12.0,96.33,114.92,14.42,16.91,349.59,357.14,10.44,12.83,1,5,71,20,190,0.268,68,4,6,89,5,4,6,4,82.0,2,Butler
266.17,237.11,97.0,97.95,717.28,587.84,0.54,0.56,298.53,281.13,29.43,36.71,50.29,40.81,334.12,236.29,33.73,36.4,16.2,20.75,96.33,89.75,14.42,6.45,349.59,357.72,10.44,4.5,1,5,57,22,144,0.243,53,5,9,61,10,4,22,0,77.0,0,DePaul
