Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,64,18,157,0.293,56,5,8,69,5,1,6,0,73.0,2,Western Mich.
1,3,41,13,100,0.280,37,5,7,39,2,2,18,1,57.0,3,Seton Hall
0,3,42,14,113,0.248,40,1,7,59,8,4,2,3,48.0,1,Notre Dame
1,3,37,16,102,0.206,34,5,8,40,1,0,14,3,49.0,1,Eastern Mich.
1,5,69,26,183,0.235,63,5,8,76,10,4,24,4,90.0,0,Tennessee
0,4,41,19,148,0.149,40,2,6,57,10,2,10,5,50.0,2,Boise St.
1,5,62,23,150,0.260,57,3,12,56,4,0,16,3,73.0,0,Temple
1,4,64,23,155,0.265,55,8,6,61,4,3,22,3,86.0,2,New Hampshire
1,3,45,15,88,0.341,39,6,4,31,3,0,10,1,56.0,0,Rutgers
1,4,70,21,148,0.331,61,2,6,60,5,2,14,3,81.0,1,IUPUI
1,4,56,21,151,0.232,55,5,12,56,5,2,22,0,74.0,0,Arkansas St.
0,3,39,14,94,0.266,36,4,6,30,5,1,2,3,45.0,0,Indiana
0,5,61,25,164,0.220,54,5,6,67,5,0,16,3,74.0,0,Oakland
1,3,49,16,98,0.337,46,3,6,40,8,3,6,2,58.0,0,Youngstown St.
1,5,62,20,155,0.271,56,4,9,60,5,3,26,2,82.0,1,Northern Ky.
1,4,53,27,151,0.172,51,7,7,69,6,2,16,4,70.0,2,Valparaiso
1,5,58,29,164,0.177,54,4,5,60,2,4,28,4,80.0,0,Milwaukee
1,3,50,20,108,0.278,48,5,2,53,2,2,6,2,60.0,0,UIC
1,3,44,16,114,0.246,40,5,3,54,1,1,14,4,57.0,0,Green Bay
1,3,50,8,107,0.393,47,2,4,53,4,0,4,1,54.0,0,Wright St.
1,4,47,24,122,0.189,44,2,10,47,1,3,20,2,62.0,1,UIC
1,5,69,28,179,0.229,64,5,6,73,4,4,22,4,89.0,4,Milwaukee
1,3,53,20,121,0.273,52,2,7,66,2,0,8,3,59.0,2,Valparaiso
1,3,40,22,112,0.161,39,6,5,46,4,2,16,1,56.0,3,Northern Ky.
1,3,37,13,82,0.293,34,6,4,37,1,1,12,0,50.0,0,Oakland
1,3,49,9,97,0.412,46,3,7,51,5,1,10,1,58.0,3,Youngstown St.
0,5,58,17,135,0.304,56,3,12,46,5,0,16,5,69.0,0,Green Bay
1,3,44,20,99,0.242,41,8,6,37,3,2,10,4,59.0,1,Wright St.
1,5,71,27,174,0.253,65,4,5,70,4,2,10,1,82.0,1,Oakland
1,5,64,32,166,0.193,63,3,4,68,3,4,22,3,82.0,1,Green Bay
0,3,32,15,104,0.163,31,2,2,42,5,1,6,1,38.0,1,Arizona
