Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,64,26,145,0.262,56,9,15,55,1,1,14,2,81.0,0,LIU
1,3,50,18,120,0.267,45,4,12,49,4,0,16,2,62.0,3,Boston College
1,3,40,21,115,0.165,40,4,9,45,3,2,12,2,52.0,0,Hartford
1,3,39,12,105,0.257,34,8,4,51,4,0,8,1,51.0,0,New Hampshire
1,5,54,24,112,0.268,49,7,3,43,6,1,24,0,74.0,1,Portland St.
0,4,48,22,107,0.243,46,12,9,28,7,1,10,1,66.0,1,DePaul
0,3,29,21,90,0.089,25,4,4,32,7,0,12,0,39.0,0,Portland
1,3,44,4,88,0.455,40,9,10,41,0,3,6,1,59.0,3,Texas Southern
1,3,37,10,74,0.365,34,15/,6,40,3,0,6,0,55.0,0,Prairie View
1,4,58,21,133,0.278,55,10,12,50,6,3,16,0,79.0,1,UC Irvine
0,4,50,23,121,0.223,45,2,3,50,4,0,4,0,54.0,2,Colorado St.
0,3,28,27,102,0.010,24,4,4,35,3,4,6,4,39.0,0,Wyoming
0,5,56,21,160,0.219,52,9,9,53,5,3,10,0,73.0,1,UNLV
1,3,45,19,86,0.302,44,8,6,34,5,2,16,0,63.0,0,New Mexico
0,4,40,27,117,0.111,37,1,11,44,5,7,18,2,57.0,3,San Diego St.
0,5,57,27,144,0.208,53,6,4,44,4,7,12,1,76.0,1,Nevada
1,5,63,32,165,0.188,60,9,8,64,9,2,16,1,82.0,1,Air Force
0,3,40,16,104,0.231,37,5,3,39,6,2,2,1,48.0,0,Boise St.
1,5,59,26,137,0.241,54,11,10,47,6,0,16,0,78.0,1,Wyoming
0,3,40,25,104,0.144,39,1,2,40,4,0,14,0,48.0,0,Colorado St.
0,5,62,36,160,0.163,57,3,13,54,3,0,6,1,68.0,2,New Mexico
0,3,40,23,109,0.156,36,2,2,38,2,1,2,2,44.0,1,UNLV
0,3,32,25,116,0.060,28,3,4,40,4,3,12,0,44.0,1,Nevada
1,4,47,27,162,0.123,45,10,4,60,4,4,20,1,71.0,0,San Diego St.
0,3,30,19,98,0.112,27,2,2,31,7,3,8,2,39.0,0,Boise St.
0,3,27,24,96,0.031,26,5,3,38,11,1,10,1,38.0,0,Air Force
1,4,65,22,159,0.270,59,5,9,64,5,4,20,0,84.0,0,Utah St.
1,4,50,20,132,0.227,45,8,9,47,5,1,20,1,69.0,1,San Jose St.
