Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,37,11,111,0.234,35,3,4,41,1,5,28,3,59.0,0,UCF
1,5,53,22,146,0.212,50,5,5,48,3,2,31,7,75.5,3,Texas A&M
1,5,68,18,142,0.352,66,1,6,55,7,3,18,4,81.0,1,Alabama
0,4,50,21,141,0.206,46,4,3,42,4,0,8,0,58.0,0,Minnesota
1,5,53,21,139,0.230,44,8,4,55,5,0,26,0,74.0,2,Baylor
1,3,46,11,90,0.389,43,1,6,33,9,3,12,1,56.0,1,Florida A&M
1,3,48,23,107,0.234,45,4,3,54,1,2,10,0,59.0,1,Little Rock
0,4,60,29,150,0.207,56,1,8,68,4,2,13,0,69.5,3,Florida
1,3,31,9,97,0.227,28,7,3,39,4,1,20,0,49.0,2,LSU
1,4,51,20,128,0.242,50,8,7,62,7,5,10,1,69.0,3,Louisville
1,3,50,9,98,0.418,44,3,4,42,2,0,6,0,56.0,1,Syracuse
1,3,35,13,83,0.265,32,5,5,42,3,1,25,1,53.5,1,Boston College
0,3,34,18,110,0.145,34,1,2,43,4,2,8,3,41.0,4,North Carolina
1,4,55,22,146,0.226,52,6,2,79,5,1,22,1,73.0,0,NC State
1,5,62,18,132,0.333,57,8,4,47,4,3,14,3,80.0,4,Virginia Tech
1,4,46,14,137,0.234,41,7,5,53,3,6,28,2,73.0,3,Pittsburgh
1,3,38,17,116,0.181,32,5,2,48,2,0,18,1,52.0,1,Virginia
1,4,54,21,138,0.239,53,4,3,70,2,1,22,2,70.0,1,Louisville
1,4,64,20,168,0.262,62,2,3,91,7,2,16,0,76.0,1,Notre Dame
0,5,48,24,161,0.149,44,2,7,71,1,3,36,2,71.0,4,NC State
0,5,56,25,149,0.208,56,4,6,65,2,2,21,0,72.5,1,North Carolina
1,4,56,9,135,0.348,54,5,8,63,5,2,16,4,71.0,0,Boston College
1,4,69,21,168,0.286,65,2,1,79,2,2,10,2,78.0,0,Syracuse
1,4,55,20,170,0.206,54,4,1,88,1,1,18,1,69.0,2,Duke
1,4,51,21,131,0.229,49,4,6,53,2,2,26,2,70.0,2,Wake Forest
1,4,65,16,126,0.389,63,5,5,61,4,2,18,4,81.0,3,Clemson
1,5,59,28,175,0.177,56,2,5,74,5,8,18,2,78.0,3,Georgia Tech
1,4,53,21,147,0.218,51,1,2,77,4,0,20,0,64.0,0,Cincinnati
1,5,56,15,156,0.263,56,2,5,67,4,2,16,1,68.0,5,Florida
0,4,48,30,157,0.115,48,5,3,68,7,0,6,0,56.0,0,Stanford
