Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,25,29,112,-0.036,23,3,7,48,5,1,16,0,37.0,3,NJIT
0,4,42,19,141,0.163,39,3,10,62,3,1,8,0,50.0,2,Quinnipiac
0,4,54,17,153,0.242,47,13,11,65,10,1,4,1,70.0,4,La Salle
1,3,32,10,82,0.268,29,9,8,42,0,2,6,0,46.0,0,Morgan St.
0,3,30,25,112,0.045,29,3,4,46,2,1,10,3,39.0,1,Duquesne
1,3,41,12,112,0.259,35,1,6,54,5,1,16,1,51.0,0,Coppin St.
1,5,55,28,188,0.144,49,5,1,82,8,3,12,0,69.0,3,Buffalo
0,3,30,17,93,0.140,29,1,2,30,3,0,14,0,38.0,2,Marshall
0,4,43,18,144,0.174,42,5,8,58,6,3,12,1,57.0,2,Toledo
0,4,46,32,148,0.095,45,0,5,67,5,2,10,1,53.0,0,Purdue Fort Wayne
0,3,30,18,123,0.098,30,3,1,58,5,2,6,3,38.0,2,Eastern Ky.
1,3,43,12,111,0.279,37,3,9,58,6,0,2,0,47.0,1,Iona
0,3,28,26,123,0.016,27,2,6,57,6,1,8,1,35.0,1,Navy
0,4,40,29,145,0.076,35,6,9,49,2,1,18,3,56.0,4,Bryant
0,5,56,32,189,0.127,51,11,9,78,4,4,24,2,83.0,4,Central Conn. St.
0,3,30,21,109,0.083,29,3,6,41,6,1,8,0,38.0,1,Sacred Heart
0,5,59,32,194,0.139,54,9,6,86,3,1,14,5,76.0,1,Fairleigh Dickinson
0,5,58,29,204,0.142,51,7,7,109,4,2,16,1,75.0,4,LIU
0,3,40,23,113,0.150,38,5,10,51,6,0,0,1,45.0,1,St. Francis Brooklyn
0,3,25,12,117,0.111,24,1,6,54,9,0,2,1,27.0,3,Robert Morris
0,4,46,21,151,0.166,44,4,14,68,7,3,16,1,61.0,3,Bryant
0,3,28,24,102,0.039,27,1,6,52,6,1,8,0,34.0,0,Central Conn. St.
0,3,19,16,102,0.029,17,3,2,41,7,0,16,1,30.0,4,Sacred Heart
1,5,55,36,197,0.096,51,4,11,89,1,4,10,2,68.0,3,Fairleigh Dickinson
0,5,48,26,165,0.133,42,3,10,62,8,1,18,2,61.0,2,Robert Morris
0,4,47,26,146,0.144,44,7,5,66,5,1,10,1,60.0,3,LIU
0,5,48,23,134,0.187,44,10,7,66,11,0,8,0,62.0,0,St. Francis Brooklyn
