Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,59,26,142,0.232,55,5,12,57,7,3,18,0,76.0,0,Holy Cross
0,3,29,16,103,0.126,22,5,9,40,5,3,4,0,39.0,0,Fairfield
1,4,53,14,132,0.295,51,9,8,62,7,1,14,0,70.0,1,Bryant
0,5,51,22,163,0.178,48,7,12,66,6,2,15,2,67.5,3,Providence
0,3,30,19,82,0.134,28,1,5,23,9,1,4,0,34.0,0,UC Santa Barbara
0,3,30,21,96,0.094,28,4,7,24,6,1,6,0,38.0,2,San Francisco
0,4,45,23,131,0.168,41,7,5,56,9,12/,0,0,64.0,0,San Francisco
0,4,37,28,119,0.076,37,4,8,51,7,0,10,1,46.0,2,Binghamton
1,5,69,25,194,0.227,64,5,17/,85,6,4,12,3,84.0,0,Central Conn. St.
0,3,21,16,90,0.056,18,1,4,22,5,1,4,1,25.0,1,New Mexico St.
0,3,40,20,123,0.163,32,2,8,45,8,0,7,2,45.5,1,Yale
1,5,53,19,131,0.260,48,4,14,47,8,0,18,0,66.0,2,Cornell
0,3,37,15,130,0.169,36,3,11,59,10,0,16,2,48.0,2,Columbia
0,4,44,22,137,0.161,39,11,4,56,2,0,8,2,59.0,3,Harvard
1,4,51,20,131,0.237,44,5,10,75,3,4,18,0,69.0,1,Dartmouth
0,3,28,22,107,0.056,27,3,6,44,6,1,12,2,38.0,1,Princeton
0,3,37,17,136,0.147,33,5,4,66,5,3,4,1,47.0,1,Penn
0,4,39,23,137,0.117,35,1,8,47,9,3,12,0,49.0,2,Yale
0,3,32,19,120,0.108,31,4,9,56,5,2,8,0,42.0,0,Columbia
0,4,47,25,147,0.150,43,7,5,64,7,0,14,2,61.0,4,Cornell
1,4,62,13,143,0.343,59,6,4,84,6,2,9,3,74.5,4,Penn
0,3,28,17,109,0.101,27,1,2,38,4,3,12,1,38.0,2,Princeton
0,5,57,38/,206,0.092,53,3,7,104,4,6,10,0,71.0,1,Dartmouth
0,5,70,22,186,0.258,66,2,10,73,4,2,22,3,85.0,4,Harvard
