Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,24,35,98,-0.112,23,6,4,32,3,1,6,0,34.0,2,Pittsburgh
0,3,32,18,106,0.132,30,1,9,50,2,2,20,0,45.0,0,Missouri
0,4,55,32,154,0.149,53,5,15,74,6,0,18,0,69.0,2,Kennesaw St.
1,3,43,18,110,0.227,38,4,9,55,2,1,14,1,55.0,1,USC Upstate
0,3,33,19,118,0.119,32,0,5,41,4,1,18,0,43.0,2,ETSU
1,3,32,6,70,0.371,29,11,10,26,1,1,18,0,53.0,0,Hampton
0,5,59,24,187,0.187,56,8,13,76,5,0,24,0,79.0,0,USC Upstate
1,4,62,23,159,0.245,59,4,7,64,1,4,20,2,80.0,0,Furman
0,4,48,31,135,0.126,47,10,8,50,8,3,10,0,66.0,0,Davidson
1,3,40,14,90,0.289,37,6,4,46,0,1,4,1,49.0,0,Morgan St.
1,3,43,13,109,0.275,40,3,5,57,5,0,8,0,50.0,0,Middle Tenn.
0,4,41,25,142,0.113,40,4,4,62,5,3,28,1,62.0,0,VCU
0,4,43,27,147,0.109,39,5,8,71,3,1,12,0,55.0,1,High Point
0,5,56,36,162,0.123,52,5,5,52,5,2,26,3,76.0,1,Radford
1,5,51,23,137,0.204,49,3,4,55,8,3,14,1,64.0,1,UNC Asheville
1,3,42,11,103,0.301,39,3,2,62,4,0,6,1,48.0,1,Gardner-Webb
1,5,57,17,143,0.280,52,5,6,56,6,4,22,1,77.0,1,Winthrop
1,3,41,10,105,0.295,40,2,6,64,0,5,14,0,55.0,1,Campbell
1,5,59,26,148,0.223,55,8,6,73,6,1,30,1,83.0,3,Presbyterian
1,5,65,32,190,0.174,61,7,6,83,4,5,6,0,80.0,1,Charleston So.
1,4,53,18,147,0.238,50,8,2,54,4,1,6,1,65.0,1,Winthrop
1,5,69,23,184,0.250,63,12,4,68,7,3,20,4,94.0/,0,Gardner-Webb
0,4,58,27,169,0.183,54,2,4,84,4,3,6,3,66.0,1,Radford
1,3,40,15,109,0.229,37,8,6,54,0,3,16,0,59.0,0,UNC Asheville
0,3,25,25,115,0,22,2,5,47,4,2,10,1,34.0,1,Campbell
1,3,40,11,92,0.315,38,6,1,46,1,3,10,1,54.0,0,Presbyterian
1,3,43,12,98,0.316,40,6,4,44,1,2,12,1,57.0,1,High Point
0,5,62,38,177,0.136,55,6,5,72,9,1,14,1,76.0,2,Charleston So.
0,5,61,27,176,0.193,57,3,12,87,2,3,18,2,76.0,1,High Point
