Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,60,18,148,0.284,55,6,7,69,3,2,6,0,71.0,0,Kent St.
1,3,45,11,92,0.370,41,5,9,39,2,2,6,0,55.0,0,Stony Brook
1,3,44,13,88,0.352,44,6,6,49,5,2,10,0,57.0,0,Stetson
0,3,40,31,124,0.073,37,1,3,55,3,1,6,2,45.0,0,Florida St.
0,5,68,31,190,0.195,64,8,10,78,4,3,8,1,83.0,2,Southern Ill.
1,4,61,26,176,0.199,58,6,4,82,6,1,12,1,74.0,3,Northern Ariz.
1,3,46,10,83,0.434,45,5,4,41,5,1,10,0,57.0,1,Western Mich.
0,5,65,33,171,0.187,62,4,8,71,4,1,12,2,76.0,3,LSU
1,4,61,18,159,0.270,56,8,3,62,4,8,10,1,82.0,3,Fla. Atlantic
1,3,46,11,108,0.324,44,3,5,47,3,2,10,3,56.0,2,Seattle U
1,4,51,23,144,0.194,49,3,9,59,0,1,20,1,65.0,0,Central Ark.
1,3,42,12,90,0.333,40,5,4,41,3,2,10,1,54.0,1,UNC Asheville
1,5,62,30,153,0.209,59,4,5,59,5,3,20,1,79.0,2,Central Mich.
1,3,47,17,119,0.252,43,2,5,71,2,3,6,0,55.0,2,South Fla.
1,3,49,10,102,0.382,46,5,7,50,1,1,14,0,62.0,1,Memphis
1,4,64,24,181,0.221,56,5,8,75,6,4,18,1,82.0,3,East Carolina
0,4,54,25,150,0.193,53,4,8,67,2,3,12,3,67.0,0,Cincinnati
1,3,37,12,95,0.263,34,2,6,51,6,3,10,0,47.0,0,Houston
0,3,34,16,115,0.157,29,1,3,47,4,3,10,1,43.0,1,Tulane
1,3,47,8,114,0.342,41,4,2,52,1,5,8,2,60.0,0,UConn
1,5,62,21,177,0.232,59,6,2,80,6,0,8,2,72.0,0,Temple
1,3,47,15,132,0.242,47,2,2,68,2,1,18,0,59.0,3,Tulsa
0,3,41,17,119,0.202,39,2,3,54,3,3,2,2,47.0,7/,SMU
0,5,68,31,201,0.184,63,4,4,96,4,4,14,5,83.0,1,Cincinnati
1,3,49,18,133,0.233,46,2,8,65,2,2,5,2,55.5,1,East Carolina
1,3,49,15,121,0.281,46,3,2,52,1,3,12,0,61.0,1,South Fla.
1,4,56,26,141,0.213,52,2,7,71,3,5,12,3,69.0,0,Memphis
0,3,36,20,119,0.134,36,1,3,54,1,1,10,3,43.0,0,SMU
1,3,48,10,122,0.311,45,4,1,78,4,0,18,0,61.0,1,Tulsa
0,5,68,26,187,0.225,62,4,5,88,3,1,20,0,83.0,2,Temple
1,4,48,15,138,0.239,44,6,2,72,2,5,10,0,64.0,2,UConn
0,4,49,21,142,0.197,47,4,7,59,4,2,2,1,56.0,0,Tulane
1,3,40,17,107,0.215,40,4,3,49,4,2,8,3,50.0,2,Houston
