Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,43,21,134,0.164,38,7,5,56,5,4,4,0,56.0,0,Loyola Chicago
0,4,49,30,138,0.138,44,4,8,54,6,7,8,1,64.0,0,Northern Ill.
0,3,39,19,102,0.196,37,2,8,32,2,4,2,2,46.0,0,Iowa
1,4,51,16,101,0.347,47,7,8,30,12,0,12,0,64.0,0,Fresno St.
1,4,62,19,106,0.406,57,6,8,29,8,1,10,0,74.0,1,Portland
0,4,52,22,126,0.238,51,4,6,50,12,2,14,1,65.0,1,Portland St.
1,5,75/,29,180,0.256,70,11,11,55,4,3,12,1,95.0,0,South Fla.
0,5,66,32,147,0.231,65,6,8,53,2,1,22,0,84.0,0,UIC
1,3,43,16,87,0.310,41,6,3,28,6,3,14,0,59.0,1,UMES
0,3,34,16,82,0.220,29,3,5,38,11,0,8,0,41.0,2,Michigan St.
0,5,69,17,146,0.356,67,6,10,66,14/,2,12,1,83.0,1,Notre Dame
1,5,56,26,159,0.189,50,8,12,53,8,2,20,2,76.0,1,Providence
0,4,47,22,131,0.191,47,10,9,41,12,1,12,3,64.0,1,Creighton
1,4,57,16,129,0.318,54,7,10,47,8,2,14,0,73.0,0,Villanova
1,3,41,10,82,0.378,38,5,6,34,5,1,14,0,54.0,0,Georgetown
1,5,62,24,141,0.270,59,4,8,49,7,1,14,0,74.0,0,Butler
1,5,64,27,153,0.242,63,13/,8,53,6,0,16,0,85.0,0,Seton Hall
0,4,48,24,123,0.195,46,4,7,48,7,2,10,1,59.0,1,Xavier
0,5,64,29,170,0.206,61,10,11,56,5,2,10,0,81.0,0,Marquette
0,3,35,15,88,0.227,33,4,7,32,6,0,8,0,43.0,0,Creighton
1,3,49,14,102,0.343,44,8,5,40,4,0,6,0,60.0,0,Providence
1,4,38,22,116,0.138,36,2,5,44,3,1,20,1,51.0,1,Georgetown
0,3,32,16,105,0.152,32,1,2,46,6,0,4,1,35.0,2,Villanova
0,3,34,18,98,0.163,31,5,5,34,7,0,6,0,42.0,1,Marquette
0,4,68,16,154,0.338,67,3,8,45,5,1,18,8/,81.0,0,Seton Hall
0,4,46,34,144,0.083,43,6,3,56,4,3,16,0,63.0,1,Xavier
0,3,28,20,99,0.081,28,0,5,36,5,0,4,0,30.0,1,Butler
