Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
284.47,271.06,113.27,103.53,710.93,778.41,0.66,0.48,290.71,283.87,33.92,28.14,60.07,43.21,297.86,378.75,35.2,26.71,13.62,11.82,83.54,81.23,12.08,11.91,380.43,353.75,8.5,14.11,1,4,53,20,133,0.248,53,4,13,60,5,0,10,3,62.0,0,Illinois St.
284.47,279.0,113.27,105.42,710.93,782.32,0.66,0.63,290.71,359.43,33.92,26.29,60.07,42.86,297.86,373.94,35.2,29.33,13.62,17.33,83.54,98.5,12.08,14.5,380.43,364.81,8.5,9.56,0,4,45,33,155,0.077,45,1,9,68,1,1,18,5,56.0,1,UCLA
284.47,248.41,113.27,113.65,710.93,720.47,0.66,0.43,290.71,263.93,33.92,46.42,60.07,60.15,297.86,337.13,35.2,55.44,13.62,12.36,83.54,83.0,12.08,12.0,380.43,338.38,8.5,16.57,1,4,60,28,139,0.230,58,12,16,57,5,0,8,2,76.0,0,Niagara
284.47,261.76,113.27,99.88,710.93,697.24,0.66,0.55,290.71,262.38,33.92,30.14,60.07,44.67,297.86,315.81,35.2,32.09,13.62,17.0,83.54,110.91,12.08,15.3,380.43,375.67,8.5,8.58,0,4,50,32,142,0.127,49,1,8,60,6,2,10,3,58.0,1,Denver
284.47,183.89,113.27,84.61,710.93,525.67,0.66,0.48,290.71,194.81,33.92,26.92,60.07,31.21,297.86,233.06,35.2,24.5,13.62,7.22,83.54,83.64,12.08,13.85,380.43,277.2,8.5,11.2,1,3,47,19,104,0.269,45,3,5,50,1,0,8,2,54.0,0,Montana St.
284.47,277.31,113.27,108.12,710.93,718.75,0.66,0.63,290.71,280.73,33.92,34.64,60.07,49.91,297.86,308.67,35.2,39.9,13.62,11.75,83.54,114.18,12.08,18.67,380.43,369.33,8.5,11.33,1,3,49,13,98,0.367,46,6,8,46,1,0,10,4,60.0,0,Utah St.
284.47,257.78,113.27,96.0,710.93,685.5,0.66,0.65,290.71,330.0,33.92,28.08,60.07,36.67,297.86,322.06,35.2,30.83,13.62,18.27,83.54,99.25,12.08,20.64,380.43,341.26,8.5,8.67,0,3,44,25,123,0.154,43,1,10,39,3,1,0,1,46.0,0,Long Beach St.
284.47,185.83,113.27,77.0,710.93,506.94,0.66,0.38,290.71,244.46,33.92,31.27,60.07,33.23,297.86,239.69,35.2,27.67,13.62,12.6,83.54,82.18,12.08,13.56,380.43,284.47,8.5,13.71,1,3,48,14,105,0.324,45,3,7,39,1,0,10,4,56.0,1,Harvard
284.47,267.39,113.27,104.89,710.93,759.33,0.66,0.51,290.71,282.88,33.92,29.6,60.07,36.07,297.86,366.76,35.2,23.08,13.62,13.55,83.54,101.77,12.08,13.8,380.43,369.97,8.5,17.14,1,3,45,9,105,0.343,42,4,9,44,1,2,4,2,53.0,0,Duke
284.47,268.47,113.27,103.53,710.93,681.71,0.66,0.55,290.71,306.29,33.92,31.77,60.07,45.14,297.86,293.38,35.2,29.58,13.62,10.38,83.54,107.92,12.08,19.18,380.43,383.97,8.5,11.64,1,3,46,17,109,0.266,40,8,6,46,3,1,14,0,62.0,2,Dayton
284.47,257.26,113.27,103.89,710.93,683.21,0.66,0.58,290.71,310.07,33.92,36.0,60.07,38.56,297.86,308.29,35.2,36.5,13.62,17.88,83.54,110.58,12.08,14.31,380.43,408.43,8.5,13.0,1,3,53,13,96,0.417,49,8,7,34,1,0,4,1,63.0,2,Southern Ill.
284.47,254.81,113.27,112.62,710.93,716.25,0.66,0.59,290.71,293.08,33.92,48.1,60.07,60.36,297.86,311.87,35.2,40.42,13.62,18.62,83.54,90.67,12.08,20.82,380.43,350.07,8.5,9.0,1,3,47,15,85,0.376,43,6,5,33,1,0,8,2,57.0,1,Youngstown St.
284.47,233.42,113.27,102.0,710.93,687.74,0.66,0.49,290.71,274.47,33.92,29.5,60.07,50.31,297.86,355.19,35.2,31.07,13.62,14.0,83.54,117.0,12.08,14.82,380.43,316.11,8.5,18.0,1,3,49,16,125,0.264,48,6,8,69,2,0,6,1,58.0,0,Pepperdine
284.47,221.85,113.27,85.7,710.93,548.15,0.66,0.62,290.71,276.33,33.92,30.75,60.07,47.83,297.86,262.69,35.2,24.93,13.62,16.2,83.54,91.17,12.08,13.27,380.43,324.41,8.5,4.5,0,5,61,19,134,0.313,54,8,18,40,5,1,22,1,81.0,1,San Diego
284.47,240.22,113.27,97.72,710.93,668.11,0.66,0.68,290.71,311.15,33.92,32.17,60.07,52.0,297.86,316.75,35.2,38.0,13.62,11.18,83.54,107.17,12.08,15.09,380.43,342.25,8.5,14.0,0,5,63,27,161,0.224,62,7,10,57,9,1,11,2,76.5,0,Pacific
284.47,273.81,113.27,110.06,710.93,779.12,0.66,0.71,290.71,259.88,33.92,42.17,60.07,45.8,297.86,356.07,35.2,37.58,13.62,15.89,83.54,105.0,12.08,16.3,380.43,373.83,8.5,7.75,1,3,56,13,102,0.422,54,1,16,44,3,0,12,1,63.0,0,Portland
284.47,229.67,113.27,91.17,710.93,637.06,0.66,0.6,290.71,245.12,33.92,23.54,60.07,33.29,297.86,300.38,35.2,24.92,13.62,13.91,83.54,77.47,12.08,11.64,380.43,304.35,8.5,7.12,0,5,53,37/,154,0.104,52,4,11,65,6,1,12,0,64.0,1,Gonzaga
284.47,233.61,113.27,95.78,710.93,650.44,0.66,0.61,290.71,301.23,33.92,55.22,60.07,51.42,297.86,292.59,35.2,36.08,13.62,14.22,83.54,88.15,12.08,14.73,380.43,337.69,8.5,12.6,1,3,44,15,106,0.274,41,7,10,53,3,0,8,0,55.0,1,Santa Clara
284.47,230.27,113.27,110.93,710.93,643.33,0.66,0.63,290.71,228.64,33.92,38.17,60.07,51.67,297.86,256.71,35.2,38.29,13.62,38.56,83.54,61.0,12.08,13.67,380.43,326.0,8.5,15.62,1,3,39,13,86,0.302,39,8,3,40,2,1,8,0,52.0,0,San Francisco
