Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,28,17,94,0.117,24,5,6,35,8,1,6,3,37.0,1,La Salle
1,4,49,15,115,0.296,43,15/,7,56,5,1,6,0,68.0,1,Morgan St.
1,4,49,27,128,0.172,42,10,11,45,5,5/,6,3,67.0,0,NJIT
1,3,35,14,99,0.212,30,2,4,41,2,3,26,2,53.0,1,Bryant
1,3,39,7,89,0.360,34,8,3,39,4,1,4,2,50.0,0,NJIT
0,5,51,21,162,0.185,43,12,7,58,15,5/,18,1,77.0,1,St. Francis Brooklyn
0,3,28,26,115,0.017,26,3,7,48,6,1,10,2,37.0,1,Fordham
1,4,59,22,137,0.270,55,6,4,53,8,4,14,0,76.0,0,Fairleigh Dickinson
1,5,51,27,151,0.159,50,5,9,68,8,3,24,2,71.0,1,La Salle
0,4,57,16,152,0.270,57,6,5,73,10,2,8,0,69.0,2,Holy Cross
1,5,55,22,157,0.210,53,2,5,66,3,3,24,2,72.0,3,Providence
1,5,69,10,160,0.369,65,6,7,66,10,1,16,3,84.0,3,Rider
1,3,46,14,116,0.276,43,2,3,56,3,4,12,1,58.0,0,Siena
1,3,31,12,86,0.221,29,5,7,37,1,2,12,3,44.0,2,Iona
1,3,51,8,99,0.434,46,1,7,37,1,1,12,1,59.0,0,Manhattan
1,3,40,11,91,0.319,37,5,3,36,1,0,6,2,48.0,0,Canisius
0,5,62,17,150,0.300,57,10,7,63,8,3,26,2,88.0,1,Niagara
0,3,37,13,106,0.226,35,2,3,36,0,2,6,1,44.0,0,Fairfield
1,5,60,24,163,0.221,55,7,10,56,8,2,20,3,79.0,1,Marist
1,4,52,20,146,0.219,45,7,10,58,5,4,16,1,71.0,2,Siena
1,4,40,22,127,0.142,39,12,6,63,5,3,14,3,62.0,3,Iona
0,5,54,28,158,0.165,52,8,9,61,4,3,20,4,75.0,3,Manhattan
0,3,35,16,95,0.200,33,4,5,33,6,0,6,1,42.0,1,Marist
1,4,62,17,140,0.321,60,5,10,49,4,4,12,1,77.0,1,Rider
0,4,50,21,148,0.196,49,3,9,56,8,2,14,2,62.0,0,Niagara
0,5,66,28,158,0.241,62,5,8,67,2,2,14,3,80.0,0,Canisius
0,4,42,22,155,0.129,42,3,4,67,3,4,16,0,57.0,1,Fairfield
1,5,61,31,156,0.192,59,5,12,59,7,1,22,2,78.0,1,Niagara
1,4,51,18,124,0.266,47,7,7,41,6,2,14,5,67.0,0,Marist
0,3,33,15,108,0.167,33,0,4,40,4,1,16,3,42.0,2,Fairfield
