Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,57,28,140,0.207,54,5,10,68,7,5,14,0,74.0,0,North Florida
1,3,45,20,110,0.227,42,4,5,49,0,1,6,1,53.0,0,Bethune-Cookman
0,4,55,20,163,0.215,52,5,7,65,6,2,8,0,66.0,1,Northeastern
0,3,41,23,127,0.142,40,4,6,49,4,0,6,0,48.0,0,Drake
1,3,42,11,89,0.348,41,5,5,49,2,2,10,0,54.0,0,Stetson
1,4,55,21,164,0.207,52,7,13,77,4,1,14,2,70.0,0,Georgetown
1,4,66,32,171,0.199,62,5,8,84,2,3,10,4,79.0,0,Western Caro.
0,4,58,25,156,0.212,54,4,4,67,8,4,8,4,70.0,0,UCF
0,4,40,24,124,0.129,36,5,8,50,7,2,16,2,55.0,1,LSU
0,5,59,32,158,0.171,56,9,6,77,8,3,8,1,75.0,0,Seattle U
0,5,78/,27,184,0.277,75/,6,8,75,8,3,18,0,96.0/,0,FGCU
0,5,57,29,162,0.173,54,6,12,69,3,2,14,2,72.0,0,Tulane
0,5,62,25,162,0.228,58,8,6,71,7,4,12,2,80.0,3,UTRGV
0,4,43,26,139,0.122,40,4,7,47,8,1,8,1,52.0,1,Western Ky.
1,3,38,13,87,0.287,35,7,4,28,3,2,10,0,52.0,1,FIU
1,3,53,21,113,0.283,52,5,4,51,4,1,8,0,63.0,0,Charlotte
1,3,53,7,90,0.511,51,4,4,47,2,2,6,2,62.0,0,Middle Tenn.
1,5,68,36,189,0.169,67,3,1,74,4,1,20,0,82.0,0,Rice
1,5,67,26,157,0.261,62,2,3,64,5,2,18,2,80.0,1,North Texas
1,3,51,15,88,0.409,47,5,3,35,3,1,8,2,61.0,0,Louisiana Tech
1,4,62,19,151,0.285,60,5,5,72,6,2,4,3,71.0,0,Southern Miss.
1,3,46,19,88,0.307,42,7,3,39,1,1,10,0,59.0,1,FIU
0,4,50,23,136,0.199,48,6,5,53,5,3,12,5,65.0,1,Marshall
0,3,24,23,97,0.010,23,1,8,31,8,2,10,1,32.0,1,UTSA
0,4,49,36,145,0.090,43,4,3,53,2,5,8,5,62.0,0,UTEP
1,3,51,13,119,0.319,46,5,3,61,1,1,2,2,58.0,0,UAB
1,3,48,13,105,0.333,47,10,3,48,0,2,8,1,64.0,1,Charlotte
0,4,51,24,143,0.189,47,3,7,50,6,4,12,2,64.0,1,UTSA
