Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,79/,32,218,0.216,72,7,11,103,1,1,14,1,94.0,2,North Dakota St.
0,4,39,24,156,0.096,34,2,5,57,6,3,10,4,49.0,1,Colorado St.
0,4,53,25,141,0.199,52,10,10,64,4,0,4,5,65.0,2,North Florida
1,4,67,17,184,0.272,63,13/,14,98,6,4,16,2,92.0,2,Houston Baptist
1,3,42,9,82,0.402,35,8,9,32,4,1,4,2,53.0,0,Penn
1,4,54,17,157,0.236,51,1,5,67,1,3,18,2,67.0,0,Denver
0,5,56,24,178,0.180,52,3,9,84,6,4,2,0,64.0,3,Pacific
0,3,40,17,106,0.217,37,1,12,40,6,0,6,1,44.0,1,South Dakota
0,3,19,22,94,-0.032,18,2,3,47,7,2,2,6,24.0,2,Oregon St.
1,3,38,18,96,0.208,35,3,4,35,1,2,6,3,46.0,0,Air Force
1,3,38,14,98,0.245,34,7,6,35,2,2,10,5,52.0,1,Georgetown
0,4,49,24,157,0.159,45,6,6,73,5,0,10,2,60.0,1,Northern Ariz.
1,3,50,11,120,0.325,46,1,6,56,1,3,14,4,61.0,2,North Dakota
1,4,51,19,138,0.232,51,4,8,62,5,1,4,1,58.0,0,Eastern Wash.
1,4,65,20,153,0.294,61,6,10,74,4,1,10,2,77.0,0,Idaho
1,3,51,6,107,0.421,46,5,2,52,1,2,10,1,63.0,0,Portland St.
0,4,62,27,166,0.211,56,3,8,64,2,2,8,3,71.0,0,Sacramento St.
1,3,51,12,110,0.355,47,3,7,39,2,0,6,2,57.0,0,Montana
1,3,48,17,110,0.282,44,2,5,51,1,2,4,1,54.0,1,Montana St.
1,5,79/,29,191,0.262,73,3,7,69,5,5,4,0,89.0,2,Weber St.
0,5,63,31,206,0.155,59,5,9,102,1,2,16,0,78.0,0,Idaho St.
1,4,57,19,131,0.290,57,8,9,49,6,3,10,3,73.0,0,Montana St.
1,3,42,17,122,0.205,41,2,7,59,1,2,12,0,52.0,0,Montana
1,4,58,24,147,0.231,57,6,10,71,1,3,6,0,70.0,2,Idaho
1,3,44,14,89,0.337,40,3,6,41,3,1,6,0,51.0,1,Eastern Wash.
1,3,38,7,87,0.356,37,4,9,39,5,2,12,1,50.0,1,Southern Utah
0,3,35,15,119,0.168,31,2,8,44,9,2,4,2,41.0,0,North Dakota
0,5,69,30,199,0.196,68,10,12,92,3,0,10,1,84.0,0,Idaho St.
