Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,55,27,150,0.187,51,6,5,58,5,4,14,2,72.0,0,Arizona St.
1,3,40,12,82,0.341,38,1,2,38,2,1,12,1,48.0,0,Fairfield
0,5,61,29,163,0.196,58,7,10,64,5,0,12,5,74.0,4,Idaho
1,4,51,27,149,0.161,51,8,10,66,4,1,14,0,67.0,2,Stetson
0,4,56,21,157,0.223,53,1,8,75,6,2,8,2,63.0,0,South Fla.
1,3,35,12,84,0.274,33,6,1,44,0,4,10,2,50.0,2,Western Caro.
1,4,39,12,109,0.248,35,4,5,57,3,2,18,5,54.0,4,Arkansas
0,3,31,20,100,0.110,29,1,2,38,5,1,8,0,37.0,0,Nebraska
1,4,36,17,121,0.157,34,12,11,38,4,2,24,0,62.0,1,Houston Baptist
1,4,72,17,159,0.346,67,2,10,69,3,0,10,4,79.0,1,UT Arlington
1,5,72,21,176,0.290,65,9,14,56,2,0,14,3,88.0,2,UTEP
0,5,63,18,158,0.285,58,6,11,67,5,2,16,2,79.0,1,Samford
1,3,34,14,95,0.211,32,5,4,40,1,3,12,2,48.0,1,Air Force
0,5,58,26,159,0.201,54,4,6,62,9,5,8,3,71.0,0,Boise St.
0,5,59,25,155,0.219,52,10,8,53,6,2,23,2,82.5,1,San Jose St.
0,3,29,16,80,0.163,25,5,5,15,8,1,12,0,41.0,0,Fresno St.
0,3,28,21,94,0.074,27,10,6,34,3,0,6,2,41.0,1,Colorado St.
0,3,29,22,103,0.068,27,4,3,38,3,2,6,2,38.0,0,Wyoming
0,4,48,27,147,0.143,45,5,8,58,5,0,16,1,61.0,1,UNLV
0,4,50,22,152,0.184,42,5,7,50,4,0,16,0,63.0,1,Utah St.
1,4,41,16,115,0.217,38,6,8,40,3,1,25,0,60.5,5/,New Mexico St.
0,3,31,16,95,0.158,31,1,1,46,6,1,14,2,40.0,2,Boise St.
1,3,51,17,113,0.301,47,4,6,47,6,2,2,0,58.0,1,Air Force
1,5,52,18,130,0.262,50,3,12,53,3,1,15,1,63.5,3,Fresno St.
1,3,41,18,113,0.204,36,5,5,44,0,3,18,4,58.0,0,San Jose St.
0,4,47,23,143,0.168,45,2,9,51,6,0,12,1,55.0,0,Wyoming
0,5,62,34,169,0.166,56,6,11,59,4,3,10,1,76.0,1,Colorado St.
0,5,77/,32,189,0.238,75,5,7,81,1,1,2,2,84.0,3,Utah St.
1,3,39,15,107,0.224,34,3,4,43,2,2,18,0,53.0,0,Nevada
1,3,40,17,103,0.223,35,6,5,49,2,2,10,3,53.0,1,San Diego St.
0,4,46,25,137,0.153,44,5,5,53,3,1,12,0,58.0,0,UNLV
