Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,45,23,159,0.138,43,4,16/,72,7,2,8,1,55.0,1,CSU Bakersfield
0,4,47,26,148,0.142,43,0,5,51,4,0,20,0,57.0,1,Hofstra
0,5,66,26,193,0.207,62,5,10,87,4,0,16,2,79.0,3,Valparaiso
0,3,30,15,98,0.153,30,1,7,39,5,0,6,4,34.0,0,Texas
1,4,51,10,113,0.363,48,5,8,33,5,4,24,2,72.0,0,Lipscomb
1,3,40,8,78,0.410,35,4,7,30,4,2,6,3,49.0,0,UTSA
1,3,38,15,98,0.235,33,4,5,39,5,2,4,0,46.0,0,Hartford
1,3,42,14,111,0.252,37,5,7,54,7,2,12,2,55.0,0,Dartmouth
1,3,38,10,96,0.292,33,7,9,42,3,2,10,0,52.0,1,Niagara
1,3,49,11,121,0.314,42,4,9,39,1,2,10,0,60.0,0,Central Conn. St.
1,3,48,14,106,0.321,47,2,4,48,4,0,12,0,56.0,0,Marist
0,4,48,16,125,0.256,47,2,8,47,12,4,16,1,62.0,0,UConn
1,3,34,11,91,0.253,32,7,9,42,3,2,8,0,47.0,3,Delaware St.
1,3,37,8,84,0.345,35,7,6,39,4,2,10,0,51.0,0,Holy Cross
1,4,65,24,154,0.266,65,6,7,73,12,0,16,0,79.0,2,Colgate
0,3,37,18,115,0.165,33,2,9,48,3,0,8,0,43.0,1,American
1,4,56,16,139,0.288,53,4,7,76,8,2,18,1,71.0,1,Loyola Maryland
0,3,34,17,117,0.145,31,2,2,37,2,1,4,5,39.0,1,Navy
1,3,43,11,98,0.327,40,14,6,48,2,2,6,2,62.0,0,Lafayette
1,3,47,7,92,0.435,45,5,5,41,5,3,10,0,60.0,0,Bucknell
1,4,63,17,153,0.301,61,5,10,61,9,3,6,0,74.0,0,Lehigh
1,4,66,14,155,0.335,65,4,4,86,5,0,12,2,76.0,3,Holy Cross
0,3,30,22,116,0.069,26,3,3,33,1,1,6,0,37.0,1,Colgate
1,3,39,13,97,0.268,36,8,6,41,5,2,6,2,52.0,1,Loyola Maryland
0,3,34,23,100,0.110,33,6,6,35,3,2,6,2,45.0,2,American
1,3,45,12,103,0.320,38,6,7,57,3,1,4,1,54.0,2,Lafayette
1,5,64,23,187,0.219,59,4,11,89,5,2,8,0,74.0,0,Navy
1,4,56,25,135,0.230,56,10,6,59,4,0,10,0,71.0,0,Lehigh
1,3,49,14,138,0.254,46,3,6,67,2,1,6,1,56.0,0,Bucknell
0,4,59,26,180,0.183,59,2,7,84,4,2,2,4,64.0,4,Colgate
