Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,44,14,91,0.330,43,14/,10,30,0,0,0,0,58.0,1,Norfolk St.
1,5,59,31,151,0.185,54,6,11,63,3,0,8,1,69.0,2,St. Francis Brooklyn
0,3,33,21,104,0.115,32,1,11,36,0,1,6,1,38.0,0,Virginia Tech
0,4,31,32,121,-0.008,30,4,7,56,7,0,16,2,43.0,4,Howard
1,4,60,22,135,0.281,49,8,6,40,5,2,22,0,81.0,0,Akron
1,3,38,10,106,0.264,32,4,7,45,1,0,6,3,45.0,0,Loyola Maryland
1,4,55,23,133,0.241,54,8,14,57,8,1,14,2,71.0,0,Delaware St.
1,3,39,12,102,0.265,33,9,12,45,1,0,6,2,51.0,1,Morgan St.
0,5,60,31,186,0.156,57,3,14,69,3,1,10,0,69.0,3,Robert Morris
1,3,44,15,109,0.266,42,6,6,36,0,1,6,1,54.0,2,Winthrop
1,3,48,15,126,0.262,47,4,6,57,5,0,8,2,56.0,1,Columbia
1,4,53,27,148,0.176,52,4,6,73,3,1,8,1,62.0,0,Providence
1,5,54,27,157,0.172,52,7,13,61,4,0,18,2,70.0,1,Stony Brook
0,3,30,23,111,0.063,28,3,2,45,6,0,6,0,36.0,0,New Hampshire
1,3,45,14,109,0.284,45,7,8,53,2,2,12,2,60.0,1,Binghamton
1,5,65,27,165,0.230,63,12,12,70,9,0,18,2,86.0,0,Hartford
1,5,57,27,171,0.175,53,9,11,77,9,3,12,0,75.0,0,Stony Brook
0,5,49,36/,167,0.078,44,12,13,68,4,0,23,2,72.5,3,George Washington
0,4,51,28,167,0.138,51,4,11,70,6,2,14,3,64.0,1,New Hampshire
1,4,56,22,142,0.239,44,6,8,55,6,0,14,0,69.0,0,Binghamton
0,4,50,18,127,0.252,48,7,12,56,9,0,12,3,63.0,0,Hartford
