Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,21,15,68,0.088,19,2,6,15,8,1,8,0,28.0,2,Ohio St.
1,4,60,21,138,0.283,51,8,8,47,2,3,22,2,82.0,0,North Texas
0,3,26,17,70,0.129,21,2,5,11,10,1,12,3,35.0,0,Nevada
0,4,50,23,152,0.178,48,2,9,58,4,1,17,1,61.5,2,Baylor
1,3,41,12,110,0.264,40,4,12,45,0,2,18,1,56.0,1,Kennesaw St.
1,4,67,21,160,0.287,66,7,8,80,6,0,14,4,81.0,4,SFA
0,4,46,24,142,0.155,44,2,6,46,6,1,22,4,60.0,0,Tulsa
1,4,51,20,135,0.230,48,6,7,64,5,2,14,2,66.0,0,Sam Houston St.
0,3,40,18,89,0.247,39,4,3,32,6,1,10,3,50.0,2,Utah
1,4,64,18,133,0.346,62,9,14,45,5,1,14,2,81.0,3,CSU Bakersfield
1,3,43,12,116,0.267,41,2,4,56,8,2,20,4,57.0,1,Portland
0,5,56,31,183,0.137,52,3,9,72,4,3,6,1,65.0,2,A&M-Corpus Christi
0,4,42,26,130,0.123,36,6,4,34,10,1,14,4,56.0,1,UTSA
1,3,40,11,99,0.293,37,6,6,46,2,1,18,2,56.0,3,Texas Tech
0,3,28,22,98,0.061,25,2,3,39,7,0,4,1,32.0,3,Wichita St.
1,3,40,14,86,0.302,35,10,7,35,6,0,16,1,58.0,0,Troy
1,5,59,29,184,0.163,57,5,11,79,3,1,28,1,79.0,2,South Alabama
0,4,44,30,129,0.109,39,3,9,54,3,0,18,1,56.0,0,Coastal Carolina
1,4,58,20,163,0.233,53,3,10,74,1,4,14,2,72.0,0,Arkansas St.
1,3,44,14,96,0.312,41,7,5,44,1,1,12,1,58.0,0,Little Rock
1,4,55,22,144,0.229,54,8,14,57,1,0,24,4,75.0,0,UT Arlington
1,5,54,29,158,0.158,51,5,8,63,8,0,16,4,67.0,0,Georgia St.
1,3,47,15,115,0.278,44,1,7,54,2,1,10,0,54.0,1,Ga. Southern
1,4,62,22,189,0.212,60,9,10,94,4,0,10,1,76.0,2,UT Arlington
1,5,60,18,165,0.255,56,7,12,76,6,1,16,1,76.0,2,Louisiana
0,4,57,35,152,0.145,51,5,5,75,8,0,22,3,73.0,3,Little Rock
0,3,28,19,117,0.077,27,0,8,43,5,1,8,1,33.0,1,Arkansas St.
1,3,46,20,130,0.200,44,3,11,53,0,4,6,3,56.0,1,Louisiana
1,3,43,22,108,0.194,41,6,8,42,1,1,10,3,55.0,1,South Alabama
0,4,52,18,139,0.245,48,4,10,50,9,2,10,0,63.0,2,Coastal Carolina
