Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,53,22,150,0.207,47,6,10,59,3,2,8,2,65.0,0,Texas
0,4,54,23,145,0.214,50,6,5,47,5,3,6,1,66.0,0,Florida
1,3,42,8,93,0.366,38,4,4,39,1,3,20,3,59.0,1,San Diego St.
1,3,50,2,102,0.471,44,5,6,48,2,1,12,2,62.0,1,Murray St.
1,3,36,11,84,0.298,32,7,5,50,2,0,12,2,49.0,1,UC Davis
1,4,56,17,127,0.307,53,6,4,69,8,1,10,0,68.0,1,Seattle U
1,3,42,8,95,0.358,40,8,7,40,1,1,12,0,57.0,2,Illinois
1,3,45,12,106,0.311,41,2,5,56,4,3,10,2,55.0,2,Belmont
1,3,52,10,117,0.359,49,1,3,62,0,1,12,0,60.0,1,Oregon St.
1,3,57,13,122,0.361,55,2,5,64,2,1,10,1,65.0,0,California
1,5,58,18,143,0.280,57,4,13,53,1,8/,8,2,74.0,2,Arizona St.
1,4,55,14,151,0.272,54,5,10,61,2,1,20,0,71.0,1,Arizona
0,3,40,17,130,0.177,39,1,8,64,5,0,6,1,44.0,0,Washington
1,3,45,11,88,0.386,43,4,7,39,1,2,12,1,57.0,0,Washington St.
0,5,69,28,214/,0.192,64,4,9,89,3,1,28,2,88.0,2,UCLA
0,4,57,28,166,0.175,56,6,8,72,4,2,22,0,76.0,2,Southern California
1,5,71,22,180,0.272,68,1,8,79,1,0,24,2,84.0,4,Utah
1,4,62,22,162,0.247,59,3,3,81,3,1,32,1,82.0,2,Colorado
0,5,56,22,160,0.212,54,5,9,77,3,3,14,4,71.0,4,Arizona
1,4,62,17,142,0.317,58,9,11,64,3,4,10,2,80.0,0,Arizona St.
1,3,49,13,105,0.343,49,4,6,48,2,0,12,2,59.0,1,Washington
1,5,65,27,152,0.250,61,4,7,59,9,0,12,2,75.0,0,Washington St.
0,4,60,27,180,0.183,57,1,10,76,7,1,12,2,68.0,0,Utah
1,4,60,21,146,0.267,58,7,8,66,4,4,16,2,79.0,0,Colorado
0,4,45,25,125,0.160,45,4,7,37,7,1,14,1,57.0,3,UCLA
1,4,65,11,133,0.406,61,5,17,54,0,4,13,2,80.5,0,Southern California
0,3,41,21,102,0.196,39,3,6,28,2,1,13,3,51.5,1,Stanford
1,4,59,18,137,0.299,56,6,10,60,2,2,18,1,76.0,1,Oregon St.
0,4,52,23,128,0.227,50,7,5,48,4,2,14,2,68.0,1,Michigan
