Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,43,10,90,0.367,38,4,7,43,0,0,18,2,56.0,0,Samford
0,5,66,18,154,0.312,60,3,12,65,11/,0,14,8,76.0,1,South Alabama
1,3,48,10,96,0.396,44,5,8,50,1,1,12,1,60.0,3,Nicholls St.
0,5,57,27,176,0.170,54,9,11,68,6,0,14,0,73.0,1,West Virginia
1,3,32,18,100,0.140,29,6,4,48,4,1,16,0,47.0,1,Morehead St.
1,5,49,25,160,0.150,46,7,9,63,4,3,18,1,68.0,3,Marshall
0,3,32,17,102,0.147,30,7,4,43,5,0,10,2,44.0,1,UNCW
0,3,35,11,103,0.233,30,4,8,38,8,0,14,3,46.0,2,North Texas
1,5,51,14,131,0.282,44,7,7,48,3,4,26,4,75.0,0,Louisiana
0,4,44,19,140,0.179,42,5,8,64,5,3,12,3,58.0,2,Butler
1,4,65,14,168,0.304,62,4,13,73,4,0,10,3,74.0,0,Bradley
0,5,61,24,170,0.218,55,8,2,72,4,2,4,2,73.0,1,Western Mich.
0,5,60,29,181,0.171,55,2,6,71,1,5,14,1,74.0,3,Loyola Chicago
1,4,59,18,142,0.289,52,6,9,68,6,0,6,1,68.0,0,Eastern Ill.
0,3,36,19,121,0.140,33,1,0,51,6,1,4,1,40.0,1,Illinois St.
0,4,41,17,170,0.141,38,0,5,75,8,2,16,2,51.0,1,UNI
0,3,36,12,108,0.222,34,2,3,44,5,1,6,2,42.0,1,Southern Ill.
1,5,55,27,174,0.161,53,10,4,82,7,1,6,2,69.0,0,Evansville
0,4,50,29,148,0.142,46,1,2,57,3,2,16,2,61.0,1,Wichita St.
0,3,30,14,91,0.176,26,3,3,34,8,2,2,0,36.0,1,Missouri St.
1,4,54,14,130,0.308,50,3,9,60,5,1,10,2,63.0,0,Loyola Chicago
0,4,51,19,145,0.221,50,5,8,72,5,5,20,3,71.0,3,Bradley
0,3,27,26,136,0.007,26,3,1,64,3,3,12,0,39.0,1,Illinois St.
0,3,33,16,114,0.149,32,2,2,51,4,0,18,3,44.0,0,Drake
1,3,38,17,112,0.188,38,5,2,57,1,1,14,0,51.0,5,Evansville
0,4,49,32,154,0.110,45,7,8,57,2,5,10,0,66.0,2,Southern Ill.
0,3,25,17,103,0.078,22,1,1,41,5,4,2,1,31.0,1,Missouri St.
0,3,28,21,118,0.059,27,1,3,40,2,2,2,1,32.0,0,Wichita St.
0,4,61,27,184,0.185,54,6,1,72,7,1,18,0,77.0,3,Drake
0,3,30,13,124,0.137,26,0,3,57,4,1,17,0,39.5,2,UNI
