Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,44,15,97,0.299,44,3,11,35,0,0,14,1,54.0,1,Central Mich.
1,4,57,24,171,0.193,55,10,9,65,5,0,27,2,80.5,0,IUPUI
1,3,39,15,86,0.279,37,10,5,24,4,2,18,0,60.0,0,Duquesne
1,5,72,23,190,0.258,65,4,10,77,8,0,30,0,91.0,2,UCF
1,3,38,7,100,0.310,34,2,8,40,3,2,10,2,47.0,0,Western Mich.
0,4,56,25,162,0.191,54,4,7,67,6,0,12,4,66.0,0,Northern Ariz.
1,3,47,15,102,0.314,44,4,6,43,4,2,18,3,62.0,1,Murray St.
0,4,41,16,138,0.181,41,5,10,50,6,2,12,0,54.0,2,Western Ky.
0,3,28,28,113,0,28,5,5,40,5,0,17,1,41.5,1,Michigan St.
1,5,59,24,140,0.250,58,3,10,50,9,1,20,2,73.0,1,Cincinnati
1,3,49,13,105,0.343,49,1,8,44,1,1,8,1,55.0,0,Southeast Mo. St.
1,4,48,17,125,0.248,46,9,4,61,0,2,21,6,69.5,4,Youngstown St.
0,3,40,14,120,0.217,37,2,5,47,2,0,12,1,48.0,0,Dayton
1,5,64,31,206,0.160,62,5,6,95,3,1,22,3,81.0,1,UNI
1,4,64,25,147,0.265,62,6,10,63,3,0,18,2,79.0,1,Drake
1,5,60,20,153,0.261,55,3,7,58,4,1,24,1,76.0,0,Missouri St.
1,3,42,9,100,0.330,41,4,5,52,2,1,22,0,58.0,1,Bradley
0,4,53,18,124,0.282,50,3,3,36,7,2,14,2,65.0,0,Loyola Chicago
1,3,53,15,121,0.314,48,5,7,54,2,0,8,3,62.0,0,Indiana St.
1,4,53,17,136,0.265,49,5,5,61,5,2,14,3,67.0,3,Illinois St.
0,3,41,11,102,0.294,40,0,6,23,3,1,6,2,45.0,1,Wichita St.
1,3,36,14,85,0.259,36,7,2,45,6,2,8,0,49.0,0,Evansville
1,4,74,20,165,0.327,72/,4,4,75,3,1,25,5,91.5,1,Drake
0,4,44,29,141,0.106,40,5,8,52,7,0,12,5,55.0,0,UNI
0,4,48,18,129,0.233,43,5,5,50,9,2,18,4,64.0,1,Loyola Chicago
1,3,51,13,110,0.345,49,2,4,53,0,1,6,3,57.0,1,Bradley
1,5,52,35,168,0.101,52,7,5,84,6,1,12,7,66.0,0,Illinois St.
1,4,56,26,150,0.200,54,2,5,60,7,1,28,0,73.0,4,Indiana St.
1,5,72,27,160,0.281,69,6,4,65,5,1,12,3,85.0,1,Evansville
0,3,32,23,112,0.080,29,3,8,44,5,1,8,0,40.0,3,Wichita St.
0,5,54,25,156,0.186,52,6,4,72,5,3,18,1,72.0,3,Missouri St.
0,3,38,20,116,0.155,34,1,1,45,5,2,4,4,43.0,0,Illinois St.
