Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
286.19,198.27,111.5,78.59,770.56,513.23,0.64,0.45,328.62,214.16,31.5,24.44,59.31,44.33,345.73,226.3,31.36,25.07,13.8,14.0,112.0,82.93,10.8,15.0,407.93,275.75,9.91,8.0,0,4,47,28,129,0.147,45,3,9,52,9,2,15,0,59.5,0,Tennessee
286.19,223.81,111.5,107.38,770.56,637.81,0.64,0.56,328.62,218.4,31.5,30.64,59.31,49.29,345.73,277.27,31.36,37.17,13.8,10.6,112.0,72.33,10.8,17.22,407.93,303.33,9.91,16.5,1,4,47,14,104,0.317,44,8,9,52,6,0,36/,1,73.0,0,Middle Tenn.
286.19,220.67,111.5,74.1,770.56,588.29,0.64,0.57,328.62,270.69,31.5,20.07,59.31,33.41,345.73,280.95,31.36,19.64,13.8,18.0,112.0,88.91,10.8,13.9,407.93,310.33,9.91,8.5,1,4,57,26,155,0.200,51,4,16,61,4,2,10,1,68.0,0,Wichita St.
286.19,266.17,111.5,97.0,770.56,717.28,0.64,0.54,328.62,298.53,31.5,29.43,59.31,50.29,345.73,334.12,31.36,33.73,13.8,16.2,112.0,96.33,10.8,14.42,407.93,349.59,9.91,10.44,0,4,54,24,150,0.200,53,2,7,55,4,3,8,0,63.0,0,Marquette
286.19,265.94,111.5,106.12,770.56,754.0,0.64,0.6,328.62,333.0,31.5,35.27,59.31,41.45,345.73,405.31,31.36,39.18,13.8,16.18,112.0,81.58,10.8,12.5,407.93,354.03,9.91,12.5,1,3,41,13,98,0.286,38,6,3,42,1,0,17,1,55.5,1,IUPUI
286.19,317.8,111.5,106.2,770.56,791.93,0.64,0.57,328.62,374.67,31.5,46.0,59.31,75.9,345.73,374.54,31.36,50.88,13.8,28.11,112.0,91.8,10.8,18.11,407.93,424.21,9.91,13.38,0,3,29,12,102,0.167,26,2,6,36,6,0,6,1,34.0,2,Western Ky.
286.19,247.89,111.5,104.67,770.56,635.61,0.64,0.62,328.62,275.53,31.5,35.56,59.31,52.13,345.73,276.25,31.36,46.9,13.8,13.27,112.0,111.58,10.8,18.5,407.93,343.91,9.91,6.0,0,3,28,21,102,0.069,25,1,7,34,7,2,0,0,31.0,2,Michigan St.
286.19,257.26,111.5,103.89,770.56,683.21,0.64,0.58,328.62,310.07,31.5,36.0,59.31,38.56,345.73,308.29,31.36,36.5,13.8,17.88,112.0,110.58,10.8,14.31,407.93,408.43,9.91,13.0,0,5,59,28,147,0.211,58,9,10,48,3,1,13,3,75.5,0,Southern Ill.
286.19,234.5,111.5,105.89,770.56,681.22,0.64,0.68,328.62,263.47,31.5,31.0,59.31,47.5,345.73,359.73,31.36,35.45,13.8,19.5,112.0,71.92,10.8,14.77,407.93,330.91,9.91,17.38,1,3,48,11,100,0.370,44,2,6,47,4,3,18,2,62.0,1,Furman
286.19,306.88,111.5,129.31,770.56,920.75,0.64,0.46,328.62,354.77,31.5,38.4,59.31,60.55,345.73,487.79,31.36,28.0,13.8,13.64,112.0,119.7,10.8,13.31,407.93,431.61,9.91,19.44,1,5,62,23,165,0.236,60,6,8,69,0,1,12,1,75.0,3,Tulsa
