Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
293.06,255.63,118.56,98.42,797.72,676.63,0.7,0.74,309.19,328.86,30.21,30.08,50.69,44.31,383.44,311.65,27.43,23.0,26.0,13.7,116.2,129.45,16.6,16.5,408.69,404.47,8.55,7.8,0,4,47,30,139,0.122,43,2,14,56,5,3,6,2,55.0,2,Kansas St.
293.06,289.29,118.56,109.53,797.72,754.76,0.7,0.15,309.19,331.57,30.21,35.5,50.69,62.91,383.44,415.0,27.43,25.55,26.0,15.89,116.2,140.09,16.6,17.78,408.69,386.66,8.55,7.12,0,3,38,17,119,0.176,35,0,7,51,4,4,18,0,51.0,0,Wisconsin
293.06,198.7,118.56,74.35,797.72,531.35,0.7,0.43,309.19,199.44,30.21,27.07,50.69,35.25,383.44,234.84,27.43,21.93,26.0,10.18,116.2,92.54,16.6,13.45,408.69,281.47,8.55,6.71,0,5,62,18,161,0.273,61,5,12,63,5,0,18,3,76.0,0,Hawaii
293.06,313.2,118.56,125.47,797.72,894.87,0.7,0.56,309.19,339.31,30.21,38.2,50.69,52.25,383.44,431.57,27.43,29.17,26.0,14.12,116.2,125.0,16.6,16.12,408.69,415.57,8.55,13.22,1,3,44,17,138,0.196,40,7,7,72,1,1,6,0,55.0,1,SMU
293.06,218.18,118.56,107.12,797.72,594.24,0.7,0.09,309.19,230.13,30.21,46.18,50.69,39.77,383.44,262.56,27.43,30.5,26.0,18.25,116.2,68.42,16.6,10.88,408.69,318.23,8.55,18.0,1,3,40,8,75,0.427,37,11,6,34,2,4,2,1,56.0,1,Alabama St.
293.06,233.42,118.56,102.0,797.72,687.74,0.7,0.49,309.19,274.47,30.21,29.5,50.69,50.31,383.44,355.19,27.43,31.07,26.0,14.0,116.2,117.0,16.6,14.82,408.69,316.11,8.55,18.0,1,3,35,10,101,0.248,35,2,8,53,1,1,20,0,48.0,0,Pepperdine
293.06,235.47,118.56,95.95,797.72,603.95,0.7,0.51,309.19,260.94,30.21,21.4,50.69,34.29,383.44,267.12,27.43,24.86,26.0,16.33,116.2,118.33,16.6,16.1,408.69,314.0,8.55,8.57,0,3,37,24,95,0.137,36,4,7,33,6,3,4,0,46.0,0,Texas A&M
293.06,264.33,118.56,104.11,797.72,775.72,0.7,0.53,309.19,276.94,30.21,30.92,50.69,42.29,383.44,395.25,27.43,38.4,26.0,15.4,116.2,108.09,16.6,15.8,408.69,369.28,8.55,8.1,1,3,43,16,110,0.245,42,5,2,58,1,6,8,1,58.0,1,Sacramento St.
293.06,239.0,118.56,111.21,797.72,651.84,0.7,0.39,309.19,276.93,30.21,41.55,50.69,51.62,383.44,300.12,27.43,31.5,26.0,14.0,116.2,93.85,16.6,15.38,408.69,359.25,8.55,14.88,1,4,49,12,125,0.296,46,7,9,52,4,4,16,5,68.0,0,New Mexico St.
293.06,255.44,118.56,107.5,797.72,695.06,0.7,0.55,309.19,274.57,30.21,39.9,50.69,46.91,383.44,366.0,27.43,36.55,26.0,11.12,116.2,97.8,16.6,15.0,408.69,361.71,8.55,10.83,1,3,42,5,78,0.474,36,13/,9,29,3,2,2,4,58.0,2,Northern Ky.
