Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
247.81,251.76,107.44,102.29,701.44,670.18,0.07,0.63,260.57,266.33,36.92,34.46,38.4,47.53,314.73,286.06,50.0,37.17,14.75,9.82,87.7,94.75,16.09,14.92,381.88,337.78,11.6,8.88,0,4,44,22,152,0.145,39,5,11,67,8,1,12,0,56.0,0,Georgia
247.81,230.27,107.44,110.93,701.44,643.33,0.07,0.63,260.57,228.64,36.92,38.17,38.4,51.67,314.73,256.71,50.0,38.29,14.75,38.56,87.7,61.0,16.09,13.67,381.88,326.0,11.6,15.62,0,4,42,23,123,0.154,34,10,5,45,8,0,2,2,53.0,1,San Francisco
247.81,159.29,107.44,95.59,701.44,493.18,0.07,0.47,260.57,167.07,36.92,39.27,38.4,36.2,314.73,204.25,50.0,35.57,14.75,11.1,87.7,48.5,16.09,10.09,381.88,224.41,11.6,10.82,1,3,45,12,95,0.347,36,10,9,38,2,0,2,2,56.0,0,Savannah St.
247.81,170.21,107.44,95.79,701.44,534.57,0.07,0.54,260.57,186.33,36.92,28.9,38.4,39.75,314.73,235.0,50.0,34.7,14.75,11.0,87.7,48.33,16.09,11.0,381.88,235.46,11.6,9.5,1,3,43,16,97,0.278,35,8,9,32,2,0,6,1,54.0,0,N.C. Central
247.81,176.95,107.44,100.68,701.44,504.21,0.07,-0.01,260.57,256.57,36.92,56.6,38.4,49.33,314.73,231.59,50.0,44.93,14.75,22.91,87.7,60.25,16.09,9.91,381.88,283.84,11.6,18.2,1,3,39,10,86,0.337,37,7,9,38,3,0,8,1,50.0,1,Alabama A&M
247.81,193.83,107.44,93.56,701.44,574.67,0.07,0.48,260.57,219.4,36.92,31.08,38.4,36.19,314.73,233.0,50.0,32.07,14.75,10.09,87.7,69.71,16.09,9.07,381.88,280.75,11.6,20.5,1,5,61,22,135,0.289,51,3,11,37,6,0,20,6,74.0,1,Stetson
247.81,249.12,107.44,102.06,701.44,677.69,0.07,0.61,260.57,264.07,36.92,41.8,38.4,48.85,314.73,324.5,50.0,37.27,14.75,15.56,87.7,75.75,16.09,14.2,381.88,333.23,11.6,13.5,0,3,26,20,108,0.056,24,2,10,46,5,1,6,2,32.0,1,Central Mich.
247.81,289.53,107.44,112.65,701.44,791.0,0.07,0.54,260.57,354.0,36.92,33.64,38.4,45.91,314.73,397.87,50.0,34.7,14.75,21.0,87.7,116.5,16.09,15.4,381.88,433.11,11.6,18.75,0,3,34,24,109,0.092,31,3,2,32,5,0,4,3,39.0,0,UCF
247.81,221.79,107.44,100.63,701.44,612.68,0.07,0.47,260.57,278.57,36.92,39.83,38.4,48.93,314.73,269.72,50.0,32.86,14.75,11.0,87.7,93.85,16.09,12.8,381.88,338.25,11.6,8.56,0,4,36,28,132,0.061,34,5,4,52,5,0,12,0,47.0,2,Central Ark.
247.81,271.87,107.44,129.47,701.44,827.93,0.07,0.61,260.57,266.14,36.92,32.42,38.4,40.38,314.73,390.43,50.0,39.64,14.75,17.8,87.7,107.36,16.09,13.77,381.88,373.96,11.6,9.91,1,3,40,9,79,0.392,40,5,9,30,4,2,8,0,51.0,1,Western Caro.
247.81,303.53,107.44,139.2,701.44,919.0,0.07,0.15,260.57,325.85,36.92,41.5,38.4,56.33,314.73,450.14,50.0,43.64,14.75,19.12,87.7,104.5,16.09,12.0,381.88,440.5,11.6,11.33,0,3,31,16,109,0.138,27,3,9,39,6,0,2,0,35.0,2,Campbell
247.81,279.06,107.44,123.71,701.44,781.06,0.07,0.13,260.57,291.13,36.92,46.64,38.4,50.17,314.73,380.73,50.0,34.21,14.75,17.4,87.7,122.55,16.09,15.91,381.88,407.0,11.6,16.5,0,3,32,14,125,0.144,27,10,4,44,5,0,10,2,47.0,1,High Point
247.81,272.47,107.44,129.0,701.44,782.0,0.07,0.48,260.57,272.57,36.92,32.0,38.4,38.14,314.73,358.93,50.0,37.3,14.75,14.82,87.7,96.67,16.09,7.73,381.88,374.71,11.6,11.56,0,5,62,27,155,0.226,58,8,7,55,3,1,6,3,74.0,2,Liberty
247.81,216.4,107.44,91.75,701.44,597.9,0.07,0.46,260.57,268.53,36.92,42.09,38.4,34.27,314.73,284.5,50.0,32.46,14.75,11.7,87.7,77.08,16.09,11.08,381.88,284.68,11.6,11.25,0,4,51,21,153,0.196,48,5,3,64,6,2,12,1,64.0,2,Radford
247.81,201.75,107.44,102.6,701.44,639.5,0.07,0.45,260.57,290.54,36.92,36.08,38.4,35.69,314.73,302.42,50.0,32.71,14.75,18.9,87.7,86.17,16.09,14.17,381.88,306.47,11.6,15.0,1,5,63,20,174,0.247,61,11,12,79,6,3,8,3,81.0,1,Gardner-Webb
247.81,271.65,107.44,125.47,701.44,879.18,0.07,0.43,260.57,266.88,36.92,40.46,38.4,51.07,314.73,439.69,50.0,37.62,14.75,17.56,87.7,93.57,16.09,18.0,381.88,372.31,11.6,15.83,0,4,61,20,145,0.283,61,1,9,45,14/,3,12,7,71.0,0,Charleston So.
247.81,242.72,107.44,115.44,701.44,675.5,0.07,0.36,260.57,272.33,36.92,36.15,38.4,50.54,314.73,300.47,50.0,32.69,14.75,16.82,87.7,81.57,16.09,13.33,381.88,329.12,11.6,14.9,1,4,54,24,137,0.219,50,5,9,53,4,2,12,4,67.0,0,Winthrop
247.81,279.06,107.44,123.71,701.44,781.06,0.07,0.13,260.57,291.13,36.92,46.64,38.4,50.17,314.73,380.73,50.0,34.21,14.75,17.4,87.7,122.55,16.09,15.91,381.88,407.0,11.6,16.5,1,3,36,14,102,0.216,34,2,6,40,3,3,14,3,48.0,0,High Point
247.81,260.33,107.44,123.67,701.44,788.33,0.07,0.14,260.57,258.43,36.92,38.38,38.4,52.08,314.73,369.86,50.0,38.93,14.75,16.2,87.7,69.27,16.09,13.1,381.88,353.36,11.6,18.91,1,5,54,16,152,0.250,53,2,7,70,5,2,20,2,68.0,2,Presbyterian
247.81,271.65,107.44,125.47,701.44,879.18,0.07,0.43,260.57,266.88,36.92,40.46,38.4,51.07,314.73,439.69,50.0,37.62,14.75,17.56,87.7,93.57,16.09,18.0,381.88,372.31,11.6,15.83,0,4,46,29,173,0.098,41,2,6,88,5,0,6,2,51.0,1,Charleston So.
247.81,201.75,107.44,102.6,701.44,639.5,0.07,0.45,260.57,290.54,36.92,36.08,38.4,35.69,314.73,302.42,50.0,32.71,14.75,18.9,87.7,86.17,16.09,14.17,381.88,306.47,11.6,15.0,1,5,58,31,171,0.158,52,2,9,76,7,4,12,2,70.0,3,Gardner-Webb
247.81,216.4,107.44,91.75,701.44,597.9,0.07,0.46,260.57,268.53,36.92,42.09,38.4,34.27,314.73,284.5,50.0,32.46,14.75,11.7,87.7,77.08,16.09,11.08,381.88,284.68,11.6,11.25,0,5,62,20,172,0.244,54,7,8,79,9,2,12,4,77.0,3,Radford
247.81,272.47,107.44,129.0,701.44,782.0,0.07,0.48,260.57,272.57,36.92,32.0,38.4,38.14,314.73,358.93,50.0,37.3,14.75,14.82,87.7,96.67,16.09,7.73,381.88,374.71,11.6,11.56,0,3,34,19,109,0.138,30,0,7,45,8,0,6,0,37.0,1,Liberty
