Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
238.47,306.8,98.58,132.27,626.16,929.53,0.61,0.65,385.73,310.36,37.91,32.83,48.25,57.92,314.6,445.36,44.75,37.67,25.0,14.78,75.21,90.09,15.45,14.91,333.79,401.75,15.12,17.22,1,4,58,18,121,0.331,58,5,10,47,1,3,20,7,76.0,1,McNeese
238.47,285.61,98.58,103.72,626.16,798.56,0.61,0.6,385.73,298.56,37.91,30.0,48.25,55.71,314.6,373.76,44.75,32.69,25.0,17.55,75.21,95.73,15.45,12.73,333.79,369.44,15.12,10.75,0,5,67,29,163,0.233,64,11,8,60,6,4,16,2,90.0,1,Tulane
238.47,137.65,98.58,78.0,626.16,418.7,0.61,0.25,385.73,140.83,37.91,26.07,48.25,26.56,314.6,193.88,44.75,27.53,25.0,12.8,75.21,54.42,15.45,6.64,333.79,198.47,15.12,13.8,1,3,41,8,65,0.508,39,11,12,20,3,0,10,3,57.0,0,Grambling
238.47,175.88,98.58,103.18,626.16,560.82,0.61,0.01,385.73,218.77,37.91,33.25,48.25,47.23,314.6,263.69,44.75,28.79,25.0,26.71,75.21,56.85,15.45,10.1,333.79,263.03,15.12,16.56,1,3,43,9,78,0.436,39,6,8,26,1,1,14,2,57.0,0,Southern U.
238.47,274.24,98.58,108.76,626.16,740.41,0.61,0.66,385.73,336.85,37.91,37.18,48.25,49.17,314.6,340.87,44.75,37.6,25.0,19.6,75.21,75.4,15.45,13.73,333.79,403.14,15.12,9.11,1,3,45,13,102,0.314,43,4,5,33,1,3,4,6,54.0,0,UConn
238.47,233.11,98.58,97.84,626.16,639.74,0.61,0.59,385.73,275.67,37.91,38.08,48.25,52.54,314.6,282.24,44.75,49.1,25.0,17.0,75.21,93.71,15.45,18.22,333.79,358.06,15.12,16.0,1,3,43,16,108,0.250,35,5,3,33,4,4,10,2,57.0,1,Virginia
238.47,225.5,98.58,96.44,626.16,638.11,0.61,0.56,385.73,267.71,37.91,26.15,48.25,48.29,314.6,302.25,44.75,34.4,25.0,13.08,75.21,70.93,15.45,11.25,333.79,297.21,15.12,10.25,1,4,60,30,173,0.173,54,6,9,76,4,5,8,0,75.0,2,LSU
238.47,205.19,98.58,79.95,626.16,571.67,0.61,0.46,385.73,223.83,37.91,29.14,48.25,48.06,314.6,271.47,44.75,31.38,25.0,11.9,75.21,97.64,15.45,11.6,333.79,268.65,15.12,14.58,0,5,62,33,176,0.165,56,3,5,74,8,2,18,0,76.0,1,South Alabama
238.47,238.35,98.58,109.06,626.16,671.18,0.61,0.55,385.73,237.94,37.91,32.5,48.25,44.07,314.6,294.44,44.75,32.21,25.0,20.8,75.21,62.93,15.45,10.67,333.79,322.22,15.12,9.5,1,3,41,21,112,0.179,39,4,10,46,3,1,16,0,54.0,0,Lehigh
238.47,255.32,98.58,104.68,626.16,673.42,0.61,0.53,385.73,344.54,37.91,37.91,48.25,55.36,314.6,309.53,44.75,29.79,25.0,19.18,75.21,74.0,15.45,15.0,333.79,374.81,15.12,11.91,0,5,64,29,163,0.215,59,4,11,62,1,2,8,2,74.0,2,Alabama
238.47,263.38,98.58,130.25,626.16,809.12,0.61,0.44,385.73,279.86,37.91,41.36,48.25,62.0,314.6,385.73,44.75,36.5,25.0,12.67,75.21,97.45,15.45,12.18,333.79,354.6,15.12,17.0,1,3,41,9,101,0.317,37,2,7,49,0,2,18,0,54.0,1,Northwestern St.
238.47,227.06,98.58,82.78,626.16,591.5,0.61,0.55,385.73,294.69,37.91,32.0,48.25,40.14,314.6,274.5,44.75,27.62,25.0,14.33,75.21,104.56,15.45,19.56,333.79,314.91,15.12,16.83,1,3,46,18,109,0.257,46,3,3,51,1,2,6,2,54.0,1,Kansas City
238.47,277.6,98.58,121.07,626.16,755.47,0.61,0.14,385.73,327.5,37.91,31.36,48.25,59.69,314.6,351.38,44.75,37.8,25.0,14.11,75.21,113.82,15.45,17.18,333.79,375.86,15.12,14.25,1,4,64,27,157,0.236,63,6,7,55,5,2,6,1,75.0,1,Arkansas
238.47,255.63,98.58,98.42,626.16,676.63,0.61,0.74,385.73,328.86,37.91,30.08,48.25,44.31,314.6,311.65,44.75,23.0,25.0,13.7,75.21,129.45,15.45,16.5,333.79,404.47,15.12,7.8,0,4,52,19,138,0.239,47,2,4,49,9,2,18,6,65.0,1,Kansas St.
