Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,41,15,114,0.228,40,6,12,57,3,1,12,1,54.0,0,Northwestern St.
0,3,37,16,104,0.202,35,0,4,48,3,0,12,7,43.0,1,TCU
0,3,34,20,119,0.118,32,6,1,56,3,2,6,1,45.0,2,Arkansas St.
1,4,59,21,149,0.255,57,11,8,60,5,1,6,6,74.0,0,Boise St.
1,3,47,11,100,0.360,47,9,6,47,2,2,8,2,62.0,1,McNeese
1,4,58,25,160,0.206,54,2,12,66,1,1,10,0,66.0,0,UT Arlington
0,5,62,28,154,0.221,57,6,10,57,4,4,6,0,75.0,0,Ole Miss
1,3,43,13,102,0.294,40,4,8,53,1,1,14,2,55.0,0,Delaware
0,4,55,29,164,0.159,53,4,7,71,5,0,16,2,67.0,0,High Point
1,5,71,24,162,0.290,69,1,4,70,2,1,20,1,83.0,2,SMU
1,4,51,14,150,0.247,49,3,9,79,5,1,25,2,67.5,3,Campbell
0,4,58,37,167,0.126,56,1,6,83,8,1,18,1,69.0,3,UNCW
0,5,58,33,181,0.138,56,3,6,73,1,0,10,5,66.0,1,North Carolina
1,3,43,11,94,0.340,39,2,8,41,3,1,13,2,52.5,0,Syracuse
1,3,46,9,91,0.407,43,7,8,54,2,1,18,0,63.0,0,Clemson
0,3,30,21,100,0.090,29,3,2,38,6,1,10,2,39.0,1,Georgia Tech
0,4,62,27,182,0.192,61,5,11,64,6,1,14,1,75.0,0,Florida St.
1,3,44,18,115,0.226,38,6,7,45,5,0,6,1,53.0,0,Louisville
0,3,32,23,112,0.080,32,2,4,58,6,2,10,1,41.0,2,Notre Dame
1,5,69,34,186,0.188,68,4,8,83,3,2,4,2,77.0,1,Syracuse
1,4,49,18,140,0.221,46,1,8,64,6,0,26,2,63.0,0,Boston College
0,5,60,19,153,0.268,60,7,8,60,7,0,36,4,85.0,4,Pittsburgh
1,3,43,6,79,0.468,41,8,9,36,1,1,12,1,58.0,2,Virginia Tech
1,5,68,37,188,0.165,60,1,12,75,2,1,24,2,82.0,1,Florida St.
0,5,56,31,176,0.142,55,2,6,79,2,2,19,1,69.5,1,Georgia Tech
1,3,53,14,119,0.328,53,3,10,53,3,0,10,2,61.0,0,Clemson
0,3,32,22,105,0.095,30,1,7,40,0,0,8,1,37.0,1,North Carolina
1,5,64,23,158,0.259,57,9,7,75,3,0,22,2,84.0,0,Virginia
1,3,44,11,99,0.333,42,6,6,50,2,1,18,1,60.0,1,Wake Forest
1,4,69,18,167,0.305,66,3,6,68,4,1,14,1,80.0,1,Duke
