Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,66,20,158,0.291,64,7,6,75,4,0,14,3,80.0,2,Oregon St.
0,3,31,17,93,0.151,28,5,2,52,12,0,8,2,40.0,0,Portland
0,3,38,18,97,0.206,36,1,7,38,6,0,10,2,44.0,3,Seattle U
1,3,43,11,104,0.308,43,7,4,50,1,0,10,2,55.0,2,Montana St.
1,4,55,24,149,0.208,51,4,3,73,5,3,12,2,68.0,1,Denver
0,5,62,22,174,0.230,58,4,10,65,3,0,22,3,77.0,0,Portland St.
1,3,35,8,98,0.276,35,11,2,49,0,1,18,1,56.0,1,UC Riverside
1,4,46,15,114,0.272,42,11,8,45,6,0,24,1,69.0,3,Southeastern La.
1,4,53,30,124,0.185,51,4,5,47,3,0,12,1,63.0,1,Utah Valley
0,3,35,14,118,0.178,32,0,3,48,1,1,10,0,41.0,1,Utah
1,5,71,25,157,0.293,68,7,11,65,3,3,20,2,91.0,3,Nevada
0,5,52,23,149,0.195,47,1,15,44,9,0,20,1,63.0,0,San Diego St.
0,3,43,15,112,0.250,41,1,3,46,5,1,10,3,50.0,2,Colorado St.
0,3,40,27,136,0.096,38,5,5,46,2,3,14,1,55.0,0,Wyoming
1,4,52,15,128,0.289,51,2,6,52,5,2,18,1,65.0,3,Air Force
0,3,45,21,121,0.198,41,2,2,49,6,1,14,3,55.0,2,Boise St.
1,4,60,22,145,0.262,59,4,9,67,5,0,14,0,71.0,0,New Mexico
0,5,69,23,159,0.289,69,7,9,70,7,1,10,2,82.0,2,UNLV
1,5,58,27,143,0.217,56,4,9,55,5,0,22,4,73.0,2,San Diego St.
1,4,60,17,138,0.312,55,5,3,61,6,1,14,3,73.0,2,Nevada
0,4,50,21,134,0.216,48,3,6,55,7,3,16,1,64.0,0,Wyoming
0,3,33,22,111,0.099,32,1,5,44,4,1,4,0,37.0,1,Colorado St.
0,3,30,20,110,0.091,26,2,6,33,2,1,8,2,37.0,2,Boise St.
1,3,47,9,99,0.384,46,6,5,48,6,0,14,1,60.0,1,Air Force
0,3,38,15,93,0.247,37,3,9,31,7,0,6,0,44.0,3,UNLV
1,5,67,16,180,0.283,63,1,7,66,5,2,18,5,79.0,1,New Mexico
0,4,61,24,156,0.237,59,5,7,66,5,3,14,0,76.0,0,Fresno St.
1,3,49,13,97,0.371,44,4,2,45,3,1,8,2,58.0,0,San Jose St.
1,3,46,13,91,0.363,45,3,4,44,0,0,18,2,58.0,0,Weber St.
