Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
237.29,199.89,102.18,105.0,651.65,648.42,0.68,0.57,309.17,237.87,35.73,29.93,39.5,40.75,299.4,332.47,28.85,51.1,11.67,9.92,79.73,65.0,12.64,12.79,331.37,286.09,20.67,16.78,1,5,63,22,163,0.252,61,11,14,70,1,0,8,0,78.0,0,Western Ill.
237.29,225.61,102.18,105.56,651.65,633.94,0.68,0.48,309.17,292.46,35.73,34.6,39.5,39.25,299.4,277.76,28.85,26.21,11.67,15.92,79.73,90.5,12.64,14.5,331.37,326.97,20.67,8.5,0,3,26,23,98,0.031,26,5,6,28,3,0,6,1,34.0,0,Milwaukee
237.29,206.17,102.18,87.67,651.65,599.44,0.68,0.54,309.17,251.07,35.73,18.64,39.5,33.0,299.4,279.53,28.85,23.77,11.67,8.9,79.73,78.91,12.64,11.17,331.37,280.94,20.67,11.22,0,3,31,17,94,0.149,31,3,7,38,6,0,10,0,39.0,0,Bradley
237.29,201.22,102.18,93.39,651.65,575.72,0.68,0.32,309.17,224.73,35.73,28.07,39.5,47.0,299.4,257.71,28.85,29.69,11.67,8.89,79.73,71.08,12.64,11.36,331.37,269.71,20.67,13.0,0,4,54,23,130,0.238,46,5,10,43,8,2,16,4,69.0,0,UMBC
237.29,174.4,102.18,104.53,651.65,533.0,0.68,0.56,309.17,183.38,35.73,35.08,39.5,46.79,299.4,218.21,28.85,47.17,11.67,10.1,79.73,54.15,12.64,14.18,331.37,249.29,20.67,13.4,1,3,44,7,85,0.435,38,4,9,35,2,0,10,2,53.0,1,Delaware St.
237.29,172.37,102.18,84.32,651.65,502.68,0.68,0.57,309.17,176.82,35.73,27.73,39.5,50.08,299.4,217.06,28.85,33.93,11.67,13.5,79.73,76.6,12.64,9.91,331.37,233.83,20.67,9.09,0,4,51,19,143,0.224,46,4,6,66,5,0,14,2,62.0,2,Loyola Maryland
237.29,204.41,102.18,96.18,651.65,604.88,0.68,0.45,309.17,212.4,35.73,29.46,39.5,36.13,299.4,270.75,28.85,34.14,11.67,10.0,79.73,62.69,12.64,8.82,331.37,291.03,20.67,6.4,1,3,51,11,115,0.348,48,4,9,48,4,2,6,1,60.0,0,Canisius
237.29,254.81,102.18,112.62,651.65,716.25,0.68,0.59,309.17,293.08,35.73,48.1,39.5,60.36,299.4,311.87,28.85,40.42,11.67,18.62,79.73,90.67,12.64,20.82,331.37,350.07,20.67,9.0,0,3,35,14,106,0.198,35,2,12,35,4,1,4,1,40.0,0,Youngstown St.
237.29,281.25,102.18,131.94,651.65,819.06,0.68,0.47,309.17,277.27,35.73,38.3,39.5,48.25,299.4,369.47,28.85,27.69,11.67,19.11,79.73,95.82,12.64,13.73,331.37,429.38,20.67,19.14,0,4,51,31,155,0.129,43,2,3,61,3,1,8,2,58.0,0,Eastern Ky.
237.29,137.54,102.18,67.08,651.65,436.62,0.68,0.3,309.17,167.44,35.73,26.29,39.5,29.25,299.4,214.27,28.85,22.62,11.67,17.25,79.73,52.62,12.64,5.17,331.37,201.33,20.67,12.25,1,4,55,33,176,0.125,50,8,9,88,2,1,8,0,68.0,4,Dartmouth
237.29,240.17,102.18,111.44,651.65,663.5,0.68,0.48,309.17,286.21,35.73,25.36,39.5,50.67,299.4,304.93,28.85,27.14,11.67,10.9,79.73,137.73,12.64,21.0,331.37,326.15,20.67,18.5,0,3,25,23,104,0.019,23,1,5,34,3,0,4,3,28.0,2,West Virginia
237.29,242.72,102.18,115.44,651.65,675.5,0.68,0.36,309.17,272.33,35.73,36.15,39.5,50.54,299.4,300.47,28.85,32.69,11.67,16.82,79.73,81.57,12.64,13.33,331.37,329.12,20.67,14.9,1,3,42,22,121,0.165,38,3,6,42,3,1,18,0,55.0,0,Winthrop
237.29,230.42,102.18,89.53,651.65,631.16,0.68,0.61,309.17,294.79,35.73,28.4,39.5,45.38,299.4,302.71,28.85,39.3,11.67,14.92,79.73,74.54,12.64,6.33,331.37,303.75,20.67,10.33,0,3,33,13,95,0.211,32,2,4,45,5,0,14,0,42.0,6,Ohio
237.29,246.26,102.18,99.53,651.65,715.58,0.68,0.43,309.17,294.47,35.73,29.85,39.5,46.86,299.4,357.76,28.85,28.08,11.67,17.64,79.73,86.42,12.64,11.36,331.37,321.08,20.67,14.64,0,4,41,26,151,0.099,39,5,9,63,3,1,8,1,51.0,2,Kent St.
237.29,263.2,102.18,118.33,651.65,708.73,0.68,0.71,309.17,306.5,35.73,35.55,39.5,46.91,299.4,330.0,28.85,40.08,11.67,24.67,79.73,71.42,12.64,13.18,331.37,356.39,20.67,8.88,0,5,67,29,175,0.217,62,8,6,62,3,0,6,1,78.0,0,Buffalo
237.29,241.28,102.18,108.17,651.65,690.56,0.68,0.5,309.17,274.2,35.73,37.0,39.5,50.92,299.4,360.93,28.85,33.77,11.67,20.89,79.73,87.42,12.64,13.55,331.37,321.32,20.67,13.27,0,4,62,25,134,0.276,58,6,4,49,5,1,8,5,73.0,0,Toledo
237.29,242.22,102.18,86.56,651.65,671.78,0.68,0.54,309.17,256.12,35.73,34.46,39.5,41.62,299.4,331.0,28.85,30.38,11.67,12.6,79.73,76.36,12.64,11.0,331.37,356.93,20.67,19.14,0,4,51,23,155,0.181,48,10,3,78,7,0,10,4,66.0,0,Bowling Green
237.29,304.13,102.18,120.53,651.65,854.47,0.68,0.5,309.17,305.14,35.73,34.58,39.5,55.67,299.4,396.36,28.85,35.23,11.67,22.17,79.73,67.83,12.64,7.1,331.37,403.57,20.67,8.38,0,3,23,20,98,0.031,21,6,6,45,3,2,6,0,34.0,0,Western Mich.
237.29,236.5,102.18,91.17,651.65,623.61,0.68,0.51,309.17,281.5,35.73,46.8,39.5,54.5,299.4,274.06,28.85,36.5,11.67,22.89,79.73,118.1,12.64,18.18,331.37,345.09,20.67,9.0,0,5,57,28,151,0.192,55,9,8,68,6,1,12,3,73.0,0,Northern Ill.
237.29,240.18,102.18,108.18,651.65,683.0,0.68,0.59,309.17,253.6,35.73,42.8,39.5,44.15,299.4,310.81,28.85,45.36,11.67,13.33,79.73,71.58,12.64,11.22,331.37,364.32,20.67,14.43,0,3,41,23,113,0.159,36,3,2,47,6,3,4,4,49.0,0,Eastern Mich.
237.29,249.12,102.18,102.06,651.65,677.69,0.68,0.61,309.17,264.07,35.73,41.8,39.5,48.85,299.4,324.5,28.85,37.27,11.67,15.56,79.73,75.75,12.64,14.2,331.37,333.23,20.67,13.5,1,5,57,28,169,0.172,48,10,1,68,8,5,18,2,81.0,0,Central Mich.
237.29,246.26,102.18,99.53,651.65,715.58,0.68,0.43,309.17,294.47,35.73,29.85,39.5,46.86,299.4,357.76,28.85,28.08,11.67,17.64,79.73,86.42,12.64,11.36,331.37,321.08,20.67,14.64,1,5,77/,28,190,0.258,70,6,10,76,7,1,12,1,90.0,0,Kent St.
237.29,230.42,102.18,89.53,651.65,631.16,0.68,0.61,309.17,294.79,35.73,28.4,39.5,45.38,299.4,302.71,28.85,39.3,11.67,14.92,79.73,74.54,12.64,6.33,331.37,303.75,20.67,10.33,0,4,52,29,137,0.168,49,1,3,51,5,2,8,0,59.0,0,Ohio
