Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
257.39,173.11,102.67,95.63,719.56,499.84,0.45,0.41,253.53,170.17,34.73,29.87,43.57,34.56,331.59,207.83,28.29,30.5,15.73,13.5,101.0,43.69,11.62,7.3,362.12,234.53,12.33,10.42,1,3,46,13,107,0.308,40,6,11,51,3,0,2,3,53.0,0,Prairie View
257.39,276.56,102.67,117.28,719.56,775.61,0.45,0.53,253.53,331.71,34.73,35.67,43.57,47.87,331.59,348.0,28.29,35.17,15.73,12.7,101.0,138.42,11.62,14.75,362.12,397.72,12.33,7.0,0,4,37,20,119,0.143,32,5,6,46,5,2,18,0,53.0,0,Baylor
257.39,286.89,102.67,119.94,719.56,815.11,0.45,0.49,253.53,371.15,34.73,44.45,43.57,62.58,331.59,448.86,28.29,47.0,15.73,14.56,101.0,144.73,11.62,13.67,362.12,470.0,12.33,12.33,1,5,76,26,216/,0.231,62,4,12,88,8,2,16,2,90.0,0,UTRGV
257.39,221.85,102.67,85.7,719.56,548.15,0.45,0.62,253.53,276.33,34.73,30.75,43.57,47.83,331.59,262.69,28.29,24.93,15.73,16.2,101.0,91.17,11.62,13.27,362.12,324.41,12.33,4.5,0,3,30,16,94,0.149,29,1,3,32,1,4,15,1,42.5,1,San Diego
257.39,289.29,102.67,109.53,719.56,754.76,0.45,0.15,253.53,331.57,34.73,35.5,43.57,62.91,331.59,415.0,28.29,25.55,15.73,15.89,101.0,140.09,11.62,17.78,362.12,386.66,12.33,7.12,0,3,28,23,104,0.048,27,1,1,33,3,0,0,1,29.0,1,Wisconsin
257.39,286.89,102.67,119.94,719.56,815.11,0.45,0.49,253.53,371.15,34.73,44.45,43.57,62.58,331.59,448.86,28.29,47.0,15.73,14.56,101.0,144.73,11.62,13.67,362.12,470.0,12.33,12.33,1,4,53,20,158,0.209,49,3,9,66,2,2,16,1,66.0,1,UTRGV
257.39,264.39,102.67,105.11,719.56,716.5,0.45,0.68,253.53,293.2,34.73,39.67,43.57,45.36,331.59,375.93,28.29,24.21,15.73,15.56,101.0,155.56,11.62,15.78,362.12,425.43,12.33,10.88,0,4,44,30,166,0.084,42,1,3,66,2,3,8,1,52.0,2,UNLV
257.39,280.06,102.67,126.76,719.56,834.88,0.45,0.38,253.53,271.56,34.73,28.92,43.57,38.64,331.59,418.67,28.29,32.17,15.73,13.78,101.0,124.0,11.62,13.36,362.12,371.44,12.33,12.78,1,4,62,21,162,0.253,57,5,7,77,2,2,10,1,74.0,2,UT Arlington
257.39,216.76,102.67,95.81,719.56,608.67,0.45,0.45,253.53,283.67,34.73,28.35,43.57,45.71,331.59,278.58,28.29,31.67,15.73,10.54,101.0,103.77,11.62,15.25,362.12,307.66,12.33,14.11,1,5,57,20,166,0.223,53,4,8,81,3,5,22,1,77.0,2,Texas St.
257.39,275.0,102.67,100.89,719.56,746.17,0.45,0.59,253.53,289.0,34.73,25.0,43.57,35.75,331.59,361.81,28.29,32.67,15.73,22.09,101.0,96.5,11.62,16.2,362.12,357.18,12.33,15.6,0,4,56,29,176,0.153,55,4,6,80,8,1,18,4,70.0,1,Rice
