Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,40,19,138,0.152,40,8,6,73,6,4,8,3,56.0,0,UT Martin
0,3,27,22,103,0.049,24,6,3,34,4,5,2,0,39.0,0,Col. of Charleston
0,3,41,28,125,0.104,38,5,5,52,3,0,0,2,46.0,0,South Carolina
0,3,29,15,105,0.133,28,4,8,44,5,5,6,2,41.0,2,La Salle
1,3,37,16,96,0.219,36,6,7,44,6,3,10,7/,51.0,1,Niagara
1,4,54,21,147,0.224,52,11,13,67,6,0,6,1,68.0,2,Presbyterian
1,4,51,15,123,0.293,47,14/,8,54,6,2,14,2,74.0,2,Fordham
0,3,37,15,120,0.183,32,2,3,52,2,0,14,0,46.0,1,Northeastern
1,4,45,19,125,0.208,44,7,8,50,4,5,10,2,62.0,0,Siena
1,4,45,20,122,0.205,41,7,13,48,4,4,20,0,66.0,1,Brown
1,3,37,10,102,0.265,33,5,5,54,5,0,20,0,52.0,0,Central Conn. St.
0,4,54,26,157,0.178,46,2,9,50,6,4,8,1,64.0,2,New Mexico St.
1,3,37,8,79,0.367,33,7,7,28,5,3,16,0,55.0,0,Hartford
0,4,45,14,122,0.254,43,6,8,44,5,1,16,3,60.0,2,Stony Brook
0,3,27,16,99,0.111,25,2,6,43,7,1,6,3,33.0,1,UMBC
0,5,54,27,163,0.166,52,6,8,78,6,1,6,0,64.0,1,Cornell
1,4,58,26,159,0.201,54,5,9,93,7,3,16,0,74.0,0,New Hampshire
1,3,38,14,101,0.238,34,7,5,50,4,1,14,1,53.0,1,Hartford
0,4,56,20,143,0.252,48,6,8,50,6,1,12,0,69.0,0,UMBC
1,4,58,16,142,0.296,50,5,8,60,6,1,24,0,76.0,0,Stony Brook
0,4,41,24,148,0.115,37,6,8,58,7,0,20,0,57.0,4,New Hampshire
0,3,38,22,121,0.132,34,0,3,60,6,0,12,3,44.0,1,New Hampshire
