Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,39,11,84,0.333,38,8,15,39,0,1,18,1,57.0,1,N.C. Central
1,4,47,20,139,0.194,45,7,14,55,4,1,19,1,64.5,1,Georgia St.
0,3,32,18,108,0.130,31,5,6,50,6,0,12,1,43.0,1,Washington
1,3,41,13,113,0.248,39,7,7,65,5,1,6,2,52.0,0,Holy Cross
1,4,45,14,123,0.252,41,5,10,60,7,0,28,1,64.0,2,Marist
1,3,44,6,105,0.362,41,4,9,59,4,2,14,1,57.0,2,Colgate
1,3,54,9,120,0.375,53,3,5,67,3,1,10,0,63.0,1,Cornell
0,4,52,23,152,0.191,48,2,10,58,4,3,16,4,65.0,0,Fairfield
0,3,31,20,100,0.110,29,6,7,33,3,2,10,7,44.0,1,Villanova
1,4,46,14,123,0.260,42,6,6,63,8,2,18,2,63.0,0,Sacred Heart
1,4,52,13,136,0.287,47,6,10,56,4,2,16,2,68.0,1,George Washington
0,3,31,21,104,0.096,30,3,4,41,6,0,4,1,36.0,5,Northern Ill.
0,3,25,14,98,0.112,23,2,3,28,3,0,8,4,31.0,3,Tennessee
1,3,51,12,129,0.302,46,3,4,62,3,1,12,0,61.0,4,William & Mary
1,4,60,19,133,0.308,60,2,12,54,2,2,8,4,68.0,4,Elon
0,3,33,18,106,0.142,28,2,6,43,4,0,22,2,46.0,1,Hofstra
0,4,53,23,142,0.211,51,10,12,61,4,1,20,3,74.0,6,Northeastern
1,4,64,23,191,0.215,60,2,7,99,2,2,16,1,76.0,5,UNCW
0,4,56,24,150,0.213,55,3,5,70,2,0,22,4,70.0,5,Col. of Charleston
0,3,31,16,102,0.147,31,1,7,41,6,1,8,1,37.0,1,Towson
0,5,74,26,188,0.255,66,3,6,98,5,2,16,2,87.0,4,Delaware
1,4,54,24,161,0.186,51,4,6,95,2,2,28,1,74.0,7/,Northeastern
1,4,63,15,142,0.338,58,3,12,61,2,3,18,0,78.0,3,Elon
1,4,54,20,128,0.266,51,5,7,50,1,2,30,0,76.0,3,Hofstra
1,4,57,19,155,0.245,53,6,8,84,5,0,16,1,71.0,3,William & Mary
1,5,71,24,176,0.267,69,3,6,76,3,2,18,0,85.0,2,Col. of Charleston
1,5,62,29,196,0.168,56,6,12,103,5,0,22,2,79.0,4,UNCW
1,4,57,19,140,0.271,54,9,8,67,3,0,16,0,74.0,2,Delaware
1,5,65,18,164,0.287,62,3,8,75,4,0,30,0,83.0,3,Towson
1,3,36,12,108,0.222,33,3,7,44,3,4,20,2,53.0,3,Towson
1,3,41,9,97,0.330,40,6,4,46,6,3,16,5,58.0,2,Delaware
0,5,60,21,157,0.248,57,2,7,66,4,5,22,1,78.0,1,Coastal Carolina
