Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,44,9,90,0.389,41,5,10,37,0,0,6,1,52.0,1,Evansville
0,4,55,29,158,0.165,50,12,12,47,7,0,14,3,74.0,1,Northern Ky.
0,4,48,17,102,0.304,40,8,19,33,7,0,12,0,62.0,1,Indiana
1,5,66,30,184,0.196,59,6,10,95,2,1,22,1,84.0,2,Ohio
1,5,68,21,168,0.280,65,6,3,63,7,1,20,1,85.0,1,West Virginia
1,4,50,27,131,0.176,44,4,11,54,1,0,10,4,59.0,0,Morehead St.
0,5,52,34,165,0.109,47,4,2,76,7,2,8,1,62.0,3,Indiana St.
1,3,49,11,96,0.396,47,1,5,40,3,1,8,2,55.0,1,Bowling Green
1,3,47,9,104,0.365,41,4,5,47,2,1,8,2,56.0,0,Purdue Fort Wayne
1,3,42,14,109,0.257,39,8,7,53,3,0,8,1,54.0,1,Toledo
1,3,44,18,115,0.226,42,8,2,57,1,0,12,2,58.0,1,Stetson
1,3,46,21,123,0.203,42,2,5,60,2,1,4,2,51.0,1,Florida A&M
1,3,50,10,108,0.370,48,4,5,57,4,1,4,2,57.0,1,Jacksonville
0,4,56,26,158,0.190,53,1,9,55,1,0,2,0,58.0,3,Florida
1,3,42,18,102,0.235,37,5,8,52,1,3,12,1,56.0,0,Charlotte
1,3,43,6,89,0.416,38,5,8,41,2,1,12,3,55.0,3,Middle Tenn.
0,3,31,20,107,0.103,30,2,2,44,6,2,4,1,37.0,4,Southern Miss.
1,5,70,23,173,0.272,62,4,9,87,8,2,18,4,85.0,0,UTSA
1,3,46,13,107,0.308,40,2,5,39,1,6,12,0,60.0,1,FIU
0,3,45,21,132,0.182,43,1,5,47,2,0,2,2,47.0,0,Rice
1,4,69,29,153,0.261,67,4,7,66,2,1,4,0,76.0,3,Louisiana Tech
1,4,62,21,147,0.279,59,8,5,68,3,0,10,5,75.0,0,FIU
0,3,32,17,91,0.165,30,0,9,34,2,1,2,3,34.0,1,Western Ky.
1,4,61,17,144,0.306,58,5,5,60,6,2,20,5,78.0,1,Fla. Atlantic
1,5,63,23,156,0.256,61,9,6,69,1,1,12,2,79.0,1,North Texas
1,5,75,22,216/,0.245,73,4,10,108/,4,2,8,4,85.0,5,Charlotte
1,3,47,12,92,0.380,42,5,7,47,2,3,6,2,58.0,0,UTEP
1,4,57,14,136,0.316,53,3,7,75,3,3,14,1,70.0,2,UAB
0,3,47,20,128,0.211,41,0,3,59,4,4,8,0,55.0,1,Rice
