Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
266.29,312.4,94.59,121.33,773.12,822.93,0.62,0.6,307.29,314.07,52.0,34.25,69.09,55.17,411.07,364.93,51.67,42.67,12.6,12.5,122.7,87.92,16.27,11.08,364.91,415.61,8.67,10.78,0,4,39,19,126,0.159,37,6,12,52,4,1,12,1,52.0,0,Temple
266.29,173.13,94.59,87.73,773.12,449.47,0.62,0.46,307.29,218.18,52.0,31.92,69.09,43.5,411.07,166.21,51.67,35.62,12.6,8.4,122.7,54.55,16.27,14.44,364.91,258.77,8.67,13.71,1,3,35,4,80,0.388,34,10,11,37,2,1,6,0,49.0,0,Hampton
266.29,304.13,94.59,120.53,773.12,854.47,0.62,0.5,307.29,305.14,52.0,34.58,69.09,55.67,411.07,396.36,51.67,35.23,12.6,22.17,122.7,67.83,16.27,7.1,364.91,403.57,8.67,8.38,1,4,63,13,175,0.286,62,8,11,84,3,1,12,1,78.0,0,Western Mich.
266.29,257.26,94.59,103.89,773.12,683.21,0.62,0.58,307.29,310.07,52.0,36.0,69.09,38.56,411.07,308.29,51.67,36.5,12.6,17.88,122.7,110.58,16.27,14.31,364.91,408.43,8.67,13.0,1,4,62,18,159,0.277,58,6,13,67,4,1,20,0,79.0,0,Southern Ill.
266.29,289.53,94.59,112.65,773.12,791.0,0.62,0.54,307.29,354.0,52.0,33.64,69.09,45.91,411.07,397.87,51.67,34.7,12.6,21.0,122.7,116.5,16.27,15.4,364.91,433.11,8.67,18.75,0,4,46,14,151,0.212,45,6,7,71,6,1,20,0,63.0,6,UCF
266.29,271.13,94.59,126.8,773.12,760.07,0.62,0.67,307.29,291.92,52.0,32.54,69.09,46.5,411.07,329.79,51.67,40.5,12.6,16.0,122.7,77.0,16.27,26.7,364.91,364.0,8.67,10.0,1,4,61,14,156,0.301,58,9,14,63,5,1,20,4,81.0,2,UT Martin
266.29,176.95,94.59,100.68,773.12,504.21,0.62,-0.01,307.29,256.57,52.0,56.6,69.09,49.33,411.07,231.59,51.67,44.93,12.6,22.91,122.7,60.25,16.27,9.91,364.91,283.84,8.67,18.2,1,3,45,5,79,0.506,41,10,5,22,1,2,12,3,63.0,1,Alabama A&M
266.29,204.84,94.59,97.11,773.12,614.26,0.62,0.44,307.29,262.5,52.0,21.43,69.09,29.56,411.07,351.13,51.67,26.54,12.6,17.7,122.7,62.62,16.27,12.25,364.91,298.5,8.67,10.9,1,3,36,6,94,0.319,35,12,8,61,1,1,12,1,55.0,0,Bethune-Cookman
266.29,204.84,94.59,97.11,773.12,614.26,0.62,0.44,307.29,262.5,52.0,21.43,69.09,29.56,411.07,351.13,51.67,26.54,12.6,17.7,122.7,62.62,16.27,12.25,364.91,298.5,8.67,10.9,1,3,44,5,98,0.398,42,8,6,47,1,1,6,2,56.0,0,Bethune-Cookman
266.29,226.28,94.59,108.61,773.12,648.61,0.62,0.46,307.29,239.75,52.0,37.31,69.09,48.4,411.07,304.88,51.67,41.27,12.6,13.56,122.7,81.0,16.27,17.1,364.91,308.65,8.67,11.67,0,5,56,16,154,0.260,54,2,11,73,11,2,20,2,70.0,0,CSU Bakersfield
266.29,178.05,94.59,87.14,773.12,538.71,0.62,0.44,307.29,194.94,52.0,23.31,69.09,25.5,411.07,260.74,51.67,23.88,12.6,13.7,122.7,68.79,16.27,11.42,364.91,236.52,8.67,5.89,1,5,54,22,173,0.185,52,11,13,83,7,4,20,3,79.0,0,UC Riverside
266.29,230.27,94.59,110.93,773.12,643.33,0.62,0.63,307.29,228.64,52.0,38.17,69.09,51.67,411.07,256.71,51.67,38.29,12.6,38.56,122.7,61.0,16.27,13.67,364.91,326.0,8.67,15.62,1,3,45,6,91,0.429,42,9,12,43,5,1,8,0,59.0,0,San Francisco
266.29,220.14,94.59,85.9,773.12,579.33,0.62,0.61,307.29,310.0,52.0,43.82,69.09,43.62,411.07,294.53,51.67,38.67,12.6,15.09,122.7,79.93,16.27,12.5,364.91,364.41,8.67,10.0,1,5,66,14,159,0.327,63,11,13,61,4,0,18,6,86.0,0,UC Irvine
266.29,224.47,94.59,88.79,773.12,626.74,0.62,0.47,307.29,220.5,52.0,26.29,69.09,39.06,411.07,286.33,51.67,24.5,12.6,18.78,122.7,66.0,16.27,13.92,364.91,305.76,8.67,8.11,1,4,50,16,146,0.233,49,5,8,71,6,0,10,0,60.0,0,Northern Colo.
266.29,269.14,94.59,127.14,773.12,809.14,0.62,0.74,307.29,255.21,52.0,38.11,69.09,41.55,411.07,366.08,51.67,40.89,12.6,11.67,122.7,127.1,16.27,17.7,364.91,404.29,8.67,10.0,1,3,43,8,95,0.368,43,7,6,48,2,2,22,4,63.0,1,Southern Utah
266.29,315.8,94.59,136.33,773.12,911.53,0.62,0.67,307.29,341.69,52.0,47.0,69.09,43.15,411.07,432.21,51.67,37.75,12.6,13.88,122.7,120.1,16.27,9.6,364.91,451.65,8.67,7.89,1,4,52,18,138,0.246,51,8,8,65,3,2,16,1,70.0,2,Idaho St.
266.29,214.56,94.59,90.78,773.12,598.11,0.62,0.49,307.29,261.71,52.0,31.42,69.09,38.46,411.07,284.88,51.67,32.55,12.6,15.36,122.7,102.08,16.27,14.62,364.91,338.1,8.67,28.6,1,3,45,10,96,0.365,42,3,4,48,1,0,26,4,61.0,2,Weber St.
266.29,199.33,94.59,96.83,773.12,584.83,0.62,0.39,307.29,226.0,52.0,26.08,69.09,42.0,411.07,283.31,51.67,26.46,12.6,13.8,122.7,64.23,16.27,11.91,364.91,263.68,8.67,5.0,0,4,38,18,160,0.125,35,10,7,82,7,1,7,0,52.5,0,Eastern Wash.
266.29,275.94,94.59,118.25,773.12,776.62,0.62,0.57,307.29,274.27,52.0,27.92,69.09,44.86,411.07,375.86,51.67,25.14,12.6,14.11,122.7,100.36,16.27,13.3,364.91,361.93,8.67,15.6,1,5,67,21,191,0.241,62,7,12,91,1,3,10,1,82.0,1,Idaho
266.29,259.82,94.59,109.35,773.12,736.24,0.62,0.51,307.29,295.93,52.0,37.83,69.09,41.92,411.07,383.57,51.67,33.85,12.6,15.73,122.7,97.92,16.27,15.58,364.91,375.43,8.67,8.43,1,4,52,13,153,0.255,51,6,5,78,4,1,30,1,74.0,0,Portland St.
266.29,264.33,94.59,104.11,773.12,775.72,0.62,0.53,307.29,276.94,52.0,30.92,69.09,42.29,411.07,395.25,51.67,38.4,12.6,15.4,122.7,108.09,16.27,15.8,364.91,369.28,8.67,8.1,1,3,41,13,118,0.237,39,7,7,62,2,3,12,3,57.0,0,Sacramento St.
266.29,183.89,94.59,84.61,773.12,525.67,0.62,0.48,307.29,194.81,52.0,26.92,69.09,31.21,411.07,233.06,51.67,24.5,12.6,7.22,122.7,83.64,16.27,13.85,364.91,277.2,8.67,11.2,1,3,41,20,122,0.172,40,6,9,58,4,1,14,2,55.0,0,Montana St.
266.29,205.73,94.59,108.53,773.12,613.47,0.62,0.57,307.29,223.38,52.0,28.45,69.09,38.5,411.07,319.67,51.67,29.92,12.6,7.33,122.7,68.91,16.27,13.27,364.91,274.57,8.67,14.12,1,3,44,6,111,0.342,42,4,9,49,2,2,8,2,54.0,1,Montana
266.29,264.33,94.59,104.11,773.12,775.72,0.62,0.53,307.29,276.94,52.0,30.92,69.09,42.29,411.07,395.25,51.67,38.4,12.6,15.4,122.7,108.09,16.27,15.8,364.91,369.28,8.67,8.1,0,3,33,9,123,0.195,29,0,7,64,5,0,14,3,40.0,1,Sacramento St.
