Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
191.89,250.12,86.21,98.29,523.26,663.76,0.57,0.41,198.12,284.21,36.18,34.67,33.5,47.46,230.29,317.67,33.71,36.11,15.42,27.9,67.6,67.62,8.75,10.73,278.59,384.75,20.43,13.2,0,3,24,20,100,0.040,24,3,3,30,3,4,8,2,35.0,2,Coastal Carolina
191.89,236.6,86.21,104.93,523.26,645.6,0.57,0.51,198.12,254.62,36.18,43.0,33.5,43.92,230.29,298.46,33.71,34.73,15.42,19.0,67.6,60.83,8.75,11.45,278.59,350.62,20.43,24.89,1,4,47,16,120,0.258,41,8,6,48,13/,3,12,1,64.0,2,Florida A&M
191.89,236.6,86.21,104.93,523.26,645.6,0.57,0.51,198.12,254.62,36.18,43.0,33.5,43.92,230.29,298.46,33.71,34.73,15.42,19.0,67.6,60.83,8.75,11.45,278.59,350.62,20.43,24.89,0,4,44,18,120,0.217,40,5,7,48,3,2,14,1,58.0,5,Florida A&M
191.89,205.19,86.21,79.95,523.26,571.67,0.57,0.46,198.12,223.83,36.18,29.14,33.5,48.06,230.29,271.47,33.71,31.38,15.42,11.9,67.6,97.64,8.75,11.6,278.59,268.65,20.43,14.58,0,3,30,13,81,0.210,26,3,5,28,10,0,2,0,34.0,0,South Alabama
191.89,265.53,86.21,132.33,523.26,812.67,0.57,0.09,198.12,217.57,36.18,47.7,33.5,64.6,230.29,372.29,33.71,53.27,15.42,10.0,67.6,97.7,8.75,7.1,278.59,389.12,20.43,29.62,1,5,55,27,163,0.172,51,4,7,74,11,5,20,0,74.0,2,Southeastern La.
191.89,232.94,86.21,93.39,523.26,715.78,0.57,0.56,198.12,228.76,36.18,33.6,33.5,47.25,230.29,350.12,33.71,38.36,15.42,12.73,67.6,65.62,8.75,16.3,278.59,309.62,20.43,18.78,1,4,50,24,149,0.174,42,11,4,62,9,0,28,2,75.0,3,Nicholls St.
191.89,274.44,86.21,118.94,523.26,804.69,0.57,0.56,198.12,344.67,36.18,34.23,33.5,51.43,230.29,397.64,33.71,39.08,15.42,16.9,67.6,102.33,8.75,11.09,278.59,374.6,20.43,13.09,1,4,41,20,132,0.159,34,8,4,50,7,2,26,0,64.0,5,North Florida
191.89,233.78,86.21,93.0,523.26,672.44,0.57,0.55,198.12,303.0,36.18,54.11,33.5,57.73,230.29,331.94,33.71,30.12,15.42,15.8,67.6,92.5,8.75,15.5,278.59,338.0,20.43,26.67,0,3,36,18,93,0.194,35,5,5,37,11,1,4,0,44.0,1,Mercer
191.89,267.07,86.21,122.8,523.26,836.87,0.57,0.55,198.12,288.38,36.18,43.9,33.5,49.08,230.29,400.14,33.71,41.92,15.42,13.9,67.6,125.2,8.75,17.1,278.59,372.14,20.43,11.1,1,3,40,24,117,0.137,36,3,7,51,1,2,10,1,50.0,0,Eastern Ill.
191.89,301.75,86.21,130.62,523.26,776.88,0.57,0.6,198.12,324.07,36.18,41.64,33.5,60.0,230.29,314.67,33.71,33.54,15.42,19.0,67.6,106.42,8.75,14.82,278.59,406.37,20.43,4.0,0,5,55,21,128,0.266,53,5,8,43,6,1,24,1,73.0,0,Mississippi St.
191.89,273.81,86.21,110.06,523.26,779.12,0.57,0.71,198.12,259.88,36.18,42.17,33.5,45.8,230.29,356.07,33.71,37.58,15.42,15.89,67.6,105.0,8.75,16.3,278.59,373.83,20.43,7.75,0,3,28,23,91,0.055,26,4,4,42,4,0,10,1,37.0,0,Portland
191.89,232.06,86.21,121.83,523.26,668.11,0.57,0.57,198.12,289.23,36.18,36.77,33.5,52.47,230.29,309.38,33.71,51.6,15.42,13.7,67.6,83.64,8.75,11.18,278.59,316.32,20.43,12.75,1,3,41,16,111,0.225,38,3,3,56,3,0,14,1,51.0,0,Troy
191.89,283.0,86.21,107.75,523.26,743.38,0.57,0.6,198.12,284.73,36.18,45.18,33.5,57.31,230.29,327.4,33.71,43.7,15.42,12.91,67.6,92.92,8.75,7.33,278.59,381.63,20.43,14.5,0,4,43,20,123,0.187,41,2,3,47,7,1,20,3,56.0,5,FGCU
191.89,263.5,86.21,115.89,523.26,714.72,0.57,0.44,198.12,291.2,36.18,35.25,33.5,34.88,230.29,296.65,33.71,38.08,15.42,16.2,67.6,104.0,8.75,13.83,278.59,350.12,20.43,14.62,0,3,30,16,96,0.146,29,1,4,28,2,1,8,3,36.0,1,North Texas
191.89,232.05,86.21,98.53,523.26,611.32,0.57,0.55,198.12,259.25,36.18,33.15,33.5,43.83,230.29,298.25,33.71,31.69,15.42,16.91,67.6,88.75,8.75,12.73,278.59,347.41,20.43,10.0,0,3,36,20,89,0.180,33,3,6,30,7,0,8,2,43.0,3,Fla. Atlantic
191.89,242.0,86.21,98.24,523.26,668.29,0.57,0.65,198.12,296.08,36.18,36.18,33.5,54.58,230.29,316.53,33.71,43.0,15.42,17.91,67.6,88.91,8.75,19.5,278.59,346.53,20.43,9.22,1,3,47,13,89,0.382,42,8,6,30,7,1,10,0,61.0,0,UAB
191.89,275.0,86.21,100.89,523.26,746.17,0.57,0.59,198.12,289.0,36.18,25.0,33.5,35.75,230.29,361.81,33.71,32.67,15.42,22.09,67.6,96.5,8.75,16.2,278.59,357.18,20.43,15.6,0,3,48,18,125,0.240,47,2,9,44,3,3,6,0,56.0,3,Rice
191.89,231.68,86.21,89.11,523.26,609.05,0.57,0.56,198.12,240.35,36.18,25.79,33.5,40.8,230.29,287.82,33.71,29.36,15.42,13.55,67.6,65.57,8.75,15.0,278.59,335.69,20.43,17.29,0,3,31,24,100,0.070,30,1,2,42,2,2,6,0,37.0,1,Marshall
191.89,255.69,86.21,110.25,523.26,768.75,0.57,0.57,198.12,296.38,36.18,34.46,33.5,44.0,230.29,362.27,33.71,38.67,15.42,24.4,67.6,86.62,8.75,17.64,278.59,356.4,20.43,14.7,0,3,41,24,112,0.152,38,3,5,46,5,0,6,3,47.0,1,Charlotte
