Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,30,20,106,0.094,27,4,2,38,8,1,2,0,36.0,0,SFA
0,3,29,18,89,0.124,28,2,8,33,3,1,2,1,33.0,0,Green Bay
1,3,41,11,99,0.303,38,7,9,41,4,0,10,1,53.0,0,Eastern Ill.
0,5,48,21,168,0.161,44,4,6,62,9,1,14,3,60.0,1,Drake
0,3,32,21,109,0.101,31,2,4,49,6,1,12,3,41.0,2,Texas Tech
0,3,29,23,101,0.059,28,4,3,39,4,0,6,0,36.0,2,Northern Ill.
0,4,40,27,129,0.101,39,3,6,44,5,3,20,6,56.0,3,UTEP
0,3,42,18,109,0.220,41,2,5,38,3,1,10,0,50.0,1,Bradley
0,3,32,23,121,0.074,30,2,5,56,4,0,8,3,38.0,1,Duquesne
0,3,26,14,90,0.133,25,2,4,34,9,0,4,6,30.0,1,Central Mich.
0,3,32,24,106,0.075,30,0,4,57,4,0,0,0,32.0,5,Valparaiso
0,4,58,36,191,0.115,59,3,6,99,3,0,8,2,65.0,3,North Dakota
0,3,39,18,117,0.179,38,4,5,48,3,1,4,2,46.0,2,IUPUI
1,3,39,15,122,0.197,38,2,4,65,3,2,10,1,48.0,3,Omaha
0,3,29,18,106,0.104,28,4,1,42,5,1,2,3,35.0,0,South Dakota
0,3,28,21,100,0.070,28,1,3,32,3,1,0,1,30.0,2,Denver
0,3,28,19,96,0.094,27,2,7,31,4,2,6,3,35.0,3,Oral Roberts
0,5,48,34,177,0.079,46,5,6,78,4,1,8,0,58.0,3,North Dakota St.
0,4,46,20,123,0.211,45,4,7,51,7,3,4,4,55.0,1,Purdue Fort Wayne
1,5,50,33,183,0.093,48,9,13,89,8,3,14,1,69.0,2,Western Ill.
0,3,33,15,97,0.186,29,6,6,37,7,0,6,2,42.0,3,Denver
0,3,30,24,104,0.058,30,4,6,30,5,0,6,0,37.0,1,IUPUI
0,5,60,19,136,0.301,57,12,13,56,11,2,4,1,76.0,0,Oral Roberts
1,4,57,16,128,0.320,55,5,7,53,3,1,18,2,72.0,4,Purdue Fort Wayne
0,5,48,23,163,0.153,47,1,5,78,8,0,14,3,56.0,2,Omaha
1,5,51,28,159,0.145,49,9,7,74,10,1,8,1,65.0,2,Western Ill.
0,4,55,23,171,0.187,52,4,7,74,9,1,8,3,64.0,4,North Dakota St.
0,3,32,12,109,0.183,30,2,6,43,8,3,6,1,40.0,2,South Dakota
